HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	TP53
MAPK1	SMAD2
SMAD2	SP1
MAPK1	ESR1
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
HRAS	PIK3R5
PIK3R5	HIF1A
MAPK1	SMAD4
SMAD4	LEF1
LEF1	PPARD
PIK3R5	MTOR
MTOR	PPARG
MAPK1	SMAD3
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
SMAD2	YAP1
MAPK1	MYC
HRAS	JUN
MAPK1	STAT3
MAPK1	ELK1
ELK1	EGR1
SMAD2	E2F4
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT1
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
NFKB1	MYB
MAPK1	CREB1
PRKACA	XBP1
XBP1	CEBPA
SMAD2	WWTR1
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
CREBBP	EPAS1
NFKB1	NFKB2
CREBBP	RBPJL
CREBBP	RBPJ
MAPK1	ETS1
HRAS	MAPK14
MAPK14	CEBPB
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
PRKACA	CREM
ETS1	SPI1
MAPK1	ESR2
MAPK1	CREB3
CREB3	ATF1
ITGAL	PTK2
PTK2	MAPK1
ITGAL	SRC
SRC	STAT3
STAT3	ESR1
ESR1	SP1
SRC	RAC1
RAC1	NFKB1
RAC1	RELA
STAT3	PPARGC1A
PPARGC1A	PPARA
SRC	PIK3R5
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	CREBBP
CTNNB1	EP300
LEF1	YAP1
STAT3	MYC
SRC	HRAS
STAT3	STAT5A
STAT3	STAT5B
STAT3	STAT1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
CREBBP	MYB
PTK2	ITGB1
ITGB1	PRKACA
SRC	GRB2
PTK2	MAPK14
PIK3R5	AKT3
AKT3	IKBKG
STAT3	ESR2
ITGAL	ICAM1
ICAM1	PLCG2
PLCG2	CAMK2A
CAMK2A	ATF1
HDAC2	THRA
THRA	CTNNB1
CREBBP	TP53
CREBBP	SP1
HDAC2	HDAC1
HDAC1	FOS
FOS	IL6
IL6	STAT3
HDAC2	CTBP1
CTBP1	LEF1
LEF1	JUN
JUN	NFKB1
JUN	RELA
IL6	LEPR
LEPR	PPARA
HDAC2	THRB
THRB	HIF1A
HDAC2	RXRA
RXRA	PPARG
YAP1	SMAD3
HDAC2	RBPJL
RBPJL	MYC
YAP1	SMAD2
YAP1	SMAD4
THRB	GATA4
GATA4	SRF
SRF	ELK1
HDAC2	RB1
RB1	TFDP1
TFDP1	E2F4
MYC	PIAS2
PIAS2	STAT5A
PIAS2	STAT5B
PIAS2	STAT1
PIAS2	STAT2
PIAS2	STAT4
PIAS2	STAT6
CTBP1	TCF7
CTBP1	TCF7L2
CTBP1	TCF7L1
CREBBP	CREB1
THRB	PIK3R5
PIK3R5	PLCE1
YAP1	WWTR1
EGFR	SOS1
EGFR	SOS2
FOS	TNF
TNF	IKBKB
IKBKB	NFKB2
HDAC2	RBPJ
SRF	ETS1
NFKB1	CEBPB
LEF1	BIRC2
BIRC2	TRAF3
TRAF3	TBK1
SRF	SPI1
CREBBP	CREB3
JUP	MYC
GLI3	WNT4
GLI3	PTCH1
GLI3	BMP2
STAT5B	BCL2L1
CREB1	PER2
ARNTL	PER1
ARNTL	RORC
CLOCK	PER2
FOSB	NFKB1
MAPK14	CXCL1
ELK1	BIRC2
ELK1	BIRC3
JUN	CCND2
EGR3	FASLG
NFKB1	TNF
RELA	MMP9
RELA	TNF
CREB3L3	IL8
CREBBP	FIGF
CREBBP	SERPINE1
CREBBP	PGF
CREBBP	PGK1
CREBBP	TFRC
EP300	FIGF
EP300	SERPINE1
EP300	PGF
EP300	PGK1
EP300	TFRC
HIF1A	FIGF
HIF1A	SERPINE1
ARNT	EDN1
ARNT	EGF
ARNT	LDHA
ARNT	ANGPT4
ARNT	PFKFB1
