HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	TP53
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	MYC
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
SMAD2	YAP1
MAPK1	CREB1
MAPK1	SMAD4
SMAD4	LEF1
HRAS	PIK3R5
PIK3R5	HIF1A
RB1	E2F2
RB1	E2F3
HRAS	RAF1
RAF1	NFKB1
SMAD2	WWTR1
MAPK1	ETS2
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	ETS1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
SMAD2	SP1
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
PIK3R5	MTOR
MTOR	PPARG
MAPK1	ATF2
HRAS	JUN
PRKACA	XBP1
XBP1	CEBPA
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
SMAD2	SMAD7
CREB3	ATF1
NFKB1	MYB
MAPK1	CREB5
MAPK1	SMAD1
MAPK1	ESR1
MAPK1	ATF6B
MAPK1	ATF4
HRAS	MAPK14
MAPK14	MAX
ITGB2	PTK2
PTK2	MAPK1
ITGB2	PIK3R5
PIK3R5	GSK3B
GSK3B	MYC
ITGB2	CRK
CRK	ABL1
ABL1	RB1
PIK3R5	AKT3
AKT3	PPP1CA
PPP1CA	YAP1
AKT3	CREB1
ITGB2	SRC
SRC	CTNNB1
CTNNB1	LEF1
AKT3	NFKB1
PPP1CA	WWTR1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
PIK3R5	PLCE1
CREBBP	SP1
AKT3	ATF2
AKT3	JUN
AKT3	CREB3
AKT3	CREB3L2
AKT3	CREB3L1
AKT3	CREB5
SRC	STAT3
STAT3	ESR1
AKT3	ATF6B
AKT3	ATF4
PTK2	MAPK14
GLI2	WNT5A
GLI2	WNT7A
GLI2	WNT8A
GLI3	PTCH1
STAT5A	BCL2L1
CREB1	PER3
ARNTL	CRY2
ARNTL	RORB
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	FCER2
RBPJ	MYC
CTNNB1	CCND1
CTNNB1	CCND3
CREB1	IL8
CREBBP	FASLG
ATF6B	IL8
RELA	IL6
CREB5	PCNA
CREBBP	EGF
CREBBP	ENO1
CREBBP	PFKL
CREBBP	HKDC1
EP300	EGF
EP300	ENO1
EP300	PFKL
EP300	HKDC1
HIF1A	EGF
HIF1A	ENO1
HIF1A	PGK1
HIF1A	TIMP1
HIF1A	VEGFA
HIF1A	VEGFC
ARNT	FLT1
ARNT	HK2
ARNT	LTBR
ARNT	NOS3
ARNT	PFKFB2
ARNT	PFKFB3
ARNT	PFKL
YAP1	BIRC2
YAP1	ID2
YAP1	SNAI2
YAP1	AXIN1
WWTR1	BBC3
WWTR1	ITGB2
FOXO1	PCK1
SOS1	SPRY3
CREB3	MITF
MITF	TYRP1
LEF1	MITF
ETS1	MMP1
FOS	VEGFB
CREB3	BCL2
CREB3L1	MCL1
PPARA	LPL
PPARD	UCP1
PPARG	PLIN1
RXRA	ACSL3
RXRA	APOA1
RXRA	ACADM
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	CEBPB
NFKB1	IL23A
NFYA	LOC100509457
NFYA	HLA-DOB
NFYB	LOC101060835
NFYB	HLA-DMA
NFYB	HLA-DPA1
NFYC	HLA-DQA2
MAPK3	NOS2
MAPK3	IL23A
MAPK8	IL18
MAPK11	IL12B
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
RFX5	LOC100507709
RFXAP	LOC100507714
RFXAP	HLA-DOA
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	FOSL1
TCF7L1	MMP7
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	CD55
CREB1	TWF2
SPI1	REL
SPI1	CXCR2
TP53	MKI67
TP53	APAF1
TP53	EPCAM
USF2	ABCA1
SP1	ADA
TFAP2A	CCNB1
USF1	CCNB1
USF2	CCNB1
SP3	CCND1
SP4	CCND1
TP53	CCND1
USF1	CCND1
ELK1	CCT8
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
USF1	CTSB
SP3	CTSL
CREB1	CYP11A1
ETS1	DNTT
POU2F1	HIST2H2BE
SMAD7	HMOX1
SP1	HMOX1
STAT3	HMOX1
ERG	MMP2
FLI1	MMP2
SPI1	MMP2
ETV4	MMP9
MYC	NME1
JUN	NPPA
HIF1A	NR4A1
CREB1	NRAS
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
PPARG	PTGS2
REL	PTGS2
USF1	PTGS2
MYC	PTMA
CREB1	REN
USF1	S100A6
RARA	S100A8
NFIC	SFTPC
ETS1	SPP1
LEF1	SPP1
POU2F1	SPP1
HOXA4	TH
JUNB	TIMP1
SP1	TIMP1
STAT1	TIMP1
SMAD4	TNNC1
NFIC	TP53
PAX8	TP53
STAT1	TP53
NFKB1	VWF
