HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
RB1	E2F2
RB1	E2F3
RB1	TFDP2
MAPK1	TP53
MAPK1	CREB1
MAPK1	ATF2
SMAD2	TFDP1
HRAS	MAPK14
MAPK14	CEBPB
MAPK1	STAT3
MAPK1	CREB3
MAPK1	ATF6B
MAPK1	ATF4
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
MAPK1	SMAD1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
SMAD2	SP1
MAPK1	SMAD3
SMAD2	YAP1
MAPK1	STAT1
STAT1	CIITA
CIITA	NFYA
CIITA	NFYB
CIITA	NFYC
CIITA	RFX5
CIITA	RFXAP
CIITA	RFXANK
STAT1	MYD88
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
HRAS	JUN
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
GLI2	WNT5A
GLI2	WNT6
GLI2	WNT7A
GLI2	WNT7B
GLI2	WNT8A
GLI2	WNT8B
GLI2	WNT5B
GLI2	PTCH2
GLI2	WNT3A
GLI3	GLI1
STAT5A	BCL2L1
CREB1	PER3
ARNTL	CRY2
ARNTL	RORB
NPAS2	RORC
NPAS2	BHLHE40
CLOCK	RORA
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
ELK1	BIRC2
NFAT5	TNF
RELA	MMP9
CREB5	IL8
CREBBP	PGF
CREBBP	VEGFC
EP300	PGF
EP300	VEGFC
HIF1A	TIMP1
HIF1A	VEGFC
ARNT	NOS3
SOS1	SPRY1
STAT5A	SOCS7
STAT6	SOCS4
LEF1	MITF
RXRB	GK2
RXRB	OLR1
RXRG	CYP8B1
RXRG	ACSL4
RXRG	APOC3
RXRG	PDPK1
IRF7	IFNA21
JUN	CCL4L1
CEBPA	PER2
NFYC	HLA-DOB
NFYC	HLA-DPA1
MAPK3	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
RFX5	LOC100507709
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
USF1	XRCC6
NFIC	ARG1
ELK1	CCT8
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
EGR1	EGFR
PPARG	GADD45A
RARA	GADD45A
ERG	MMP2
ETV4	MMP2
FLI1	MMP2
SP1	MMP2
SPI1	MMP2
TFAP2A	MMP2
FOS	MMP3
JUN	MMP3
NFKB1	MMP3
RELA	MMP3
MYC	NME1
JUN	NPPA
HIF1A	NR4A1
CREB1	NRAS
WT1	ODC1
NFIC	PCK2
SP1	PDGFB
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
ESR1	PTMA
TP53	RELA
ETS1	SLC26A3
SP1	SPN
HOXA5	TH
JUN	TIMP1
SP3	TNNC1
JUN	TP53
