HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	TP53
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
SMAD2	SP1
HRAS	JUN
MAPK1	MYC
RB1	E2F2
RB1	E2F3
MAPK1	ETS2
MAPK1	ETS1
MAPK1	CREB1
MAPK1	ATF4
MAPK1	ATF2
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
HRAS	MAPK8
MAPK8	JUND
MAPK1	CREB3
MAPK1	ATF6B
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
MAPK1	STAT3
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT1
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
MAPK1	ELK1
HRAS	RAF1
RAF1	RELA
RAF1	NFKB1
NFKB1	MYB
NFKB1	NFKB2
PIK3R5	HIF1A
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
MAPK1	ESR1
HRAS	MAPK14
MAPK14	MAX
IFNG	ICAM1
TNF	VCAM1
CREB3	BDNF
CREB1	BDNF
ATF2	BDNF
CREB3L4	FOSB
ATF4	FOSB
MAPK3	PDYN
ATF6B	ARC
ATF4	ARC
STAT5A	BCL2L1
CREB1	PER3
ARNTL	CRY2
ARNTL	RORB
JUN	RELA
LEF1	MYC
TCF7	BIRC5
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
EP300	ENO1
HIF1A	TFRC
HIF1A	TIMP1
ARNT	FIGF
ARNT	BCL2
ARNT	TIMP1
ARNT	VEGFA
RELA	HIF1A
STAT3	HIF1A
YAP1	GLI2
YAP1	ID1
YAP1	ID2
YAP1	CCND1
YAP1	AREGB
YAP1	AXIN1
WWTR1	FGF1
WWTR1	BIRC5
WWTR1	ITGB2
SMAD1	ID4
SMAD2	SERPINE1
SMAD4	ID2
TCF7	CCND2
TCF7L2	CCND3
TEAD1	SOX2
TEAD1	AXIN2
TEAD4	MYC
TEAD4	SNAI2
TEAD3	CTGF
TEAD3	GLI2
TEAD3	AXIN2
TEAD3	CCND2
TCF7L1	AXIN2
TCF7L1	CCND2
TEAD2	CCND1
TEAD2	SOX2
SMAD4	SLC2A1
FOXO1	G6PC
PAX6	IAPP
CREB3	MITF
LEF1	MITF
PIK3R1	AKT2
PIK3R2	AKT1
RBPJ	HES5
BBC3	TP53
TP53	SERPINB5
TP53	BAX
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	CEBPB
NFKB1	IL23A
NFYB	HLA-DPA1
MAPK1	IL12B
MAPK3	IL23A
MAPK8	IL18
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
RFXAP	CD74
MAPK12	IL1A
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L2	FOSL1
MYB	TSC22D3
MYBL1	TSC22D3
SP1	COL4A2
USF1	CCNB1
USF2	CCNB1
USF1	CEACAM6
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP3	COL2A1
USF1	CTSB
SP3	CTSL
CREB1	ERBB2
ELK1	ERBB2
PPARG	GADD45A
RARA	GADD45A
ERG	HMOX1
ETS1	HMOX1
FLI1	HMOX1
NFIC	HMOX1
ATF2	IFNG
STAT1	IFNG
USF1	IFNG
WT1	IGF2
TFAP2A	IGFBP3
CEBPD	IL1B
SPI1	IL1B
EGR4	IL2
TP53	IL8
CEBPA	ITGA2
MYC	NME1
JUN	NPPA
HIF1A	NR4A1
CREB1	NRAS
CREM	PLAT
EGR1	PLAU
ETS2	PLAU
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
STAT1	TIMP1
