HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	MYC
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	CREB1
HRAS	JUN
MAPK1	TP53
HRAS	FOS
MAPK1	ETS1
MAPK1	STAT1
HRAS	RAF1
RAF1	RELA
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
SMAD2	SP1
RAF1	NFKB1
HRAS	MAPK3
HRAS	PIK3R5
PIK3R5	AKT3
AKT3	IRF3
MAPK1	SMAD3
NFKB1	MYB
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	ATF2
MAPK1	ATF4
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
MAPK1	STAT3
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
HRAS	MAPK14
MAPK14	MAX
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	CREB5
PRKACA	XBP1
XBP1	CEBPA
MAPK1	ATF6B
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
NFKB1	NFKB2
STAT5B	BCL2L1
CREB1	PER2
ARNTL	PER1
ARNTL	RORC
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
VDR	TRPV5
MAPK14	CXCL1
JUN	CXCL1
MAPK11	CXCL1
RBPJL	CR2
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
ARNT	EDN1
YAP1	ID3
YAP1	AXIN2
WWTR1	AREG
TCF7	SNAI2
TCF7L2	SOX2
TEAD1	GLI2
TEAD1	CCND1
TEAD1	CCND2
TEAD4	BIRC2
TEAD4	AXIN1
TEAD4	CCND2
TEAD3	BIRC5
TEAD3	SOX2
TP73	BBC3
TCF7L1	SOX2
TEAD2	CTGF
TEAD2	BIRC5
TEAD2	AXIN2
SMAD2	SLC2A1
STAT3	SOCS2
STAT3	CCND3
STAT4	CCND3
STAT5A	CCND3
STAT5B	CCND2
RELA	PTGS2
RELA	TRAF2
RELB	CCL19
PIK3CD	AKT3
PIK3CG	AKT3
PIK3R1	PDPK1
PIK3R3	AKT3
RBPJ	PTCRA
TP53	SHISA5
TP53	PTEN
ETS1	FIGF
RXRA	ACADL
RXRA	SCD
RXRA	ACSBG2
RXRA	ACOX2
RXRA	ACOX3
RXRB	ACSL6
RXRB	HMGCS2
RXRB	APOA1
RXRB	ACADM
RXRB	APOC3
RXRB	ILK
RXRG	CD36
MAX	CDK6
NFYA	LOC100509457
NFYB	HLA-DQA2
MAPK9	IL1B
MAPK9	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL6
MAPK10	IL12A
RFXAP	CD74
SP1	COL4A2
USF2	ABCA1
EGR1	ABCB1
ETS1	ABCB1
JUN	ABCB1
NFKB1	ABCB1
TP53	ABCB1
SP1	CD99
E2F1	CDC25A
E2F4	CDC45
E2F4	CDK1
ETS2	CDK1
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF1	CEACAM6
EGR1	COL2A1
SP3	COL2A1
USF2	CTSB
SP1	CTSL
POU5F1	HMGB2
TP53	NME1
FOS	NQO1
RELA	NR4A1
JUN	NRAS
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
CREB1	POLD2
TFAP2A	POLD2
NFIC	POLE2
ETS1	PPP2R4
ATF4	PTGS2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
