HMGCR	MVK
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	CD55
MYB	TSC22D3
MYBL1	TSC22D3
USF1	ABCA1
SP1	ADA
CREB1	ADRB2
USF1	APOC3
USF2	APOC3
PPARG	APOE
USF1	APOE
USF2	APOE
TP53	AQP1
ATF2	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF1	CEACAM6
USF2	CEACAM6
ATF1	CGA
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
NFIC	CSNK2A1
NFKB1	CSNK2A1
ETS1	CSNK2B
CEBPB	CSRP1
REL	CSRP1
SP3	CTSL
STAT1	EGFR
MYC	EIF4E
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
REL	IFNG
STAT5B	IFNG
EGR1	IGF2
SP3	IGFBP3
SP1	IL1A
SP1	IL1B
EGR1	IL2
POU2F1	IL2
SP1	IL2
REL	IL2RA
RELA	IL2RA
CEBPB	IL4
ETV4	MMP9
TP53	NME1
FOS	NQO1
RELA	NR4A1
JUN	NRAS
TFAP2A	NRAS
ATF1	PPP2R4
ATF2	PTGS2
PPARA	SERPINE1
SP1	SERPINE1
JUN	TFRC
PAX8	TG
ERG	TNNC1
JUN	TNNC1
HIF1A	VHL
ERG	VIM
