GABRA1	PRKCD
PRKCD	EP300
EP300	PPARG
PRKCD	STAT3
STAT3	JUN
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	ETS1
PRKCD	APP
APP	MYC
PRKCD	TP53
EP300	SP3
PRKCD	SP1
EP300	ESR1
PRKCD	ELAVL1
ELAVL1	CEBPA
EP300	TFAP2A
EP300	ATF2
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	PPARG
GABARAP	TBC1D15
TBC1D15	STAT3
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
NEDD4	SMAD3
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
GABARAP	SQSTM1
SQSTM1	HIF1A
NEDD4	YY1
YY1	MYC
GABARAP	DVL2
DVL2	TP53
SMAD3	SP1
GABARAP	NCOA7
NCOA7	ESR1
SMAD3	CEBPA
PPARG	TFAP2A
SMAD3	ATF2
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	PPARG
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
PIN1	JUN
ZCCHC10	TP53
TP53	CREBBP
TP53	EP300
TRAF6	HIF1A
HIF1A	ARNT
TP53	ETS1
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	PRPF40A
PRPF40A	SFPQ
SFPQ	SP3
TP53	SP1
TP53	ESR1
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
TP53	TFAP2A
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
GABRA4	APP
APP	RFX5
RFX5	PPARG
APP	MAPK8
MAPK8	STAT3
MAPK8	JUN
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
APP	MAPK7
MAPK7	ETS1
MAPK8	TP53
APP	EEF1D
EEF1D	RELA
RELA	SP3
MAPK8	SP1
APP	DDX54
DDX54	ESR1
MAPK8	CEBPA
MYC	TFAP2A
GABRB1	NOD1
NOD1	UBC
UBC	SFPQ
SFPQ	PPARG
NOD1	HSP90AA1
HSP90AA1	STAT3
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	ARNT
HSP90AA1	MYC
UBC	E2F1
E2F1	SP3
HSP90AA1	SP1
HSP90AA1	ESR1
UBC	C1QBP
UBC	CUL3
CUL3	ATF2
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	CTNNB1
CTNNB1	PPARG
GSK3B	BCL3
BCL3	STAT3
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
GSK3B	TP53
GSK3B	MYC
PRKAB2	CRX
CRX	SP3
CRX	SP1
PIAS2	ESR1
PRKAB2	YY1AP1
YY1AP1	CEBPA
GSK3B	SMAD3
GABRB3	PRKCA
PRKCA	PPARG
GABRB3	MEOX2
MEOX2	RELA
RELA	STAT3
RELA	JUN
RELA	CREBBP
PRKCA	EP300
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
MEOX2	KAT5
KAT5	MYC
RELA	TP53
RELA	SP1
RELA	ESR1
KAT5	CEBPA
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	MTOR
MTOR	STAT3
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
RAD23A	TP53
CREBBP	SP3
UBQLN1	UBE3A
UBE3A	ESR1
UBE3A	CEBPA
UBQLN1	EPS15
EPS15	TFAP2A
GABRE	GPAA1
GPAA1	PIN1
GABRE	HLA-A
HLA-A	STAT3
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
SATB1	PML
PML	ARNT
CUX1	BIN1
BIN1	MYC
CUX1	EHMT2
EHMT2	TP53
CUX1	TLE4
TLE4	HDAC1
HDAC1	SP3
CUX1	CCNA1
CCNA1	SP1
CUX1	CDK7
CDK7	ESR1
MYC	CEBPA
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	ATF2
TP53	CDKN1A
JUN	CCND3
CREBBP	CDKN1A
CREBBP	VEGFA
EP300	CDKN1A
EP300	VEGFA
HIF1A	CDKN1A
HIF1A	VEGFA
ARNT	CDKN1A
ARNT	VEGFA
STAT3	CCND3
STAT3	VEGFA
ETS1	VEGFA
JUN	VEGFA
MYC	VEGFA
MYC	CDC25A
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
JUN	CDKN1A
PPARG	CDKN1A
SP1	CDKN1A
SP3	CDKN1A
STAT3	CDKN1A
TFAP2A	CDKN1A
PPARG	POU2F1
