GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT1
STAT1	HSF1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	ZNF581
ZNF581	GOPC
GOPC	HSF1
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	HSF1
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
HSP90AA1	HSF1
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	PLK1
PLK1	HSF1
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	HSF1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	UBE3A
UBE3A	HSF1
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	ALG9
ALG9	SGF29
SGF29	HSF1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	FKBP4
FKBP4	HSF1
TNFSF11	EEF1A1
EEF1A1	HSP90AA1
TNFSF11	PLK1
HSF1	HSPA8
SP1	HSPA8
SP1	KRT18
