GABRA1	PRKCD
PRKCD	STAT3
STAT3	JUN
PRKCD	EP300
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	CREB1
PRKCD	SP1
EP300	ETS1
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
GABARAP	SQSTM1
SQSTM1	HIF1A
NEDD4	AKT1
AKT1	CREB1
SMAD3	SP1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
ZCCHC10	TP53
TP53	CREBBP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
TP53	CREB1
TP53	SP1
TP53	ETS1
GABRA4	APP
APP	MAPK8
MAPK8	JUN
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
APP	KAT5
KAT5	CREB1
MAPK8	SP1
APP	MAPK7
MAPK7	ETS1
GABRB1	NOD1
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
HSP90AA1	ARNT
HSP90AA1	SP1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
GSK3B	CREB1
PRKAB2	CRX
CRX	SP1
GSK3B	TP53
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
RELA	CREBBP
GABRB3	PRKCA
PRKCA	EP300
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
PRKACA	CREB1
RELA	SP1
GABRD	UBQLN1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	APP
GABRE	HLA-A
HLA-A	STAT3
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
SATB1	PML
PML	ARNT
CUX1	RECQL5
RECQL5	CREB1
CUX1	CCNA1
CCNA1	SP1
CREBBP	HK3
CREBBP	TFRC
EP300	HK3
EP300	TFRC
HIF1A	HK3
HIF1A	TFRC
ARNT	HK3
ARNT	TFRC
SP1	COL2A1
CREB1	CYP11A1
JUN	CYP11A1
SP1	CYP11A1
CREB1	TFRC
ETS1	TFRC
JUN	TFRC
