GABRA1	PRKCD
PRKCD	EP300
EP300	ETS1
PRKCD	STAT3
STAT3	JUN
STAT3	NFKB1
STAT3	HIF1A
PRKCD	TP53
PRKCD	SP1
PRKCD	ELAVL1
ELAVL1	CEBPA
PRKCD	STAT1
EP300	NFATC1
NFATC1	EGR2
EP300	CEBPB
STAT3	HDAC1
HDAC1	CREM
STAT3	RELA
EP300	EGR1
EP300	FOS
EP300	STAT5A
PRKCD	INSR
INSR	STAT5B
STAT3	TRIM28
TRIM28	STAT4
EP300	IRF3
ADRA2B	UCHL1
UCHL1	UBE2I
UBE2I	ETS1
UBE2I	JUN
UCHL1	COPS5
COPS5	NFKB1
UCHL1	CTNNB1
CTNNB1	HIF1A
UCHL1	TP53
CTNNB1	SP1
UCHL1	CDK4
CDK4	CEBPA
UCHL1	HSP90AA1
HSP90AA1	STAT3
UBE2I	STAT1
UBE2I	EGR2
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HNRNPK
HNRNPK	CEBPB
CTNNB1	CREBBP
CREBBP	CREM
TP53	RELA
TP53	EGR1
UBE2I	FOS
CTNNB1	EP300
UBE2I	NR3C1
NR3C1	STAT5B
UBE2I	TRIM28
HSP90AA1	IRF3
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	ETS1
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
TP53	SP1
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
TRAF6	STAT3
TIFA	IRAK1
IRAK1	STAT1
SDCBP2	PRPF40A
PRPF40A	UBE2I
PRPF40A	HNRNPK
BEND7	TRIM27
TRIM27	HDAC1
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
TRAF6	NTRK1
NTRK1	STAT5B
TRIM27	PIAS2
PIAS2	STAT4
PIN1	IRF3
GABRA4	APP
APP	MAPK7
MAPK7	ETS1
APP	MAPK8
MAPK8	JUN
APP	GSK3B
GSK3B	NFKB1
APP	MCM7
MCM7	HIF1A
MAPK8	TP53
MAPK8	SP1
MAPK8	CEBPA
MAPK8	STAT3
APP	HDAC4
HDAC4	STAT1
APP	KAT5
KAT5	UBE2I
GSK3B	CEBPB
APP	PSEN2
PSEN2	KCNIP3
KCNIP3	CREM
APP	EEF1D
EEF1D	RELA
RELA	EGR1
MAPK7	FOS
APP	SHC1
SHC1	STAT5A
SHC1	STAT5B
MAPK8	PIAS2
MAPK8	IRF3
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	CASP9
CASP9	JUN
NOD1	COPS6
COPS6	NFKB1
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	UBC
UBC	C1QBP
UBC	BRCA1
BRCA1	STAT1
UBC	WWP2
WWP2	EGR2
NOD1	CASP8
CASP8	CEBPB
TP53	CREBBP
UBC	ABL1
ABL1	FOS
BRCA1	STAT5A
UBC	HAX1
HAX1	STAT5B
UBC	TRIM28
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	CRX
CRX	SP1
PRKAB2	YY1AP1
YY1AP1	CEBPA
GSK3B	BCL3
BCL3	STAT3
GNB2L1	STAT1
GSK3B	SNAI1
SNAI1	EGR2
GSK3B	CREB1
CREB1	CREM
GSK3B	RELA
BCL3	FOS
PRKAB2	CSNK2B
GSK3B	PTPN11
PTPN11	STAT5B
PRKAB2	PIAS2
GSK3B	EWSR1
EWSR1	IRF3
GABRB3	PRKCA
PRKCA	EP300
GABRB3	MEOX2
