HTR2A	CBL
PSMC4	PSMD10
PSMD10	NFKB1
PSMC4	RAD23B
RAD23B	BRCA1
PSMC4	RNF2
RNF2	TOP1
PSMC5	SP1
HTR2C	DLG4
DLG4	ERBB4
ERBB4	TP53
HTR2C	CALM1
CALM1	ESR1
ESR1	MYC
DLG4	MDM2
MDM2	RELA
CALM1	AKT1
AKT1	CREB1
MDM2	SMARCE1
SMARCE1	RARB
CALM1	SNCA
SNCA	ELK1
MDM2	CDKN1A
CDKN1A	CEBPA
CALM1	DCUN1D1
DCUN1D1	NFKB1
DLG4	PRKCA
PRKCA	ELAVL1
ESR1	SP1
HTR6	ATM
ATM	TP53
HTR6	CLTC
CLTC	EP300
EP300	MYC
ATM	RELA
ATM	CREB1
HTR6	COPS5
HTR6	DNM2
DNM2	APP
ATM	ATF2
ATF2	CEBPA
COPS5	NFKB1
ATM	BRCA1
ATM	KAT5
COPS5	TOP1
EP300	SP1
HTR7	CUL3
CUL3	YWHAZ
CUL3	APP
CUL3	KPNA2
KPNA2	RELA
CUL3	ATF2
ATF2	CREB1
CUL3	SMARCE1
CUL3	NFKB1
CUL3	ELAVL1
CUL3	SMARCA4
SMARCA4	SRF
CUL3	TOP1
CUL3	CTNNB1
DRD1	RANBP9
RANBP9	ESR1
ESR1	TP53
RANBP9	APP
ESR1	RELA
RANBP9	NR3C1
NR3C1	CREB1
ESR1	NCOR2
NCOR2	RARB
APP	MAPK8
MAPK8	CEBPA
NR3C1	NFKB1
RANBP9	UBE2I
UBE2I	SRF
ESR1	TOP1
DRD5	GNA12
GNA12	HSP90AA1
HSP90AA1	TP53
GNA12	APP
DRD5	GNA13
GNA13	MAP3K5
MAP3K5	EP300
EP300	RELA
EP300	CREB1
HSP90AA1	PRKD2
PRKD2	RARB
MAP3K5	CREBBP
CREBBP	SRF
EP300	TCF3
HSP90AA1	SP1
DRD3	EPB41L1
COPS5	TP53
DRD3	GIPC1
GIPC1	OGT
OGT	RELA
GIPC1	MCM7
MCM7	FHL2
FHL2	CREB1
MCM7	UBE3A
UBE3A	CEBPA
FHL2	SRF
MCM7	RB1
RB1	SP1
DRD4	STUB1
STUB1	TP53
STUB1	MYC
STUB1	RELA
DRD4	ARRB2
ARRB2	AKT1
ARRB2	RPA1
RPA1	CCNH
CCNH	RARB
ARRB2	MAPK1
MAPK1	ELK1
ARRB2	C1QBP
C1QBP	CEBPA
ARRB2	NFKBIA
NFKBIA	NFKB1
ARRB2	MAPK3
MAPK3	ELK4
ARRB2	CSNK2A1
CSNK2A1	SRF
ARRB2	HNRNPM
HNRNPM	TOP1
MAPK1	SP1
ADRA1B	AP2M1
AP2M1	BCR
BCR	TP53
AP2M1	CSNK2B
CSNK2B	MYC
AP2M1	HSPA8
AP2M1	CLTC
AP2M1	IKZF1
IKZF1	NCOR2
AP2M1	SFPQ
SFPQ	MAPK1
HSPA8	UBE3A
CSNK2B	BRCA1
AP2M1	PRKDC
PRKDC	SRF
SFPQ	SP1
ADRA1D	DTNA
DTNA	NMT1
NMT1	TP53
ADRA1D	ERLIN2
ERLIN2	TUBA1A
TUBA1A	MYC
ADRA1D	GOPC
GOPC	RELA
ADRA1D	AMFR
AMFR	ATXN3
ATXN3	CREB1
RELA	NCOR2
DTNA	DMD
DMD	APP
GOPC	CDC42
CDC42	KAT5
RELA	NFKB1
GOPC	BECN1
BECN1	BRCA1
GOPC	MYOCD
MYOCD	SRF
AMFR	VCP
VCP	TOP1
DTNA	NUP62
NUP62	SP1
ADRA2A	UCHL1
UCHL1	TP53
UCHL1	CDK4
CDK4	MYC
ADRA2A	GNAI2
GNAI2	NPM1
NPM1	RELA
TP53	CREB1
GNAI2	ITCH
ITCH	SMAD2
UCHL1	UBE2I
UBE2I	ELK1
CDK4	CEBPA
UCHL1	COPS5
NPM1	BRCA1
GNAI2	SRSF1
SRSF1	TOP1
UCHL1	CTNNB1
ADRA2B	UCHL1
TP53	RELA
UBE2I	NCOR2
CTNNB1	BRCA1
ADRA2C	UCHL1
CHRM1	GPRASP2
GPRASP2	TXN
TXN	TP53
GPRASP2	EIF3E
EIF3E	FBXW7
FBXW7	MYC
GPRASP2	AGO1
AGO1	RELA
GPRASP2	RPS6KA5
RPS6KA5	CREB1
TXN	NR3C1
NR3C1	NCOR2
GPRASP2	AGO2
AGO2	ELAVL1
ELAVL1	ELK1
EIF3E	NCOA3
NCOA3	CEBPA
TXN	NFKB1
GPRASP2	AP1M1
AP1M1	BRCA1
GPRASP2	CDC73
CDC73	GTF2F1
GTF2F1	SRF
TP53	TOP1
NFKB1	SP1
CHRM2	SET
SET	TP53
SET	APP
SET	CCNB1
CCNB1	RELA
SET	NR3C1
CHRM2	Set
Set	Csnk1e
Csnk1e	C1QBP
APP	KAT5
TP53	SP1
CHRM3	SET
CREB1	FOSB
CREB1	FOS
ELK1	FOS
ELK4	FOS
SRF	FOS
TP53	DDB2
TP53	RRM2
TP53	PPM1D
NFKB1	CEBPB
RELA	CEBPB
CEBPA	TWF2
CREB1	TWF2
ELK1	TWF2
ELK3	FOS
CEBPA	GPX4
RARB	HDAC1
RELA	HDAC1
SP1	HRAS
RARB	MIF
MYC	NME1
TP53	NME1
MYC	ODC1
CREB1	ODC1
SP1	ODC1
TP53	S100B
