GABRA1	PRKCD
PRKCD	EP300
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
PRKCD	HSP90AA1
HSP90AA1	PPARD
HSP90AA1	PPARA
GABRA3	SDCBP2
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	PPARG
IRAK1	HSP90AA1
UBE2I	PPARA
GABRB1	NOD1
NOD1	CASP2
CASP2	RXRA
NOD1	HSP90AA1
HSP90AA1	NR3C1
NR3C1	RXRB
NOD1	UBC
UBC	CUL1
UBC	SFPQ
SFPQ	PPARG
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	RXRA
TRAK2	KLC1
KLC1	APP
TRAK2	PRKAB2
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	CTNNB1
CTNNB1	PPARG
CTNNB1	PPARD
GSK3B	RELA
RELA	PPARA
GABRB3	MEOX2
MEOX2	RELA
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
GABRB3	PRKCA
PRKCA	PPARG
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	PPARD
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SRC
SRC	RXRA
NEDD4	PPARG
PPARG	RXRB
GABARAP	DVL2
DVL2	CTNNB1
GABARAP	ATG7
ATG7	SIRT1
SIRT1	PPARA
GABRD	UBQLN1
UBQLN1	UBQLN4
UBQLN4	RXRA
UBQLN1	APP
UBQLN1	UBE3A
UBE3A	RARA
RARA	RXRG
APP	RFX5
RFX5	PPARG
UBQLN1	VCP
VCP	HSP90AA1
AKAP13	PPARA
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
GABRE	GPAA1
GPAA1	PIN1
GABRE	CUX1
CUX1	TLE4
TLE4	HDAC1
CUX1	SATB1
SATB1	UBE2I
GABRR1	DNM1L
DNM1L	GSK3B
GABRR1	BCR
BCR	RB1
RB1	PPARG
BCR	HSP90AA1
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	GADD45A
GADD45A	RXRA
ATP5F1	KDM1A
KDM1A	NR2C2
NR2C2	RXRB
HNRNPA1	NR0B2
NR0B2	RXRG
HNRNPA1	DNTTIP2
DNTTIP2	PPARG
ATP5F1	CERS2
CERS2	HSP90AA1
HNRNPA1	DAP3
DAP3	PPARA
GABRA4	APP
APP	GSK3B
APP	MAPK8
MAPK8	NR4A1
NR4A1	RXRG
MAPK8	CTNNB1
PPARA	ACADM
PPARD	ACADL
PPARG	ADIPOQ
RXRA	ACADL
RXRA	ACADM
RXRA	ADIPOQ
RXRB	ACADL
RXRB	ACADM
RXRB	ADIPOQ
RXRG	ACADL
RXRG	ACADM
RXRG	ADIPOQ
PPARA	GADD45A
PPARD	GADD45A
PPARG	GADD45A
PPARA	GADD45B
PPARD	GADD45B
PPARG	GADD45B
