GABRA1	PRKCD
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
PRKCD	HSP90AA1
HSP90AA1	PPARA
PRKCD	EP300
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
EP300	ETS1
EP300	CREB1
PRKCD	SP1
EP300	ATF4
PRKCD	STAT1
EP300	ETS2
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	RELA
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	PPARA
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
TP53	ETS1
ZCCHC10	PIN1
PIN1	PPARG
TP53	CREB1
TP53	SP1
IRAK1	BTRC
BTRC	ATF4
IRAK1	STAT1
TP53	ETS2
GABRA4	APP
APP	GSK3B
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
AKAP13	PPARA
GSK3B	RXRA
APP	MAPK8
MAPK8	NR4A1
NR4A1	RXRG
APP	MAPK7
MAPK7	ETS1
APP	RFX5
RFX5	PPARG
APP	KAT5
KAT5	CREB1
MAPK8	SP1
APP	PSEN2
PSEN2	APH1A
APH1A	ATF4
APP	HDAC4
HDAC4	STAT1
APP	DDX54
DDX54	NR3C1
NR3C1	ETS2
CHRNA4	YWHAH
YWHAH	YWHAZ
YWHAZ	COPS5
COPS5	NFKB1
YWHAZ	PRMT5
PRMT5	RELA
YWHAH	SNRPE
SNRPE	HSP90AA1
YWHAH	CBL
CBL	SRC
SRC	RXRA
YWHAH	YWHAG
YWHAG	AKAP13
YWHAZ	AJUBA
AJUBA	RXRG
YWHAZ	TP53
YWHAZ	CTNNB1
CTNNB1	PPARG
YWHAH	ABL1
ABL1	CREB1
CTNNB1	SP1
ABL1	NFKBIA
NFKBIA	ATF4
YWHAH	PIK3CA
PIK3CA	STAT1
CHRNA7	FYN
FYN	BCL3
BCL3	NFKB1
FYN	NR3C1
NR3C1	RELA
FYN	HSP90AA1
BCL3	RXRA
NR3C1	RXRB
FYN	CTNNB1
BCL3	EP300
NR3C1	CREB1
BCL3	STAT1
GRIA2	GRIP1
GRIP1	HDAC1
HDAC1	NFKB1
GRIP1	CREBBP
CREBBP	RELA
GRIA2	SDCBP
SDCBP	SIAH1
SIAH1	UBE2I
SDCBP	TRIM32
TRIM32	RXRA
GRIP1	PPARG
PPARG	RXRB
GRIA2	RAB11A
RAB11A	TDP2
TDP2	ETS1
CREBBP	CREB1
GRIP1	CTNNB1
CREBBP	ATF4
GRIA2	PICK1
PICK1	ERBB2
ERBB2	STAT1
CREBBP	ETS2
GRIK2	DLG1
DLG1	BTRC
BTRC	NFKB1
BTRC	RELA
GRIK2	SDCBP
GRIK2	GRIP1
CREBBP	ETS1
GRIK2	DLG3
DLG3	CAMK2A
CAMK2A	CREB1
BTRC	SP1
GRIK2	PICK1
GABRB1	NOD1
NOD1	COPS6
COPS6	NFKB1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
