GABRA1	PRKCD
PRKCD	STAT1
STAT1	HSF1
PRKCD	SP1
PRKCD	EP300
EP300	CREB1
PRKCD	TP53
TP53	NFYA
EP300	NFYB
PRKCD	ELAVL1
ELAVL1	NFYC
PRKCD	APP
APP	RFX5
TP53	NCL
NCL	RFXAP
PRKCD	HDAC5
HDAC5	RFXANK
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	HSPB1
HSPB1	HSF1
HNRNPA1	SFPQ
SFPQ	SP1
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
HNRNPA1	NXF1
NXF1	NFYA
ATP5F1	KDM1A
KDM1A	EP300
HNRNPA1	GAPDH
GAPDH	NFYC
TSPO	CISD1
CISD1	NDUFA2
NDUFA2	RFX5
HNRNPA1	NCL
NXF1	RFXANK
CREB1	ARC
HSF1	HSPA1L
HSF1	HSPA8
CREB1	HLA-DMB
CREB1	HLA-DOB
NFYA	HLA-DMB
NFYA	HLA-DOB
NFYB	HLA-DMB
NFYB	HLA-DOB
NFYC	HLA-DMB
NFYC	HLA-DOB
RFX5	HLA-DMB
RFX5	HLA-DOB
RFXAP	HLA-DMB
RFXAP	HLA-DOB
RFXANK	HLA-DMB
RFXANK	HLA-DOB
SP1	HSPA8
