GABRA1	PRKCD
PRKCD	SP1
PRKCD	TP53
PRKCD	EP300
EP300	ETS1
PRKCD	ELAVL1
ELAVL1	CEBPA
PRKCD	STAT3
STAT3	PML
PML	SPI1
EP300	TFAP2A
STAT3	JUN
EP300	FOS
EP300	PPARG
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
STAT3	NFKB1
STAT3	RELA
APP	MYC
EP300	TP63
TP63	ETV4
EP300	CREB1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
TP53	ETS1
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
SDCBP2	PRPF40A
PRPF40A	NONO
NONO	SPI1
TP53	TFAP2A
ZCCHC10	PIN1
PIN1	JUN
PRPF40A	UBE2I
UBE2I	FOS
PIN1	PPARG
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
PRPF40A	HTT
HTT	ETV4
TP53	CREB1
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	TP53
APP	MAPK7
MAPK7	ETS1
MAPK8	CEBPA
MAPK8	SPI1
MYC	TFAP2A
MAPK8	JUN
MAPK7	FOS
APP	RFX5
RFX5	PPARG
APP	GSK3B
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
APP	HSPA8
HSPA8	HTT
APP	KAT5
KAT5	CREB1
CHRNA4	YWHAH
YWHAH	YWHAZ
YWHAZ	CTNNB1
CTNNB1	SP1
YWHAZ	TP53
YWHAZ	NFATC4
NFATC4	CEBPA
YWHAH	CBL
CBL	MAPK8
YWHAH	ABL1
ABL1	JUN
ABL1	FOS
CTNNB1	PPARG
CBL	SRC
SRC	RXRA
YWHAH	YWHAG
YWHAG	AKAP13
YWHAZ	AJUBA
AJUBA	RXRG
YWHAZ	COPS5
COPS5	NFKB1
YWHAZ	PRMT5
PRMT5	RELA
YWHAH	PAK2
PAK2	MYC
YWHAZ	RFWD2
RFWD2	ETV4
ABL1	CREB1
CHRNA7	FYN
FYN	CTNNB1
FYN	NR3C1
NR3C1	TP53
FYN	BCL3
BCL3	EP300
BCL3	FOS
FOS	CEBPA
FYN	VAV1
VAV1	SPI1
BCL3	JUN
BCL3	RXRA
NR3C1	RXRB
BCL3	NFKB1
NR3C1	RELA
FYN	HSP90AA1
HSP90AA1	MYC
FYN	GNB2L1
GNB2L1	TP63
NR3C1	CREB1
GRIA2	GRIP1
GRIP1	CTNNB1
GRIA2	SDCBP
SDCBP	TRIM32
TRIM32	TP53
GRIA2	RAB11A
RAB11A	TDP2
TDP2	ETS1
GRIP1	VDR
VDR	CEBPA
GRIP1	HDAC1
HDAC1	SPI1
SDCBP	KCTD1
KCTD1	TFAP2A
SDCBP	MBD3
MBD3	JUN
GRIP1	CREBBP
CREBBP	FOS
GRIP1	PPARG
TRIM32	RXRA
PPARG	RXRB
HDAC1	NFKB1
CREBBP	RELA
GRIA2	PICK1
PICK1	EFNB1
EFNB1	MYC
SDCBP	DMC1
DMC1	RFWD2
CREBBP	CREB1
GRIK2	DLG1
DLG1	BTRC
BTRC	SP1
GRIK2	SDCBP
GRIK2	GRIP1
CREBBP	ETS1
GRIK2	DLG3
DLG3	RPS6KA4
RPS6KA4	FOS
BTRC	NFKB1
BTRC	RELA
GRIK2	PICK1
DLG3	CAMK2A
CAMK2A	CREB1
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	C1QBP
UBC	ARF1
ARF1	SPI1
NOD1	CASP9
CASP9	JUN
UBC	ABL1
UBC	SFPQ
SFPQ	PPARG
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
UBC	CUL1
NOD1	COPS6
COPS6	NFKB1
UBC	UBA2
UBA2	ETV4
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	TP53
PRKAB2	YY1AP1
YY1AP1	CEBPA
PRKAB2	GATA1
GATA1	SPI1
GSK3B	JUN
GSK3B	BCL3
GSK3B	CTNNB1
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	RELA
GSK3B	MYC
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
GSK3B	CREB1
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	TP53
GABRB3	PRKCA
PRKCA	EP300
MEOX2	KAT5
KAT5	CEBPA
GABRB3	PRKACA
PRKACA	HDAC1
RELA	JUN
RELA	FOS
PRKCA	PPARG
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
RELA	NFKB1
KAT5	MYC
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
PRKACA	CREB1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	UBE3A
UBE3A	CEBPA
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	UBQLN4
UBQLN4	RXRA
UBE3A	RARA
RARA	RXRG
UBQLN1	UBC
UBQLN1	ATXN3
ATXN3	CREB1
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
CUX1	EHMT2
EHMT2	TP53
CUX1	SATB1
SATB1	EP300
CUX1	BIN1
BIN1	MYC
MYC	CEBPA
GABRE	ALG9
ALG9	DST1
DST1	SPI1
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	HLA-A
HLA-A	STAT3
ALG9	XBP1
XBP1	FOS
GABRE	GPAA1
GPAA1	PIN1
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
CUX1	RECQL5
RECQL5	CREB1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	DVL2
DVL2	TP53
GABARAP	ATG7
ATG7	EP300
SMAD3	CEBPA
DVL2	CSNK2A1
CSNK2A1	SPI1
NEDD4	PPARG
PPARG	TFAP2A
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
SMAD3	FOS
NEDD4	SRC
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
NEDD4	YY1
YY1	MYC
NEDD4	SMAD2
NEDD4	AKT1
AKT1	CREB1
NFKB1	PLAU
RELA	PLAU
TP53	SIAH1
ETS1	MMP2
FOS	MMP2
JUN	MMP2
MYC	MMP2
NFKB1	TRAF6
RELA	TRAF6
PPARG	FABP4
PPARG	ACSL4
PPARG	PLIN1
RXRA	FABP4
RXRA	ACSL4
RXRA	APOC3
RXRA	PLIN1
RXRB	FABP4
RXRB	ACSL4
RXRB	APOC3
RXRB	PLIN1
RXRG	FABP4
RXRG	ACSL4
RXRG	APOC3
RXRG	PLIN1
CREB1	CD74
TP53	APCS
TFAP2A	CALB2
TP53	CHEK1
SPI1	ITGB2
CEBPA	MMP2
ETV4	MMP2
SP1	MMP2
SPI1	MMP2
TFAP2A	MMP2
TP53	MMP2
ETS1	PLAU
SP1	PLAU
CEBPA	PREB
CREB1	SLC9A1
SP1	TTR
