GABRA1	PRKCD
PRKCD	STAT3
STAT3	PML
PML	E2F4
PRKCD	EP300
EP300	E2F1
PRKCD	ELAVL1
ELAVL1	E2F2
ELAVL1	E2F3
PRKCD	SP1
PRKCD	TP53
EP300	SP3
ADRA2B	UCHL1
UCHL1	CTNNB1
CTNNB1	BRCA1
BRCA1	E2F4
UCHL1	UBC
UBC	E2F1
ADRA2B	EIF2B1
EIF2B1	GORASP2
GORASP2	SHMT2
SHMT2	E2F2
CTNNB1	HDAC1
HDAC1	E2F3
CTNNB1	SP1
UCHL1	TP53
EIF2B1	HNRNPL
HNRNPL	SFPQ
SFPQ	SP3
GABRA3	SDCBP2
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
SDCBP2	ZNF581
ZNF581	KDM1A
KDM1A	E2F1
BEND7	TRIM27
TRIM27	RB1
RB1	E2F2
RB1	E2F3
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	PRPF40A
PRPF40A	SFPQ
GABRA4	APP
APP	EEF1D
EEF1D	HCFC1
HCFC1	E2F4
APP	KAT5
KAT5	E2F1
APP	PSEN2
PSEN2	ELAVL1
APP	MAPK8
MAPK8	SP1
MAPK8	TP53
EEF1D	RELA
RELA	SP3
GABRB1	NOD1
NOD1	UBC
UBC	BRCA1
NOD1	CASP9
CASP9	RB1
NOD1	RNF34
RNF34	FZR1
FZR1	E2F3
NOD1	HSP90AA1
HSP90AA1	SP1
RNF34	TP53
E2F1	SP3
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	SMAD3
SMAD3	E2F4
GSK3B	AR
AR	E2F1
TRAK2	PRKAG1
PRKAG1	FAS
FAS	RB1
TRAK2	OGT
OGT	HCFC1
HCFC1	E2F3
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GSK3B	TP53
CRX	SP3
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	E2F4
GABRB3	MEOX2
MEOX2	KAT5
GABRB3	PRKCA
PRKCA	ELAVL1
MEOX2	RELA
RELA	SP1
RELA	TP53
GABRD	UBQLN1
UBQLN1	UBE3A
UBE3A	PML
UBQLN1	UBC
UBQLN1	PSEN2
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	TP53
RAD23A	CREBBP
CREBBP	SP3
GABRE	CUX1
CUX1	TLE4
TLE4	HDAC1
CUX1	CCNA1
CCNA1	E2F1
CCNA1	RB1
CCNA1	SP1
CUX1	EHMT2
EHMT2	TP53
HDAC1	SP3
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
NEDD4	CUL1
CUL1	E2F1
GABARAP	ATG7
ATG7	SHMT2
GABARAP	TAX1BP1
TAX1BP1	EMILIN1
EMILIN1	FZR1
SMAD3	SP1
GABARAP	DVL2
DVL2	TP53
ATG7	EP300
PAX6	INS
HNF1A	HNF4A
RFXAP	LOC100507714
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
FLI1	POLR2A
PPARA	CYP1A1
PPARG	EGFR
REL	EGFR
ETS1	HPGD
TFAP2A	MMP2
