GABRA1	PRKCD
PRKCD	STAT3
STAT3	HIF1A
PRKCD	SP1
PRKCD	EP300
EP300	TFAP2A
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
TP53	TFAP2A
GABRA4	APP
APP	MCM7
MCM7	HIF1A
APP	MAPK8
MAPK8	SP1
APP	MYC
MYC	TFAP2A
GABRB1	NOD1
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	RNF34
RNF34	TP53
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	TP53
GABRB3	MEOX2
MEOX2	RELA
RELA	HIF1A
RELA	SP1
GABRB3	PRKCA
PRKCA	EP300
GABRG2	GABARAP
GABARAP	SQSTM1
SQSTM1	HIF1A
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
NEDD4	PPARG
PPARG	TFAP2A
GABRD	UBQLN1
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	APP
UBQLN1	EPS15
EPS15	TFAP2A
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRR1	BCR
BCR	TP53
TP53	HIF1A
BCR	RB1
RB1	SP1
RB1	TFAP2A
HIF1A	SERPINE1
HIF1A	ADM
TFAP2A	ADM
SP1	SERPINE1
