GABRA1	PRKCD
PRKCD	SP1
PRKCD	EP300
EP300	ETS2
PRKCD	TP53
PRKCD	STAT3
STAT3	PML
PML	E2F4
EP300	MYB
EP300	SP3
STAT3	NFKB1
EP300	CREB1
STAT3	PGR
TP53	NFYA
EP300	NFYB
PRKCD	ELAVL1
ELAVL1	NFYC
PRKCD	APP
APP	RFX5
TP53	NCL
NCL	RFXAP
PRKCD	HDAC5
HDAC5	RFXANK
PRKCD	HSP90AA1
HSP90AA1	PPARA
STAT3	HDAC1
HDAC1	GLI2
PRKCD	GSK3A
GSK3A	GLI3
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	ATG7
ATG7	EP300
GABARAP	DVL2
DVL2	TP53
SMAD3	E2F4
GABARAP	TAX1BP1
TAX1BP1	TRAF6
TRAF6	MYB
TAX1BP1	TNIP1
TNIP1	NFKB1
NEDD4	AKT1
AKT1	CREB1
NEDD4	DDX54
DDX54	PGR
ATG7	GTF2A1
GTF2A1	NFYA
SMAD3	NFYC
NEDD4	PPARG
PPARG	RFX5
NEDD4	EGFR
EGFR	EPS8
EPS8	RFXAP
NEDD4	RAF1
RAF1	RFXANK
ATG7	SIRT1
SIRT1	PPARA
GABARAP	RB1CC1
RB1CC1	SKI
SKI	GLI2
GABARAP	KEAP1
KEAP1	FBXW11
FBXW11	GLI3
NEDD4	SRC
SRC	RXRA
PPARG	RXRB
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
TP53	ETS2
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
SDCBP2	TIFA
TIFA	TRAF6
SDCBP2	PRPF40A
PRPF40A	SFPQ
SFPQ	SP3
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	CREB1
ZCCHC10	RBM39
RBM39	PGR
TP53	NFYB
BEND7	TRIM27
TRIM27	NFYC
SDCBP2	C1orf35
C1orf35	APP
ZCCHC10	EEF1A1
EEF1A1	NHP2L1
NHP2L1	RFXAP
APP	HDAC4
HDAC4	RFXANK
PRPF40A	UBE2I
UBE2I	PPARA
TRIM27	HDAC1
TRAF6	KRAS
KRAS	GLI3
UBE2I	RXRA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
GABRA4	APP
APP	MAPK8
MAPK8	SP1
APP	DDX54
DDX54	NR3C1
NR3C1	ETS2
MAPK8	TP53
APP	EEF1D
EEF1D	HCFC1
HCFC1	E2F4
APP	KAT5
KAT5	MYB
EEF1D	RELA
RELA	SP3
APP	GSK3B
GSK3B	NFKB1
KAT5	CREB1
MAPK8	EP300
APP	GAPDH
GAPDH	NFYC
APP	SYNCRIP
SYNCRIP	NHP2L1
AKAP13	PPARA
APP	APBB1
APBB1	HDAC1
HDAC1	GLI3
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	BRCA1
BRCA1	E2F4
UBC	SUMO1
SUMO1	MYB
UBC	E2F1
E2F1	SP3
NOD1	COPS6
COPS6	NFKB1
BRCA1	PGR
UBC	TRIM27
RNF34	APP
UBC	NCL
NOD1	CFLAR
CFLAR	RAF1
TP53	HDAC1
HSP90AA1	FBXW11
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	TP53
GSK3B	SMAD3
GSK3B	CHD3
CHD3	MYB
CRX	SP3
GSK3B	CREB1
PRKAB2	PIAS2
PIAS2	PGR
GSK3B	CEBPZ
CEBPZ	NFYB
TRAK2	KLC1
KLC1	APP
TRAK2	PRKAG1
PRKAG1	MCM2
MCM2	NCL
GSK3B	HDAC4
GSK3B	RELA
RELA	PPARA
PRKAB2	REL
REL	HDAC1
TRAK2	GSK3A
