GABRA1	PRKCD
PRKCD	TP53
PRKCD	APP
APP	MYC
PRKCD	SP1
PRKCD	EP300
EP300	PPARG
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
PRKCD	STAT3
STAT3	JUN
STAT3	PML
PML	E2F4
STAT3	HIF1A
EP300	ETS1
PRKCD	HSP90AA1
HSP90AA1	PPARA
EP300	CREB1
EP300	CREBBP
EP300	ARNT
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	C1orf35
C1orf35	APP
TP53	SP1
ZCCHC10	PIN1
PIN1	PPARG
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	RXRA
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
PIN1	JUN
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
TIFA	TRAF6
TRAF6	HIF1A
TP53	ETS1
UBE2I	PPARA
TP53	CREB1
TRAF6	STAT3
TP53	CREBBP
TP53	EP300
HIF1A	ARNT
GABRA4	APP
APP	MAPK8
MAPK8	TP53
MAPK8	SP1
APP	RFX5
RFX5	PPARG
APP	GSK3B
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
MAPK8	JUN
APP	EEF1D
EEF1D	HCFC1
HCFC1	E2F4
APP	MCM7
MCM7	HIF1A
APP	MAPK7
MAPK7	ETS1
AKAP13	PPARA
APP	KAT5
KAT5	CREB1
MAPK8	STAT3
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	MYC
HSP90AA1	SP1
NOD1	UBC
UBC	SFPQ
SFPQ	PPARG
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
NOD1	CASP9
CASP9	JUN
UBC	BRCA1
BRCA1	E2F4
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	STAT3
HSP90AA1	ARNT
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	MYC
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GSK3B	CTNNB1
CTNNB1	PPARG
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	JUN
GSK3B	SMAD3
SMAD3	E2F4
PRKAB2	GNB2L1
GNB2L1	HIF1A
GSK3B	RELA
RELA	PPARA
GSK3B	CREB1
GSK3B	BCL3
BCL3	STAT3
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	PIAS2
PIAS2	ARNT
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
MEOX2	KAT5
KAT5	MYC
RELA	SP1
GABRB3	PRKCA
PRKCA	PPARG
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
RELA	JUN
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	E2F4
RELA	HIF1A
PRKCA	EP300
PRKACA	CREB1
RELA	STAT3
RELA	CREBBP
PRKACA	HSP90AA1
GABRD	UBQLN1
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	APP
UBQLN1	UBQLN4
UBQLN4	RXRA
UBQLN1	UBE3A
UBE3A	RARA
RARA	RXRG
UBQLN1	HCVgp1
HCVgp1	JUN
UBE3A	PML
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	MTOR
MTOR	STAT3
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	C1QTNF2
C1QTNF2	ARNT
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
CUX1	BIN1
BIN1	MYC
CUX1	CCNA1
CCNA1	SP1
GABRE	GPAA1
GPAA1	PIN1
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
GABRE	HLA-A
HLA-A	STAT3
CUX1	TLE4
TLE4	HDAC1
CUX1	SATB1
SATB1	EP300
SATB1	UBE2I
CUX1	RECQL5
RECQL5	CREB1
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
SATB1	PML
PML	ARNT
GABRG2	GABARAP
GABARAP	DVL2
DVL2	TP53
GABARAP	NEDD4
NEDD4	YY1
YY1	MYC
NEDD4	SMAD3
SMAD3	SP1
NEDD4	PPARG
NEDD4	SRC
SRC	RXRA
PPARG	RXRB
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	SQSTM1
SQSTM1	HIF1A
GABARAP	ATG7
ATG7	EP300
ATG7	SIRT1
SIRT1	PPARA
NEDD4	AKT1
AKT1	CREB1
GABARAP	TBC1D15
TBC1D15	STAT3
SMAD3	CREBBP
TCF7L2	CCND1
NFKB1	TNF
MAPK9	JUN
CREBBP	SERPINE1
CREBBP	PFKFB1
EP300	SERPINE1
EP300	PFKFB1
HIF1A	SERPINE1
HIF1A	PFKFB1
NFKB2	TNFSF13B
RELB	ICAM1
PIK3CB	AKT1
PIK3CG	PDPK1
PIK3R3	PDPK1
STAT3	VEGFA
JUN	PGF
JUN	VEGFC
NFKB2	XIAP
NFKB2	TRAF1
CREB5	MCL1
PPARA	CYP4A11
PPARD	ACOX3
PPARG	CPT1B
MAPK3	IL12A
MAPK9	NOS2
RFXAP	LOC100507714
RFXAP	HLA-DMB
NFATC4	PTGS2
LEF1	PPARD
USF1	APOC3
USF2	APOC3
USF2	CALCA
SP1	CYP21A2
MYC	DDX18
CREB1	GH2
NFIC	GH2
POU2F2	HLA-DRA
POU5F1	HMGB2
STAT4	IL2RA
ESR2	JUN
ETS2	JUN
JUN	JUN
SMAD4	ZFP36
