GABRA1	PRKCD
PRKCD	STAT3
STAT3	JUN
STAT3	NCOA1
NCOA1	RARB
PRKCD	SP1
PRKCD	EP300
EP300	RARA
STAT3	NFKB1
STAT3	RELA
PRKCD	ELAVL1
ELAVL1	CEBPA
EP300	EGR1
EP300	CREB1
NCOA1	RARG
STAT3	PML
PML	E2F4
EP300	FOS
PRKCD	HSP90AA1
HSP90AA1	PPARA
SP1	POU2F1
EP300	SP3
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
PRKCD	TP53
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	RARB
ZCCHC10	TP53
TP53	SP1
PIN1	RARA
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
TP53	EGR1
TP53	CREB1
SDCBP2	PRR13
PRR13	LNX1
LNX1	ACY3
ACY3	RARG
CEBPA	E2F4
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	FOS
UBE2I	PPARA
PRPF40A	XRCC6
XRCC6	POU2F1
PRPF40A	SFPQ
SFPQ	SP3
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
GABRA4	APP
APP	MAPK8
MAPK8	JUN
MAPK8	CEBPA
MAPK8	SP1
APP	PHF8
PHF8	RARA
APP	GSK3B
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
RELA	EGR1
APP	KAT5
KAT5	CREB1
MAPK8	NCOA3
NCOA3	RARG
EEF1D	HCFC1
HCFC1	E2F4
APP	MAPK7
MAPK7	FOS
AKAP13	PPARA
APP	HSPA8
HSPA8	POU2F1
RELA	SP3
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
MAPK8	TP53
CHRNA4	YWHAH
YWHAH	ABL1
ABL1	JUN
YWHAH	PIK3CA
PIK3CA	SMAD2
SMAD2	RARB
YWHAH	YWHAZ
YWHAZ	CTNNB1
CTNNB1	SP1
YWHAZ	AJUBA
AJUBA	RARA
YWHAZ	COPS5
COPS5	NFKB1
YWHAZ	PRMT5
PRMT5	RELA
YWHAZ	NFATC4
NFATC4	CEBPA
YWHAZ	TP53
ABL1	CREB1
AJUBA	RARG
YWHAZ	ENO1
ENO1	E2F4
ABL1	FOS
YWHAH	SNRPE
SNRPE	HSP90AA1
YWHAH	TLX2
TLX2	POU2F1
YWHAH	IRS1
IRS1	ESR1
ESR1	SP3
YWHAH	CBL
CBL	SRC
SRC	RXRA
YWHAH	YWHAG
YWHAG	AKAP13
AJUBA	RXRG
CHRNA7	FYN
FYN	BCL3
BCL3	JUN
BCL3	NCOA1
FYN	CTNNB1
BCL3	EP300
BCL3	NFKB1
FYN	NR3C1
NR3C1	RELA
BCL3	FOS
FOS	CEBPA
FYN	IL1B
IL1B	EGR1
NR3C1	CREB1
FYN	ENO1
FYN	HSP90AA1
NR3C1	POU2F1
BCL3	RXRA
NR3C1	RXRB
CTNNB1	PPARG
NR3C1	TP53
GRIA2	SDCBP
SDCBP	MBD3
MBD3	JUN
SDCBP	TDO2
TDO2	MEOX2
MEOX2	RARB
GRIA2	GRIP1
GRIP1	CTNNB1
SDCBP	TRIM32
TRIM32	RARA
GRIP1	HDAC1
HDAC1	NFKB1
GRIP1	CREBBP
CREBBP	RELA
GRIP1	VDR
VDR	CEBPA
CREBBP	EGR1
CREBBP	CREB1
SDCBP	IKZF1
IKZF1	NCOR2
NCOR2	RARG
HDAC1	E2F4
CREBBP	FOS
SDCBP	SIAH1
SIAH1	UBE2I
SDCBP	EPRS
EPRS	POU2F1
CREBBP	SP3
TRIM32	RXRA
GRIP1	PPARG
PPARG	RXRB
TRIM32	TP53
GRIK2	SDCBP
GRIK2	DLG1
DLG1	BTRC
BTRC	SP1
BTRC	NFKB1
BTRC	RELA
GRIK2	GRIP1
GRIK2	DLG3
DLG3	CAMK2A
CAMK2A	CREB1
DLG3	RPS6KA4
RPS6KA4	FOS
GABRB1	NOD1
NOD1	CASP9
CASP9	JUN
NOD1	CASP8
CASP8	CEBPB
CEBPB	RARB
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	UBC
UBC	E2F1
E2F1	RARA
NOD1	COPS6
COPS6	NFKB1
NOD1	RNF34
RNF34	TP53
UBC	C1QBP
UBC	TNIP1
TNIP1	RARG
UBC	BRCA1
BRCA1	E2F4
UBC	ABL1
BRCA1	POU2F1
E2F1	SP3
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
UBC	CUL1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	MEOX2
PRKAB2	CRX
CRX	SP1
GSK3B	MAPK1
MAPK1	RARA
GSK3B	RELA
PRKAB2	YY1AP1
YY1AP1	CEBPA
GSK3B	CREB1
GSK3B	NCOA3
GSK3B	SMAD3
SMAD3	E2F4
GSK3B	BCL3
RELA	PPARA
PRKAB2	PRKDC
PRKDC	POU2F1
CRX	SP3
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	TP53
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
RELA	SP1
MEOX2	PIN1
RELA	NFKB1
MEOX2	KAT5
KAT5	CEBPA
GABRB3	PRKACA
PRKACA	CREB1
RELA	NCOR2
PRKACA	HDAC1
RELA	FOS
PRKACA	POU2F1
RELA	RXRA
RARB	RXRB
RARB	RXRG
RELA	TP53
GABRD	UBQLN1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	UBE3A
UBE3A	MEOX2
UBQLN1	APP
UBE3A	RARA
UBE3A	CEBPA
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	ATXN3
ATXN3	CREB1
UBE3A	NCOA3
UBE3A	PML
UBQLN1	GAPDH
GAPDH	POU2F1
UBQLN1	UBQLN4
UBQLN4	RXRA
RARA	RXRG
RAD23A	TP53
GABRE	HLA-A
HLA-A	STAT3
HLA-A	MEOX2
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	GPAA1
GPAA1	PIN1
CUX1	BIN1
BIN1	MYC
MYC	CEBPA
CUX1	SATB1
SATB1	EP300
CUX1	RECQL5
RECQL5	CREB1
GABRE	LSR
LSR	RARG
CUX1	TLE4
TLE4	HDAC1
GABRE	ALG9
ALG9	XBP1
XBP1	FOS
SATB1	UBE2I
GABRE	FAM189B
FAM189B	HSPA8
HDAC1	SP3
RARG	RXRA
RARG	RXRB
RARG	RXRG
CUX1	EHMT2
EHMT2	TP53
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	NEDD4
NEDD4	SMAD2
NEDD4	SMAD3
SMAD3	SP1
GABARAP	SQSTM1
SQSTM1	RARA
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
SMAD3	CEBPA
NEDD4	ERBB3
ERBB3	EGR1
NEDD4	AKT1
AKT1	CREB1
SMAD3	FOS
GABARAP	ATG7
ATG7	SIRT1
SIRT1	PPARA
NEDD4	EPRS
ATG7	EP300
NEDD4	SRC
NEDD4	PPARG
GABARAP	DVL2
DVL2	TP53
GRIN1	SPTAN1
SPTAN1	MSN
MSN	MAPK8
SPTAN1	SPTBN1
SPTBN1	SMAD2
MSN	CTNNB1
SPTAN1	LMNB1
LMNB1	POU2F1
POU2F1	RARA
MSN	HSPA4
HSPA4	NFKB1
POU2F1	RELA
SPTAN1	ACTA1
ACTA1	CDKN2A
CDKN2A	EGR1
POU2F1	CREB1
POU2F1	NCOR2
MSN	ENO1
ACTA1	ABL1
SPTAN1	FANCA
FANCA	HSP90AA1
GRIN1	GRIN2A
GRIN2A	SRC
SRC	CREBBP
SRC	THRB
THRB	RXRB
THRB	RXRG
SRC	TP53
SRC	STAT3
GRIN2A	DLG1
BTRC	NCOR2
NCOR2	RARB
CREBBP	RARA
BTRC	SMAD4
SMAD4	CEBPA
SRC	AR
AR	E2F4
RXRA	PPARA
GRIN2A	FYN
GRIN2B	DLG4
DLG4	MDM2
MDM2	JUN
GRIN2B	DLG1
GRIN2B	ARHGAP32
ARHGAP32	AKT1
AKT1	RARA
GRIN2B	FYN
GRIN2B	DLG3
BTRC	EP300
NCOR2	RXRG
BTRC	TP53
GRIN2D	NEDD4
SMAD3	JUN
NEDD4	CUL5
CUL5	NFKB1
NEDD4	NTRK1
NTRK1	RELA
NEDD4	ARID1A
ARID1A	RARG
SMAD3	NCOA1
NCOA1	PPARA
SMAD3	EP300
NEDD4	IGF1R
IGF1R	TP53
GRIN3B	GRIN2A
GRIN3B	GRIN1
MAPK11	IL8
RBPJL	FCER2
STAT4	CCND1
STAT5A	SOCS7
STAT5B	MYC
STAT6	SOCS4
HNF1A	FOXA3
ETS1	VEGFB
FOS	PGF
FOXO3	PCK1
CREB3L2	BCL2
PPARA	FADS2
PPARD	ANGPTL4
RXRA	CPT1B
RXRA	FABP1
RXRA	UBC
RXRA	SCD5
RXRB	GK2
RXRB	ACAA1
MAPK3	IL23A
MAPK3	TNF
RFXAP	LOC100507714
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
CEBPA	ADH7
HIF1A	ADM
TFAP2A	ADM
CREB1	ADRA1A
SP1	ADRA1A
USF1	APOC3
USF2	APOC3
ATF4	ASNS
SP3	DKC1
STAT1	EGFR
STAT5A	EGFR
STAT5B	EGFR
TFAP2A	EGFR
NFKB1	FN1
ESR2	FOS
FLI1	FOS
STAT3	FOS
ETS2	FOSL1
JUN	FOSL1
SP1	FOSL1
NFKB1	HMOX1
SMAD7	HMOX1
SP1	HMOX1
CEBPA	IL5
JUN	MAT2A
SP2	MAT2A
SP1	MAT2B
SP3	MAT2B
BCL3	MYB
