GABRA1	PRKCD
PRKCD	STAT3
STAT3	JUN
PRKCD	EP300
EP300	FOS
STAT3	NFKB1
STAT3	RELA
PRKCD	APP
APP	MYC
STAT3	MAPK1
PRKCD	SNCA
SNCA	MAPK3
APP	SYVN1
SYVN1	ATF6
EP300	ETS1
PRKCD	TP53
EP300	PPARG
EP300	CREB1
EP300	TFAP2A
PRKCD	HSP90AA1
HSP90AA1	PPARA
HSP90AA1	NFIC
EP300	JUND
EP300	EGR1
EP300	ESR1
EP300	MAX
HSP90AA1	PPARD
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
PRKCD	ELAVL1
ELAVL1	CEBPA
EP300	ATF2
EP300	BRCA1
BRCA1	ATF1
EP300	CEBPB
EP300	RARA
PRKCD	SP1
PRKCD	STAT1
STAT3	MAPK8
TP53	MAPK9
TP53	MAPK10
SP1	POU2F1
EP300	ATF4
EP300	STAT5A
PRKCD	INSR
INSR	STAT5B
STAT3	TRIM28
TRIM28	STAT4
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	FOS
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
ZCCHC10	TP53
TP53	RELA
SDCBP2	C1orf35
C1orf35	APP
TP53	MAPK1
TP53	MAPK3
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	UBC
UBC	ATF6
TP53	ETS1
PIN1	PPARG
TP53	CREB1
TP53	TFAP2A
TRAF6	STAT3
UBE2I	PPARA
TRAF6	SMURF1
SMURF1	NFIC
SDCBP2	SEC23A
SEC23A	TPM1
TPM1	JUND
TP53	EGR1
TP53	ESR1
ZCCHC10	SNIP1
SNIP1	MAX
TIFA	IRAK1
IRAK1	HSP90AA1
UBE2I	RXRA
IRAK1	CUL1
CUL1	RXRG
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
PRPF40A	CSNK2A2
CSNK2A2	ATF1
PRPF40A	HNRNPK
HNRNPK	CEBPB
PIN1	RARA
TP53	SP1
IRAK1	STAT1
PRPF40A	XRCC6
XRCC6	POU2F1
IRAK1	BTRC
BTRC	ATF4
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
TRAF6	NTRK1
NTRK1	STAT5B
BEND7	TRIM27
TRIM27	PIAS2
PIAS2	STAT4
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	HMGA1
HMGA1	JUN
HNRNPA1	UBR1
UBR1	FOS
HNRNPA1	NFKBIA
NFKBIA	NFKB1
NFKBIA	RELA
HNRNPA1	APP
HNRNPA1	GADD45A
GADD45A	MAPK1
HNRNPA1	CSTF1
CSTF1	MAPK3
HNRNPA1	GTF2I
GTF2I	ATF6
HNRNPA1	ELAVL1
ELAVL1	ETS1
ATP5F1	KDM1A
KDM1A	TP53
HNRNPA1	DNTTIP2
DNTTIP2	PPARG
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
ELAVL1	TFAP2A
KDM1A	STAT3
HNRNPA1	DAP3
DAP3	PPARA
ELAVL1	NFIC
ATP5F1	TPM1
HNRNPA1	NFATC1
NFATC1	EGR1
KDM1A	ESR1
HNRNPA1	CCNT1
CCNT1	MAX
ATP5F1	CERS2
CERS2	HSP90AA1
GADD45A	RXRA
KDM1A	NR2C2
NR2C2	RXRB
HNRNPA1	NR0B2
NR0B2	RXRG
HMGA1	ATF2
KDM1A	CSNK2A2
HNRNPA1	HNRNPK
GADD45A	RARA
HNRNPA1	SFPQ
SFPQ	SP1
TSPO	ARF4
ARF4	GNB2L1
GNB2L1	STAT1
APP	MAPK8
HNRNPA1	LDHA
LDHA	MAPK10
HNRNPA1	LMNB1
LMNB1	POU2F1
TSPO	CREB3L1
CREB3L1	CREB3
CREB3	ATF4
HNRNPA1	PRMT1
PRMT1	STAT5A
ATP5F1	ATP5C1
ATP5C1	EGFR
EGFR	STAT5B
KDM1A	TRIM28
CREB1	FOSB
ATF2	FOSB
ATF4	FOSB
TP53	GADD45B
ESR1	ATP2B1
JUN	CCND3
NFKB1	IL6
RELA	IL6
NFKB1	HIF1A
RELA	HIF1A
STAT3	HIF1A
STAT1	CCND3
STAT1	SOCS5
STAT3	CCND3
STAT3	SOCS5
STAT4	CCND3
STAT4	SOCS5
STAT5A	CCND3
STAT5A	SOCS5
STAT5B	CCND3
STAT5B	SOCS5
MAPK1	CDK4
MAPK3	CDK4
NFKB1	GADD45B
RELA	GADD45B
TP53	DDB2
TP53	PPM1D
TP53	CCNG1
ETS1	CDK4
FOS	CDK4
JUN	CDK4
MYC	CDK4
PPARA	ACSL3
PPARG	ACSL3
PPARG	PLIN1
PPARG	ADIPOQ
RXRA	ACSL3
RXRA	PLIN1
RXRA	ADIPOQ
RXRB	ACSL3
RXRB	PLIN1
RXRB	ADIPOQ
RXRG	ACSL3
RXRG	PLIN1
RXRG	ADIPOQ
MAX	CDK4
FOS	IL6
JUN	IL6
NFKB1	CEBPB
MAPK1	IL6
MAPK3	IL6
MAPK8	IL6
MAPK9	IL6
MAPK10	IL6
RELA	CEBPB
TP53	CHEK1
MYC	DDX18
ESR1	GADD45B
PPARA	GADD45B
PPARD	GADD45B
PPARG	GADD45B
RARA	GADD45B
NFIC	GOT1
ATF1	IL6
CEBPA	IL6
CEBPB	IL6
CREB1	IL6
EGR1	IL6
JUND	IL6
NFIC	IL6
TFAP2A	IL6
TFAP2A	KRT14
SP1	KRT18
SP1	MAT2B
MYC	NME1
TP53	NME1
FOS	PDHA1
JUN	PDHA1
SP1	PDHA1
TFAP2A	PDHA1
ATF2	PLAT
CREB1	PLAT
JUN	PLAT
JUND	PLAT
NFIC	PLAT
TFAP2A	PLAT
EGR1	PTP4A1
EGR1	TFPI2
JUN	TFPI2
NFIC	TFPI2
NFKB1	TFPI2
POU2F1	TFPI2
SP1	TFPI2
POU2F1	TXNRD1
ATF6	XBP1
