GABRA1	PRKCD
PRKCD	APP
APP	MYC
PRKCD	EP300
EP300	TFAP2A
EP300	USF2
PRKCD	STAT3
STAT3	JUN
PRKCD	SP1
PRKCD	TP53
GABRA3	SDCBP2
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	TFAP2A
TP53	EP300
ZCCHC10	PIN1
PIN1	JUN
TP53	SP1
GABRA4	APP
MYC	TFAP2A
APP	EEF1D
EEF1D	RELA
RELA	USF2
APP	MAPK8
MAPK8	JUN
MAPK8	SP1
MAPK8	TP53
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	MYC
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	BRCA1
BRCA1	USF2
NOD1	CASP9
CASP9	JUN
HSP90AA1	SP1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MYC
GSK3B	TP53
GSK3B	RELA
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GABRB3	MEOX2
MEOX2	KAT5
KAT5	MYC
GABRB3	PRKCA
PRKCA	EP300
MEOX2	RELA
RELA	JUN
RELA	SP1
RELA	TP53
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	RAD23B
RAD23B	BRCA1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	TP53
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
CUX1	SATB1
SATB1	EP300
GABRE	HLA-A
HLA-A	STAT3
CUX1	CCNA1
CCNA1	SP1
CUX1	EHMT2
EHMT2	TP53
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	YY1
YY1	MYC
NEDD4	PPARG
PPARG	TFAP2A
GABARAP	ATG7
ATG7	EP300
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
NEDD4	SMAD3
SMAD3	SP1
GABARAP	DVL2
DVL2	TP53
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	APP
HNRNPA1	ELAVL1
ELAVL1	TFAP2A
ATP5F1	KDM1A
KDM1A	EP300
HNRNPA1	HMGA1
HMGA1	JUN
HNRNPA1	SFPQ
SFPQ	SP1
KDM1A	TP53
CREB3L4	MITF
LEF1	MITF
MAPK13	IL1B
MAPK13	IL6
MAPK13	IL12A
USF1	APOC3
USF2	APOC3
