GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
PRKCD	EP300
EP300	CEBPB
EP300	REL
PRKCD	TP53
ADRA2B	UCHL1
UCHL1	CTNNB1
CTNNB1	SP1
UCHL1	UBE2I
UBE2I	JUN
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HNRNPK
HNRNPK	CEBPB
UCHL1	PARK2
PARK2	REL
UCHL1	HSP90AA1
HSP90AA1	STAT3
UCHL1	TP53
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	PRPF40A
PRPF40A	HNRNPK
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	JUN
APP	GSK3B
GSK3B	CEBPB
MAPK8	REL
MAPK8	STAT3
MAPK8	TP53
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
NOD1	CASP8
CASP8	CEBPB
NOD1	UBC
UBC	FHL2
FHL2	REL
NOD1	RNF34
RNF34	TP53
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	JUN
PRKAB2	REL
GSK3B	BCL3
BCL3	STAT3
GSK3B	TP53
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	JUN
RELA	CEBPB
RELA	REL
RELA	STAT3
RELA	TP53
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	MTOR
MTOR	STAT3
UBQLN1	RAD23A
RAD23A	TP53
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
CUX1	BIN1
BIN1	MYC
MYC	CEBPB
CUX1	SATB1
SATB1	EP300
CUX1	EHMT2
EHMT2	TP53
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
SMAD3	CEBPB
TAX1BP1	TBK1
TBK1	REL
GABARAP	TBC1D15
TBC1D15	STAT3
GABARAP	DVL2
DVL2	TP53
TP53	TSC2
CEBPB	CSRP1
REL	CSRP1
STAT3	CSRP1
JUN	GJA1
SP1	GJA1
