GABRA1	PRKCD
PRKCD	STAT3
STAT3	HIF1A
STAT3	JUN
PRKCD	EP300
EP300	ETS1
EP300	TFAP2A
PRKCD	SP1
EP300	SMAD3
EP300	SMAD4
EP300	TP63
TP63	ETV4
PRKCD	HSP90AA1
HSP90AA1	PPARA
EP300	PPARG
EP300	JUND
EP300	CREB1
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
EP300	FOS
EP300	CREBBP
EP300	ARNT
GRIK1	SDCBP
SDCBP	TRAF6
TRAF6	HIF1A
SDCBP	MBD3
MBD3	JUN
GRIK1	GRIP1
GRIP1	CREBBP
CREBBP	ETS1
SDCBP	KCTD1
KCTD1	TFAP2A
GRIP1	CTNNB1
CTNNB1	SP1
CREBBP	SMAD3
SDCBP	QARS
QARS	RNF11
RNF11	SMAD4
SDCBP	DMC1
DMC1	RFWD2
RFWD2	ETV4
SDCBP	SIAH1
SIAH1	UBE2I
UBE2I	PPARA
GRIP1	PPARG
GRIK1	DLG4
DLG4	MDM2
MDM2	JUND
CREBBP	CREB1
SDCBP	TRIM32
TRIM32	RXRA
PPARG	RXRB
CREBBP	FOS
SDCBP	ZBTB8A
ZBTB8A	EP300
SIAH1	PIAS2
PIAS2	ARNT
CA2	SLC4A1
SLC4A1	CDKN2A
CDKN2A	HIF1A
CA2	NONO
NONO	HDAC3
HDAC3	JUN
NONO	SPI1
SPI1	ETS1
CDKN2A	BRCA1
BRCA1	TFAP2A
CDKN2A	SP1
NONO	SMARCA4
SMARCA4	SMAD3
CA2	SLC9A1
SLC9A1	DAXX
DAXX	SMAD4
CDKN2A	TP63
CDKN2A	HSP90AA1
NONO	SFPQ
SFPQ	PPARG
SLC4A1	CLU
CLU	MAPK9
MAPK9	JUND
NONO	PPP1CA
PPP1CA	CREB1
NONO	TRIM24
TRIM24	RXRA
SMARCA4	NR3C1
NR3C1	RXRB
TRIM24	RARA
RARA	RXRG
SPI1	FOS
SMARCA4	CREBBP
NONO	CTTN
CTTN	EP300
BRCA1	ARNT
CA4	PIH1D1
PIH1D1	POLR2L
POLR2L	ESR1
ESR1	HIF1A
PIH1D1	KMT2A
KMT2A	CREBBP
CREBBP	JUN
PIH1D1	PPP1CA
PPP1CA	BRCA1
ESR1	SP1
KMT2A	SKP2
SKP2	SMAD4
CA4	PRDX2
PRDX2	YWHAZ
YWHAZ	RFWD2
PPP1CA	NCOR1
NCOR1	PPARA
CREBBP	PPARG
KMT2A	MEN1
MEN1	JUND
POLR2L	SRC
SRC	RXRA
PIH1D1	RUVBL1
RUVBL1	RARA
RARA	RXRB
PIH1D1	RPAP2
RPAP2	RXRG
PIH1D1	POLR2E
POLR2E	FOS
PIH1D1	POLR2A
POLR2A	EP300
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
ZCCHC10	TP53
TP53	ETS1
TP53	TFAP2A
TP53	SP1
TP53	SMAD3
ZCCHC10	SNIP1
SNIP1	SMAD4
SDCBP2	PRPF40A
PRPF40A	HTT
HTT	ETV4
PRPF40A	UBE2I
PIN1	PPARG
SDCBP2	SEC23A
SEC23A	TPM1
TPM1	JUND
TP53	CREB1
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
UBE2I	FOS
TP53	CREBBP
TP53	EP300
HIF1A	ARNT
GABRA4	APP
APP	MCM7
MCM7	HIF1A
APP	MAPK8
MAPK8	JUN
APP	MAPK7
MAPK7	ETS1
APP	MYC
MYC	TFAP2A
MAPK8	SP1
APP	GSK3B
GSK3B	SMAD3
APP	CSNK1D
CSNK1D	SMAD4
APP	HSPA8
HSPA8	HTT
AKAP13	PPARA
APP	RFX5
RFX5	PPARG
MAPK8	JUND
APP	KAT5
KAT5	CREB1
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
MAPK7	FOS
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
GABRB1	NOD1
NOD1	PSMA7
PSMA7	HIF1A
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CFLAR
CFLAR	SMAD3
NOD1	UBC
UBC	FHL2
FHL2	SMAD4
UBC	UBA2
UBA2	ETV4
UBC	SFPQ
UBC	TPM1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
UBC	CUL1
UBC	ABL1
ABL1	FOS
HSP90AA1	ARNT
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	GNB2L1
GNB2L1	HIF1A
TRAK2	GSK3B
GSK3B	JUN
GSK3B	TP53
PRKAB2	CRX
CRX	SP1
PRKAB2	PIAS2
PIAS2	SMAD4
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
GSK3B	RELA
RELA	PPARA
GSK3B	CTNNB1
CTNNB1	PPARG
SMAD3	JUND
GSK3B	CREB1
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	BCL3
BCL3	FOS
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
GABRB3	MEOX2
MEOX2	RELA
RELA	HIF1A
RELA	JUN
GABRB3	PRKCA
PRKCA	EP300
RELA	SP1
MEOX2	TGFB1
TGFB1	SMAD3
RELA	SMAD4
TGFB1	SMAD2
SMAD2	ETV4
PRKCA	PPARG
GABRB3	PRKACA
PRKACA	CREB1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
RELA	FOS
RELA	CREBBP
PRKACA	HSP90AA1
GABRD	UBQLN1
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	APP
