GABRA1	PRKCD
PRKCD	STAT3
PRKCD	EP300
EP300	CEBPB
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
SDCBP2	PRPF40A
PRPF40A	HNRNPK
HNRNPK	CEBPB
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	STAT3
NOD1	CASP8
CASP8	CEBPB
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	BCL3
BCL3	STAT3
GSK3B	CEBPB
GABRB3	MEOX2
MEOX2	RELA
RELA	STAT3
RELA	CEBPB
GABRG2	GABARAP
GABARAP	TBC1D15
TBC1D15	STAT3
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CEBPB
GABRD	UBQLN1
UBQLN1	MTOR
MTOR	STAT3
UBQLN1	APP
APP	GSK3B
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
MYC	CEBPB
GABRR1	BCR
BCR	RB1
RB1	STAT3
RB1	CEBPB
TSPO	ATP5F1
ATP5F1	KDM1A
KDM1A	STAT3
ATP5F1	HNRNPA1
HNRNPA1	HNRNPK
GABRA4	APP
APP	MAPK8
MAPK8	STAT3
STAT3	VEGFC
CEBPB	CSRP1
STAT3	CSRP1
