GABRA1	PRKCD
TRAF4	NPAS2
SATB1	PIAS4
PIAS4	IRF7
BSCL2	PLEKHF2
PLEKHF2	MBIP
MBIP	MYD88
CUX1	CDK7
CDK7	HSP90AA1
FAM189B	WWP1
WWP1	SMAD4
CDK7	ESR1
GABRR1	BCR
BCR	KIT
KIT	STAT1
BCR	HSP90AA1
BCR	RB1
RB1	JUN
BCR	ABL1
RB1	MYC
BCR	TP53
TP53	HIF1A
BCR	GRB2
GRB2	EP300
RB1	ARNT
RB1	STAT3
BCR	HSPA4
HSPA4	NFKB1
RB1	HDAC1
GRB2	CCT3
RB1	TFAP2A
GABRR1	DNM1L
DNM1L	GSK3B
RB1	PPARG
RB1	SP1
ABL1	CREB1
RB1	CDKN1A
CDKN1A	CEBPA
RB1	SPI1
RB1	ATF2
GRB2	REL
GRB2	HTT
BCR	ERBB2IP
ERBB2IP	FOXO3
RB1	BRCA1
GABRR1	TAX1BP1
GRB2	TRIM27
GRB2	AP4S1
AP4S1	TEAD3
TAX1BP1	TRAF6
BCR	HOXA9
HOXA9	SMAD4
STAT3	CPT1A
CREB5	FOS
NFKB1	BIRC3
GLI1	PTCH1
GLI1	WNT1
GLI1	WNT10A
GLI2	GLI1
GLI3	WNT5A
GLI3	WNT11
GLI3	WNT9B
NR1H4	SLC51A
NR1H4	ABCB11
SMAD2	CDKN1A
SMAD3	CDKN2B
EGR2	FASLG
IRF3	IFNB1
IRF7	IFNB1
MAPK8	SMAD4
MAPK9	SMAD4
CREBBP	ALDOA
CREBBP	ANGPT1
CREBBP	ANGPT2
CREBBP	PDK1
CREBBP	PFKFB2
EP300	ALDOA
EP300	ANGPT1
EP300	ANGPT2
EP300	PDK1
EP300	PFKFB2
HIF1A	ALDOA
HIF1A	ANGPT1
HIF1A	ANGPT2
HIF1A	PDK1
HIF1A	PFKFB2
ARNT	ENO2
ARNT	SLC2A1
ARNT	VEGFB
YAP1	CTGF
YAP1	ITGB2
YAP1	CCND2
WWTR1	AREGB
SMAD3	CTGF
LEF1	SOX2
LEF1	NKD1
SOS2	CCND1
SOS2	CCND2
SOS2	CCND3
STAT1	SOCS4
STAT1	SOCS7
STAT1	MYC
STAT1	PIM1
STAT1	CCND1
STAT1	SOCS2
STAT1	CCND2
STAT1	CCND3
STAT1	SOCS3
STAT1	SOCS5
STAT4	SOCS3
STAT5B	CCND3
VDR	ATP2B1
NFKB1	CXCL2
NFKB1	CCL4L2
NFKB1	NFKBIA
NFKB1	PTGS2
NFKB1	TNFAIP3
NFKB1	TRAF2
NFKB1	CCL4L1
NFKB2	ICAM1
RELA	NFKB2
RELA	PLAU
RELA	TRAF1
RELB	TNFSF13B
RELB	CCL13
PIK3R5	AKT1
PIK3R5	PDPK1
PIK3CA	AKT1
PIK3CD	PDPK1
PIK3CG	AKT2
PIK3R1	AKT3
PLCG2	EGFR
PIK3R3	AKT2
RBPJL	PTCRA
NFKB1	VEGFB
ETS1	IL8
ETS1	MMP1
ETS1	VEGFA
FOS	IL8
MYC	MMP2
MYC	VEGFB
NFKB1	NOS2
NFKB1	TRAF3
NFKB1	TRAF6
NFKB2	BIRC2
CREB3	MCL1
CREB3	BCL2
ATF2	MCL1
FOXO3	BCL2L11
FOXO3	G6PC
FOXO3	PCK2
NFKB1	MYB
CREB3L3	BCL2
PPARA	SLC27A1
PPARA	LPL
PPARA	ANGPTL4
PPARA	SCD5
PPARA	ACOX2
PPARD	CPT1C
PPARD	ILK
PPARD	UBC
PPARG	ACSL5
PPARG	PLIN1
PPARG	SCD5
RXRA	SLC27A4
RXRA	CPT1C
RXRA	CPT2
RXRA	DBI
RXRA	ACSL1
RXRA	ACSBG2
RXRA	ACOX2
RXRA	ACOX3
RXRA	ADIPOQ
RXRA	FADS2
RXRA	CD36
RXRB	CYP7A1
RXRB	CYP27A1
RXRB	FABP4
RXRB	ACADM
RXRB	APOC3
RXRB	ILK
RXRB	LPL
RXRB	SCP2
RXRG	SLC27A4
RXRG	CPT1C
RXRG	CPT2
CREB1	HLA-DOB
MYD88	IFNA21
NFKB1	CEBPB
NFKB1	IL1A
NFYC	LOC100507709
NFYC	LOC100509457
NFYC	LOC101060835
MAPK1	IL1B
MAPK1	IL12A
MAPK3	IL23A
MAPK3	TNF
RFX5	HLA-DOB
MAPK12	IL23A
MAPK12	TNF
STAT1	CIITA
STAT1	NOS2
RFXANK	LOC100507709
RFXANK	LOC100507714
RFXANK	LOC100509457
RFXANK	LOC101060835
CREB3L2	AQP2
CREB3L1	AQP2
CREB1	ARG1
SP1	COL1A1
TFAP2A	COL1A1
EGR1	COL2A1
SP1	COL2A1
SP3	DNASE2
MYC	EIF4E
RELA	ELF3
CREB1	ERBB2
ELK1	ERBB2
ETV4	ERBB2
TFAP2A	ERBB2
SP1	GH2
SP1	GJA1
NFIC	GOT1
CEBPA	GPX4
TFAP2A	GPX4
SP1	HSPB1
CEBPA	ICAM1
CREM	ICAM1
JUN	ICAM1
CREB1	IFNG
POU2F1	IL2
POU2F1	IL4
POU2F2	IL4
FOS	MT1A
JUN	MT1A
TFAP2A	MT1A
SP1	MYC
FOS	NQO1
USF1	PTPN6
MYBL2	RBL1
RARB	S100A9
RELA	SAA2
SP1	SERPINE1
NFIC	SFTPC
ETS1	TFRC
CREM	TH
TFAP2A	TH
ETV4	TIMP1
JUNB	TIMP1
TFAP2A	TIMP1
ATF1	TNF
