GABRA1	PRKCD
PRKCD	STAT3
STAT3	JUN
PRKCD	EP300
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	BCL6
EP300	USF2
ADRA2B	UCHL1
UCHL1	UBE2I
UBE2I	JUN
UCHL1	CTNNB1
CTNNB1	CREBBP
CTNNB1	EP300
CTNNB1	HIF1A
UCHL1	HSP90AA1
HSP90AA1	ARNT
CTNNB1	BCL6
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
ZCCHC10	TP53
TP53	CREBBP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
TP53	BCL6
GABRA4	APP
APP	MAPK8
MAPK8	JUN
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
APP	CUL3
CUL3	BCL6
APP	EEF1D
EEF1D	RELA
RELA	USF2
GABRB1	NOD1
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
HSP90AA1	BCL6
NOD1	UBC
UBC	BRCA1
BRCA1	USF2
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
PIAS2	BCL6
GSK3B	RELA
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
RELA	CREBBP
GABRB3	PRKCA
PRKCA	EP300
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
MEOX2	PIN1
PIN1	BCL6
GABRD	UBQLN1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	APP
RAD23B	BRCA1
GABRE	HLA-A
HLA-A	STAT3
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
SATB1	PML
PML	ARNT
GABRE	GPAA1
GPAA1	PIN1
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
GABARAP	SQSTM1
SQSTM1	HIF1A
NEDD4	RAF1
RAF1	BCL6
CREB3L4	IL8
CREB3L4	PCNA
CREBBP	ENO3
CREBBP	EPO
EP300	ENO3
EP300	EPO
HIF1A	ENO3
HIF1A	EPO
NFYB	CD74
E2F4	HSP90B1
SP1	IL1B
