GABRA1	PRKCD
PRKCD	EP300
EP300	TFAP2A
PRKCD	HSP90AA1
HSP90AA1	NFIC
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	TFAP2A
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	SMURF1
SMURF1	NFIC
GABRA4	APP
APP	MYC
MYC	TFAP2A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
CHRNA4	YWHAH
YWHAH	YWHAZ
YWHAZ	TP53
YWHAH	SNRPE
SNRPE	HSP90AA1
CHRNA7	FYN
FYN	BCL3
BCL3	EP300
FYN	HSP90AA1
GRIA2	SDCBP
SDCBP	KCTD1
KCTD1	TFAP2A
SDCBP	TRAF6
GRIK2	SDCBP
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	HSP90AA1
GABRB3	PRKCA
PRKCA	EP300
GABRB3	PRKACA
PRKACA	HSP90AA1
GABRD	UBQLN1
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	PSEN2
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	CUX1
CUX1	CDK7
CDK7	HSP90AA1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	PPARG
PPARG	TFAP2A
GABARAP	KEAP1
KEAP1	HSP90AA1
NFIC	HSPA1A
TFAP2A	HSPA1A
