GABRA1	PRKCD
PRKCD	SP1
PRKCD	TP53
PRKCD	EP300
EP300	SP3
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	PRPF40A
PRPF40A	SFPQ
SFPQ	SP3
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	E2F1
E2F1	SP3
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	TP53
CRX	SP3
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	TP53
RELA	SP3
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	DVL2
DVL2	TP53
GABARAP	ATG7
ATG7	EP300
GABRD	UBQLN1
UBQLN1	APP
APP	MAPK8
MAPK8	SP1
UBQLN1	RAD23A
RAD23A	TP53
RAD23A	CREBBP
CREBBP	SP3
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
CUX1	EHMT2
EHMT2	TP53
CUX1	TLE4
TLE4	HDAC1
HDAC1	SP3
GABRR1	BCR
BCR	RB1
RB1	SP1
BCR	TP53
BCR	GRB2
GRB2	EP300
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	SFPQ
SFPQ	SP1
ATP5F1	KDM1A
KDM1A	TP53
GABRA4	APP
MAPK8	TP53
APP	EEF1D
EEF1D	RELA
PAX6	PDX1
HNF1A	HNF4A
CREB1	CD55
CREB1	TWF2
POU2F2	CD79A
ETS1	CD79B
