HTR2A	CBL
ARRB2	NFKBIA
NFKBIA	NFKB1
AGTR1	SETD7
SETD7	RELA
AGTR1	MAPK1
MAPK1	JUN
MAPK1	SP1
ARRB2	POLR2E
POLR2E	FOS
MAPK1	CREBBP
AGTR1	ZBTB16
ZBTB16	EP300
AGTR1	JAK2
JAK2	STAT3
DRD1	RANBP9
RANBP9	APP
RANBP9	NR3C1
RANBP9	ESR1
ESR1	RELA
NR3C1	JUN
ESR1	HIF1A
RANBP9	UBE2I
ESR1	EP300
ESR1	STAT3
DRD5	GNA13
GNA13	MAP3K5
MAP3K5	EP300
EP300	RELA
GNA13	PTK2B
PTK2B	VAV1
VAV1	JUN
DRD5	GNA12
GNA12	HSP90AA1
HSP90AA1	HIF1A
HSP90AA1	SP1
MAP3K5	CREBBP
ADRB1	ARRB2
ARRB2	PRMT5
PRMT5	RELA
ARRB2	MAP2K4
MAP2K4	JUN
ARRB2	CAPN1
CAPN1	HIF1A
ARRB2	MAPK1
ARRB2	CSK
CSK	CREBBP
ARRB2	HSPA5
HSPA5	EP300
ADRB1	ARRB1
ARRB1	HSP90AA1
CAPN1	STAT3
JUN	ETS1
ADRB2	STAT3
STAT3	PML
ADRB2	REL
NFKB1	XIAP
RELA	XIAP
CREBBP	FIGF
CREBBP	ANGPT1
EP300	FIGF
EP300	ANGPT1
HIF1A	FIGF
HIF1A	ANGPT1
ARNT	FIGF
ARNT	ANGPT1
NFKB1	FIGF
RELA	FIGF
STAT3	FIGF
ETS1	FIGF
FOS	FIGF
JUN	FIGF
FOS	IL12B
JUN	IL12B
NFKB1	IL12B
RELA	IL12B
TFAP2A	KRT14
SP1	KRT5
TFAP2A	KRT5
ETS1	TNNC1
JUN	TNNC1
NFKB1	TNNC1
