GABRA1	PRKCD
PRKCD	STAT3
STAT3	JUN
PRKCD	EP300
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
PRKCD	SP1
EP300	CREB1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
ZCCHC10	TP53
TP53	CREBBP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
TP53	SP1
TP53	CREB1
GABRB1	NOD1
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
HSP90AA1	ARNT
HSP90AA1	SP1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
PRKAB2	CRX
CRX	SP1
GSK3B	CREB1
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
RELA	CREBBP
GABRB3	PRKCA
PRKCA	EP300
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
RELA	SP1
PRKACA	CREB1
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
GABARAP	SQSTM1
SQSTM1	HIF1A
SMAD3	SP1
NEDD4	AKT1
AKT1	CREB1
GABRD	UBQLN1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	APP
APP	MAPK8
MAPK8	SP1
UBQLN1	ATXN3
ATXN3	CREB1
GABRE	HLA-A
HLA-A	STAT3
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
SATB1	PML
PML	ARNT
CUX1	CCNA1
CCNA1	SP1
CUX1	RECQL5
RECQL5	CREB1
GABRR1	BCR
BCR	RB1
RB1	JUN
BCR	TP53
BCR	GRB2
GRB2	EP300
TP53	HIF1A
RB1	ARNT
RB1	SP1
BCR	ABL1
ABL1	CREB1
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	HMGA1
HMGA1	JUN
HNRNPA1	XRCC6
XRCC6	CREBBP
ATP5F1	KDM1A
KDM1A	EP300
TSPO	ARF4
ARF4	GNB2L1
HNRNPA1	ELAVL1
ELAVL1	ARNT
HNRNPA1	SFPQ
SFPQ	SP1
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
GABRA4	APP
MAPK8	JUN
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
APP	KAT5
KAT5	CREB1
JUN	CCND2
CREB3L3	IL8
CREBBP	TFRC
EP300	TFRC
MAPK1	IL18
MAPK1	NOS2
NFIC	HRAS
E2F4	HSP90B1
