HTR2A	CBL
UCHL1	UBE2I
UBE2I	JUN
ADRA2C	UCHL1
CHRM1	GPRASP2
GPRASP2	TXN
TXN	NFKB1
NFKB1	SP1
GPRASP2	AGO2
AGO2	HSP90AA1
GPRASP2	AP1G1
TXN	NR3C1
TXN	TP53
CHRM2	SET
SET	TP53
TP53	SP1
SET	NR3C1
NR3C1	HSP90AA1
CHRM3	SET
CHRM3	CSNK1A1
CSNK1A1	HSP90AA1
HTR2B	AGTR1
AGTR1	MAPK1
AGTR1	JAK2
JAK2	HSP90AA1
AGTR1	ARRB2
MAPK1	JUN
AGTR1	ZBTB16
ZBTB16	EP300
GABRA1	PRKCD
PRKCD	SP1
PRKCD	HSP90AA1
PRKCD	STAT3
STAT3	NFKB1
STAT3	JUN
SP1	POU2F1
PRKCD	EP300
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	SMURF1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
ZCCHC10	PIN1
SDCBP2	PRPF40A
PRPF40A	XRCC6
GABRA4	APP
APP	MAPK8
MAPK8	SP1
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
APP	GSK3B
GSK3B	NFKB1
MAPK8	JUN
APP	EEF1D
EEF1D	RELA
GABRB1	NOD1
NOD1	HSP90AA1
NOD1	COPS6
COPS6	NFKB1
NOD1	CASP9
CASP9	JUN
NOD1	UBC
UBC	BRCA1
NOD1	RNF34
RNF34	TP53
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	HSP90AA1
GSK3B	JUN
PRKAB2	PRKDC
PRKDC	POU2F1
GSK3B	RELA
GABRB3	MEOX2
RELA	SP1
GABRB3	PRKACA
PRKACA	HSP90AA1
RELA	NFKB1
PRKACA	POU2F1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	PSEN2
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	GAPDH
GAPDH	POU2F1
UBQLN1	RAD23A
RAD23A	CREBBP
CREBBP	EGR1
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
CUX1	CDK7
CDK7	HSP90AA1
GABRE	HLA-A
HLA-A	STAT3
GABRE	FAM189B
FAM189B	HSPA8
CUX1	SATB1
SATB1	EP300
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
GABARAP	KEAP1
KEAP1	HSP90AA1
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
TAX1BP1	ITCH
NEDD4	EPRS
EPRS	POU2F1
NEDD4	ERBB3
ERBB3	EGR1
ADRB1	ARRB2
ADRB1	ARRB1
ARRB1	HSP90AA1
ARRB2	CSK
CSK	CREBBP
ADRB2	STAT3
STAT3	SP1
ADRB2	GRB2
ADRB2	LMNB1
STAT3	EP300
ADRB3	SRC
SRC	STAT3
SRC	GRB2
STAT3	RELA
SRC	CREBBP
MAPK11	IL1A
RFX5	HLA-DRB5
JUND	IVL
ATF1	JUN
ATF2	JUN
CREB1	JUN
EGR1	JUN
ERG	JUN
