HTR2A	CBL
APP	C9orf41
C9orf41	NR3C2
RB1	PPARG
GIPC1	MMS19
MMS19	ESR1
MCM7	UBE3A
UBE3A	CEBPA
MMS19	FMNL1
FMNL1	FLI1
GIPC1	OGT
OGT	RELA
RELA	SP3
APP	MAPK8
MAPK8	JUNB
COPS5	NFKB1
RDX	VCP
VCP	NFKB2
EPB41L1	COPS3
COPS3	HSP90AA1
RELA	RXRA
MMS19	THRB
THRB	RXRB
THRB	RXRG
RELA	ATF4
PIAS4	LEF1
DRD3	USP48
USP48	UBC
APP	FBLN1
FBLN1	TCF7L2
COPS5	CTNNB1
MCM7	HDAC6
HDAC6	MYD88
DRD4	ARRB2
ARRB2	MAPK1
MAPK1	SP1
ARRB2	NEDD4
NEDD4	SMAD2
ARRB2	RPA1
RPA1	SMAD3
ARRB2	SPTBN1
SPTBN1	SMAD4
ARRB2	MAP2K4
MAP2K4	JUN
ARRB2	YWHAQ
YWHAQ	YAP1
ARRB2	HGS
HGS	INSR
INSR	TEAD1
DRD4	GRB2
DRD4	STUB1
STUB1	TP53
STUB1	HIF1A
ARRB2	CSK
CSK	CREBBP
MAPK1	ATF2
ARRB2	NPM1
NPM1	TFAP2A
ARRB2	YWHAE
YWHAE	WWTR1
ARRB2	CAPN1
CAPN1	STAT3
ARRB2	PTGES3
PTGES3	NR3C2
ARRB2	XRCC6
XRCC6	PPARG
STUB1	ESR1
ARRB2	C1QBP
C1QBP	CEBPA
C1QBP	PRKCD
PRKCD	FLI1
MAPK1	JUND
ARRB2	SFPQ
SFPQ	SP3
ARRB2	MAPK9
MAPK9	JUNB
ARRB2	NFKBIA
NFKBIA	NFKB1
STUB1	RELA
NFKBIA	NFKB2
ARRB2	HDAC2
HDAC2	PPARD
MAPK1	RXRA
STUB1	NR3C1
NR3C1	RXRB
RPA1	CUL1
CUL1	RXRG
MAPK1	ELK1
NFKBIA	ATF4
ARRB2	ALYREF
ALYREF	LEF1
HGS	DAZAP2
GRB2	FUS
FUS	TCF7L2
DAZAP2	TCF7L1
ARRB2	TRAF6
TRAF6	MYD88
ADRA1B	AP2M1
AP2M1	SFPQ
SFPQ	SP1
AP2M1	SPTBN1
SPTBN1	SMAD2
SPTBN1	SMAD3
AP2M1	AP1G1
AP1G1	JUN
AP2M1	RALBP1
RALBP1	AMOTL2
AMOTL2	YAP1
AP2M1	DVL2
DVL2	WWTR1
WWTR1	TEAD1
AP2M1	PER1
PER1	VPS52
AP2M1	CLTC
CLTC	PHB2
PHB2	TEAD3
AP2M1	BCR
BCR	TP53
CLTC	EP300
EP300	HIF1A
AP2M1	APC
APC	CREBBP
AP2M1	RUVBL2
RUVBL2	ATF2
AP2M1	EPS15
EPS15	TFAP2A
EP300	STAT3
AP2M1	EEF1A1
EEF1A1	HSP90AA1
SFPQ	PPARG
AP2M1	HSPA8
HSPA8	ESR1
HSPA8	UBE3A
AP2M1	CSNK2B
CSNK2B	BRCA1
EP300	JUND
EP300	NFKB1
EEF1A1	IKBKG
IKBKG	NFKB2
EEF1A1	GADD45G
GADD45G	PPARD
CSNK2B	RXRA
SFPQ	NR3C1
SFPQ	MAPK1
EEF1A1	RUVBL1
RUVBL1	LEF1
AP2M1	UBC
EEF1A1	FUS
AP2M1	CHD8
CHD8	CTNNB1
EEF1A1	MDM2
MDM2	MYD88
HTR1D	HTR1B
HTR1B	MDFI
MDFI	VHL
VHL	SP1
HTR1D	S1PR1
S1PR1	WWP2
WWP2	SMAD2
WWP2	SMAD3
MDFI	PIN1
PIN1	JUN
MDFI	NAB2
NAB2	YAP1
YAP1	TEAD1
MDFI	PRKAB2
PRKAB2	GOLGA2
GOLGA2	TEAD4
MDFI	PIDD1
PIDD1	TEAD3
MDFI	KAT5
KAT5	TP53
VHL	HIF1A
MDFI	MYOD1
MYOD1	CREBBP
KAT5	EP300
MDFI	CREB5
CREB5	ATF2
KAT5	YWHAG
YWHAG	WWTR1
MYOD1	STAT3
VHL	HSP90AA1
PIN1	PPARG
KAT5	ESR1
S1PR1	PDGFRB
PDGFRB	ETV6
ETV6	FLI1
CREB5	JUND
KAT5	RELA
KAT5	BCL3
BCL3	NFKB2
KAT5	GADD45G
MDFI	NR1H2
NR1H2	RXRA
NR1H2	RXRB
NR1H2	RXRG
S1PR1	TRIP6
TRIP6	STK16
STK16	ELK1
SMAD3	LEF1
WWP2	UBC
WWP2	SMAD7
SMAD7	TCF7L2
TRIP6	PYGO2
PYGO2	CTNNB1
KAT5	MDM2
ADRA2A	UCHL1
UCHL1	CTNNB1
ADRA2A	GNAI2
GNAI2	ITCH
ITCH	SMAD2
ITCH	SMAD3
UCHL1	COPS5
ITCH	JUN
ADRA2A	GNAO1
GNAO1	CACNA1B
CACNA1B	UBE2L3
UBE2L3	YAP1
GNAI2	GNG5
GNG5	GOLGA2
GNAI2	MDFI
UCHL1	TP53
CTNNB1	EP300
UCHL1	HSP90AA1
UCHL1	UBE2I
UBE2I	ETS1
GNAO1	RGS20
RGS20	RUVBL2
GNAI2	NPM1
ITCH	DVL2
ADRA2A	GNB1
GNB1	MTOR
MTOR	STAT3
GNB1	PAK1
PAK1	ESR1
UCHL1	CDK4
CDK4	CEBPA
GNAI2	SRSF1
SRSF1	PIAS1
PIAS1	FLI1
PIAS1	SP3
NPM1	JUNB
NPM1	RELA
GNAI2	NUCB1
NUCB1	REL
UBE2I	RXRA
GNAI2	TRIP6
TRIP6	AJUBA
AJUBA	RXRG
UBE2I	ELK1
GNAO1	GABBR1
GABBR1	ATF4
GNAI2	PLSCR1
PLSCR1	DAZAP2
ITCH	MDM2
ADRA2B	UCHL1
TP53	SMAD2
TP53	SMAD3
UBE2I	JUN
ADRA2B	EIF2B1
EIF2B1	GCD2
GCD2	TSA1
TSA1	YAP1
EIF2B1	GORASP2
GORASP2	GOLGA2
UBE2I	SUMO2
SUMO2	TEAD3
EIF2B1	HNRNPL
HNRNPL	HMGA1
HMGA1	ATF2
TP53	TFAP2A
HNRNPL	YWHAE
HSP90AA1	STAT3
HNRNPL	SFPQ
TP53	RELA
CTNNB1	BTRC
BTRC	NFKB2
GORASP2	SHMT2
UCHL1	UBC
CTNNB1	HDAC6
ADRA2C	UCHL1
ADRA2C	EIF2B1
HTR2C	CALM1
ESR1	SP1
CALM1	CBL
AR	SMAD4
HTR2C	DLG4
DLG4	MDM2
MDM2	JUN
DLG4	ERBB4
ERBB4	YAP1
DLG4	HGS
MDM2	GOLGA2
ERBB4	TP53
MDM2	HIF1A
ESR1	CREBBP
MDM2	EP300
DLG4	ACTN2
ACTN2	SP100
SP100	ETS1
MDM2	PML
HTR2C	LIN7C
LIN7C	APC
APC	TFAP2A
DLG4	DLG1
DLG1	BTRC
BTRC	WWTR1
DLG4	ERBB2
ERBB2	STAT3
DLG4	PRKCA
MDM2	CDKN1A
CDKN1A	CEBPA
CALM1	ITPR1
ITPR1	BRCA1
MDM2	JUND
CALM1	DCUN1D1
DCUN1D1	NFKB1
MDM2	RELA
HGS	TSG101
DLG4	KCNA4
KCNA4	SRC
DLG4	FYN
FYN	NR3C1
MDM2	CUL1
CALM1	SNCA
SNCA	ELK1
BTRC	ATF4
DAZAP2	LEF1
HTR1A	S1PR1
SMAD3	SP1
TRIP6	CREB5
CREB5	JUN
S1PR1	GNAI3
GNAI3	YWHAQ
GNAI3	GNG5
HTR1A	HTR1D
TRIP6	PTK2
PTK2	TP53
SMAD3	HIF1A
TRIP6	SRC
SRC	CREBBP
SMAD3	EP300
YWHAQ	NCOA1
NCOA1	ARNT
YWHAQ	NCOA3
NCOA3	ETS1
GNAI3	GNAI2
YWHAQ	YWHAZ
GNAI3	GNB2
GNB2	STAT3
GNAI3	OSBP
OSBP	CAND1
GNAI3	XPO1
XPO1	PPARG
YWHAQ	ESR1
YWHAQ	E2F1
E2F1	NFKB1
TRIP6	UBE2C
UBE2C	RELA
GNAI3	RAP1GAP
RAP1GAP	BTRC
GNAI3	CAPNS1
CAPNS1	PPARGC1A
PPARGC1A	PPARD
YWHAQ	SMURF1
SMURF1	NFIC
GNAI3	GNAO1
SMURF1	MYD88
DRD1	RANBP9
RANBP9	ESR1
RANBP9	NR3C1
NR3C1	SMAD3
RANBP9	AR
NR3C1	JUN
RANBP9	TP73
TP73	YAP1
ESR1	NCOA1
ESR1	GOLGA2
ESR1	E2F1
ESR1	TP53
ESR1	HIF1A
ESR1	EP300
RANBP9	UBE2I
RANBP9	THRB
THRB	ATF2
RANBP9	APP
APP	MYC
MYC	TFAP2A
APP	YWHAG
ESR1	STAT3
NR3C1	PPARG
MAPK8	CEBPA
RANBP9	COPS5
NR3C1	NFKB1
ESR1	RELA
NR3C1	NFKB2
ESR1	NCOR2
NCOR2	PPARD
ESR1	SMURF1
SMAD2	LEF1
APP	HGS
UBE2I	TCF7L2
AR	CTNNB1
RANBP9	HDAC6
ATF2	CRH
ATF4	CRH
NR3C2	ATP1B1
NR3C2	SGK1
NFKB1	BIRC2
RELA	BIRC2
SMAD2	CDKN1A
SMAD3	CDKN1A
SMAD4	CDKN1A
TP53	CDKN1A
ELK1	BIRC2
CREBBP	CDKN1A
CREBBP	ANGPT2
CREBBP	NOS3
EP300	CDKN1A
EP300	ANGPT2
EP300	NOS3
HIF1A	CDKN1A
HIF1A	ANGPT2
HIF1A	NOS3
ARNT	CDKN1A
ARNT	ANGPT2
ARNT	NOS3
YAP1	CTGF
YAP1	BIRC2
WWTR1	CTGF
SMAD2	CTGF
SMAD3	CTGF
SMAD4	CTGF
LEF1	BIRC2
TCF7	BIRC2
TCF7L2	BIRC2
TEAD1	CTGF
TEAD1	BIRC2
TEAD4	CTGF
TEAD4	BIRC2
TEAD3	CTGF
TEAD3	BIRC2
TCF7L1	BIRC2
NFKB1	BCL2A1
RELA	BCL2A1
TP53	SESN1
NFKB2	BIRC2
PPARD	ACADL
PPARD	ILK
RXRA	ACADL
RXRA	ILK
RXRB	ACADL
RXRB	ILK
RXRG	ACADL
RXRG	ILK
ATF4	ASNS
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
PPARG	CDKN1A
SP1	CDKN1A
SP3	CDKN1A
STAT3	CDKN1A
TFAP2A	CDKN1A
SP1	CTGF
NFKB1	FBP1
JUN	GJA1
SP1	GJA1
NFIC	HRAS
SP1	HRAS
NFIC	HSPA1A
TFAP2A	HSPA1A
ETS1	LYZ
HIF1A	MDK
ETS1	VWF
NFIC	VWF
NFKB1	VWF
