GABRA1	PRKCD
PRKCD	STAT3
PRKCD	EP300
EP300	CEBPB
EP300	REL
ADRA2B	UCHL1
UCHL1	HSP90AA1
HSP90AA1	STAT3
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HNRNPK
HNRNPK	CEBPB
UCHL1	PARK2
PARK2	REL
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
SDCBP2	PRPF40A
PRPF40A	HNRNPK
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
GABRA4	APP
APP	MAPK8
MAPK8	STAT3
APP	GSK3B
GSK3B	CEBPB
MAPK8	REL
GABRB1	NOD1
NOD1	HSP90AA1
NOD1	CASP8
CASP8	CEBPB
NOD1	UBC
UBC	FHL2
FHL2	REL
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	BCL3
BCL3	STAT3
TRAK2	PRKAB2
PRKAB2	REL
GABRB3	MEOX2
MEOX2	RELA
RELA	STAT3
RELA	CEBPB
RELA	REL
GABRD	UBQLN1
UBQLN1	MTOR
MTOR	STAT3
UBQLN1	APP
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
MYC	CEBPB
CUX1	SATB1
SATB1	EP300
GABRG2	GABARAP
GABARAP	TBC1D15
TBC1D15	STAT3
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CEBPB
GABARAP	TAX1BP1
TAX1BP1	TBK1
TBK1	REL
LEF1	JUN
LEF1	MMP7
LEF1	PPARD
