HTR2A	CBL
AP2M1	AP1G1
AP1G1	JUN
EP300	CREB1
HSPA8	HTT
AP2M1	RUVBL2
RUVBL2	ATF2
AP2M1	APC
APC	CREBBP
CSNK2B	BRCA1
CSNK2B	MYC
ADRA2A	GNAI2
ADRA2A	UCHL1
UCHL1	UBE2I
UBE2I	HSF1
UCHL1	HSP90AA1
UCHL1	TP53
UCHL1	COPS5
COPS5	NFKB1
NPM1	RELA
UBE2I	ETS1
UCHL1	CTNNB1
UBE2I	RXRA
GNAI2	MDFI
GNAI2	TRIP6
GNAI2	ITCH
ITCH	JUN
TP53	CREB1
ITCH	HTT
UCHL1	HSPA8
ADRA2A	GNAO1
GNAO1	RGS20
RGS20	RUVBL2
CTNNB1	EP300
GNAI2	SRSF1
SRSF1	PIAS1
PIAS1	FLI1
UCHL1	CDK4
CDK4	MYC
CREB1	FOSB
CREB1	NPY
ATF2	FOSB
ATF2	NPY
TP53	SFN
CREBBP	TFRC
CREBBP	HKDC1
EP300	TFRC
EP300	HKDC1
HIF1A	TFRC
HIF1A	HKDC1
ARNT	TFRC
ARNT	HKDC1
HSF1	HSPA1A
HSF1	HSPA1L
NFKB1	PLAU
RELA	PLAU
HIF1A	TGFB2
MYC	CKS2
NFKB1	MYB
RELA	MYB
PPARG	GK2
PPARG	ACSBG2
RXRA	GK2
RXRA	ACSBG2
RXRB	GK2
RXRB	ACSBG2
RXRG	GK2
RXRG	ACSBG2
CREB1	HLA-DRB4
NFIC	HSPA1A
TFAP2A	HSPA1A
NFKB1	KLK3
TP53	KLK3
ERG	MMP3
ETS1	MMP3
ETS2	MMP3
ETV4	MMP3
FLI1	MMP3
JUN	MMP3
NFKB1	MMP3
RELA	MMP3
ETS1	MYB
ETV4	MYB
TFAP2A	MYB
JUN	PDHA1
TFAP2A	PDHA1
ETS1	PLAU
ETS2	PLAU
FLI1	POLR2G
CREB1	TFRC
ETS1	TFRC
JUN	TFRC
