GABRA1	PRKCD
PRKCD	EP300
EP300	USF2
EP300	TFAP2A
PRKCD	APP
APP	MYC
PRKCD	SP1
EP300	CREB1
PRKCD	STAT3
STAT3	NFKB1
EP300	ESR1
EP300	SMAD2
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	EP300
TP53	TFAP2A
SDCBP2	C1orf35
C1orf35	APP
TP53	SP1
TP53	CREB1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	ESR1
TP53	SMAD2
GABRA4	APP
APP	EEF1D
EEF1D	RELA
RELA	USF2
MYC	TFAP2A
APP	MAPK8
MAPK8	SP1
APP	KAT5
KAT5	CREB1
APP	GSK3B
GSK3B	NFKB1
APP	DDX54
DDX54	ESR1
APP	CSNK1D
CSNK1D	SMAD2
CHRNA4	YWHAH
YWHAH	ABL1
ABL1	BRCA1
BRCA1	USF2
YWHAH	YWHAZ
YWHAZ	TP53
YWHAH	PAK2
PAK2	MYC
YWHAZ	CTNNB1
CTNNB1	SP1
ABL1	CREB1
YWHAZ	COPS5
COPS5	NFKB1
YWHAH	IRS1
IRS1	ESR1
YWHAH	PIK3CA
PIK3CA	SMAD2
CHRNA7	FYN
FYN	BCL3
BCL3	EP300
FYN	HSP90AA1
HSP90AA1	MYC
FYN	CTNNB1
FYN	NR3C1
NR3C1	CREB1
BCL3	NFKB1
CTNNB1	ESR1
FYN	ITCH
ITCH	SMAD2
GRIA2	SDCBP
SDCBP	MID2
MID2	BRCA1
SDCBP	KCTD1
KCTD1	TFAP2A
GRIA2	PICK1
PICK1	EFNB1
EFNB1	MYC
GRIA2	GRIP1
GRIP1	CTNNB1
GRIP1	CREBBP
CREBBP	CREB1
GRIP1	HDAC1
HDAC1	NFKB1
SDCBP	SMARCA2
SMARCA2	ESR1
GRIA2	SPTAN1
SPTAN1	SPTBN1
SPTBN1	SMAD2
GRIK2	SDCBP
GRIK2	PICK1
GRIK2	DLG1
DLG1	BTRC
BTRC	SP1
GRIK2	DLG3
DLG3	CAMK2A
CAMK2A	CREB1
BTRC	NFKB1
GRIK2	TRIM25
TRIM25	ESR1
DLG1	LCK
LCK	SMAD2
GABRB1	NOD1
NOD1	UBC
UBC	BRCA1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	COPS6
COPS6	NFKB1
HSP90AA1	ESR1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	RELA
GSK3B	TP53
GSK3B	MYC
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GSK3B	CREB1
PRKAB2	PIAS2
PIAS2	ESR1
GSK3B	SMAD3
SMAD3	SMAD2
GABRB3	MEOX2
MEOX2	RELA
GABRB3	PRKCA
PRKCA	EP300
MEOX2	KAT5
KAT5	MYC
RELA	SP1
GABRB3	PRKACA
PRKACA	CREB1
RELA	NFKB1
RELA	ESR1
MEOX2	TGFB1
TGFB1	SMAD2
GABRD	UBQLN1
UBQLN1	RAD23B
RAD23B	BRCA1
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	APP
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	UBE3A
UBE3A	ESR1
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
CUX1	BIN1
BIN1	MYC
CUX1	CCNA1
CCNA1	SP1
CUX1	RECQL5
RECQL5	CREB1
GABRE	HLA-A
HLA-A	STAT3
CUX1	CDK7
CDK7	ESR1
GABRE	GPAA1
GPAA1	PIN1
PIN1	SMAD2
GABRG2	GABARAP
GABARAP	ATG7
ATG7	EP300
GABARAP	NEDD4
NEDD4	PPARG
PPARG	TFAP2A
NEDD4	YY1
YY1	MYC
NEDD4	SMAD3
SMAD3	SP1
NEDD4	AKT1
AKT1	CREB1
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	NCOA7
NCOA7	ESR1
NEDD4	SMAD2
GRIN1	SPTAN1
SPTAN1	PPFIA1
PPFIA1	BRCA1
BRCA1	TFAP2A
SPTAN1	MLH1
MLH1	MYC
SPTAN1	MSN
MSN	CTNNB1
SPTAN1	LMNB1
LMNB1	POU2F1
POU2F1	CREB1
MSN	HSPA4
HSPA4	NFKB1
GRIN1	GRIN2A
GRIN2A	SRC
SRC	ESR1
GRIN2A	DLG1
BTRC	EP300
SRC	TP53
BTRC	MYC
SRC	CREBBP
GRIN2B	DLG1
GRIN2B	DLG3
DLG3	APC
APC	TFAP2A
GRIN2B	DLG4
DLG4	MDM2
MDM2	ESR1
GRIN2D	NEDD4
SMAD3	EP300
NEDD4	CUL5
CUL5	NFKB1
SMAD3	ESR1
GRIN3B	GRIN1
GRIN3B	GRIN2A
ARNTL	NR1D1
MAPK13	IL1B
MAPK13	IL6
MAPK13	IL12A
E2F3	CDC45
ETS2	CDK1
FLI1	CDKN1A
POU2F1	IL2
NFIC	IL6
TFAP2A	IL6
USF1	IL6
CEBPA	MMP11
CEBPA	MMP2
PPARG	MMP9
MYC	TP53
