GABRA1	PRKCD
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
PRKCD	EP300
EP300	MAPK14
STAT3	PML
PML	MAPK11
PRKCD	VCP
VCP	MAPK13
PRKCD	TP53
STAT3	MAPK1
PRKCD	SNCA
SNCA	MAPK3
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
GABARAP	SQSTM1
SQSTM1	MAPK14
GABARAP	NEDD4
NEDD4	MAPKAPK3
MAPKAPK3	MAPK11
GABARAP	MAPK15
MAPK15	MAPK12
MAPK12	MAPK13
GABARAP	DVL2
DVL2	TP53
SQSTM1	MAPK1
NEDD4	SNCA
NEDD4	SRC
SRC	RXRA
NEDD4	PPARG
PPARG	RXRB
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	RELA
TP53	MAPK14
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	BAG3
BAG3	MAPK11
TIFA	TRAF6
TRAF6	VCP
TP53	MAPK1
TP53	MAPK3
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
IRAK1	CUL1
CUL1	RXRG
GABRA4	APP
APP	GSK3B
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
APP	PAK6
PAK6	MAPK14
APP	SHC1
SHC1	MAPKAPK2
MAPKAPK2	MAPK11
APP	MAPK8IP2
MAPK8IP2	MAPK13
APP	MAPK8
MAPK8	TP53
APP	SNCA
SNCA	MAPK1
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
GABRB1	NOD1
NOD1	COPS6
COPS6	NFKB1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	PKN1
PKN1	MAPK11
NOD1	UBC
UBC	VCP
NOD1	CASP8
CASP8	MAPK1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	RELA
TRAK2	PRKAB2
PRKAB2	CSNK2B
CSNK2B	MAPK14
TRAK2	KLC1
KLC1	KRT31
KRT31	PKN1
TRAK2	PRKAA1
PRKAA1	VCP
GSK3B	TP53
GSK3B	MAPK1
GSK3B	SNCA
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GABRB3	MEOX2
MEOX2	RELA
RELA	NFKB1
RELA	MAPK14
RELA	HDAC3
HDAC3	MAPK11
RELA	SMAD4
SMAD4	MAPK13
RELA	TP53
MEOX2	TP53BP1
TP53BP1	MAPK1
TP53BP1	MAPK3
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	UBE3A
UBE3A	PML
UBQLN1	VCP
UBQLN1	RAD23A
RAD23A	TP53
VCP	MAPK1
VCP	MAPK3
UBQLN1	UBQLN4
UBQLN4	RXRA
UBE3A	RARA
RARA	RXRG
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
SATB1	PML
GABRE	BSCL2
BSCL2	CANX
CANX	VCP
CUX1	EHMT2
EHMT2	TP53
CUX1	BIN1
BIN1	MYC
MYC	MAPK3
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
NFKB1	CXCL2
RELA	CXCL2
RXRA	LPL
RXRB	LPL
RXRG	LPL
MAPK14	IL18
NFKB1	CEBPB
NFKB1	IL18
MAPK1	IL18
MAPK3	IL18
MAPK11	IL18
MAPK13	IL18
RELA	CEBPB
RELA	IL18
TP53	APCS
TP53	S100B
