GABRA1	PRKCD
XRCC6	CREBBP
ATP5F1	KDM1A
KDM1A	EP300
TSPO	ARF4
ARF4	GNB2L1
HNRNPA1	ELAVL1
ELAVL1	ARNT
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
HNRNPA1	HMGA1
HMGA1	JUN
ELAVL1	TFAP2A
ELAVL1	ETS1
HNRNPA1	GADD45A
GADD45A	RXRA
KDM1A	NR2C2
NR2C2	RXRB
HNRNPA1	NR0B2
NR0B2	RXRG
HNRNPA1	UBR1
UBR1	FOS
GABRA4	APP
MAPK8	HSF1
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
APP	KAT5
KAT5	CREB1
MAPK8	JUN
APP	MYC
MYC	TFAP2A
APP	GSK3B
MAPK8	NR4A1
NR4A1	RXRG
ELK1	BIRC2
ELK1	XIAP
NFAT5	TNF
NFATC2	TNF
MAPK8	JUN
RELA	MMP9
CREB3L2	IL8
CREB5	IL8
CREBBP	LDHA
CREBBP	ANGPT4
CREBBP	PGF
CREBBP	BCL2
CREBBP	VEGFC
EP300	LDHA
EP300	ANGPT4
EP300	PGF
EP300	BCL2
EP300	VEGFC
HIF1A	LDHA
HIF1A	ANGPT4
SOS1	SPRY3
CREB1	BCL2
CREB3L1	MCL1
PPARA	ACOX1
PPARD	UCP1
PPARG	UCP1
RXRA	ACSL3
MYD88	IFNA14
NFYC	HLA-DRB4
MAPK8	IL23A
TP53	CAV1
MYC	CCNB1
NFKB1	HMOX1
SMAD7	HMOX1
SP1	HMOX1
STAT3	HMOX1
USF1	IFNG
SP1	KRT5
TFAP2A	KRT5
SP3	LCAT
ETS1	LCK
EGR1	LHB
PPARD	LIPA
