GABRA1	PRKCD
PRKCD	EP300
EP300	CREB1
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
PRKCD	TP53
ADRA2B	UCHL1
UCHL1	TP53
TP53	CREB1
UCHL1	CTNNB1
CTNNB1	SP1
UCHL1	UBE2I
UBE2I	JUN
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
GABRA4	APP
APP	KAT5
KAT5	CREB1
APP	MAPK8
MAPK8	SP1
MAPK8	JUN
MAPK8	TP53
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	CREB1
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GSK3B	JUN
GSK3B	TP53
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	JUN
RELA	TP53
GABRD	UBQLN1
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	TP53
GABRE	CUX1
CUX1	RECQL5
RECQL5	CREB1
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
CUX1	EHMT2
EHMT2	TP53
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	AKT1
AKT1	CREB1
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	DVL2
DVL2	TP53
TFDP2	CCNE2
VDR	SLC34A2
NFYC	HLA-DOB
JUN	CYP11A1
RELA	ICAM1
SPI1	ICAM1
NFKB1	IRF1
CEBPA	ITGA2
ELK1	TNF
