GABRA1	PRKCD
PRKCD	EP300
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
PRKCD	HSP90AA1
HSP90AA1	PPARD
GABRA3	SDCBP2
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
IRAK1	HSP90AA1
GABRA4	APP
APP	GSK3B
GSK3B	RXRA
APP	MAPK8
MAPK8	NR4A1
NR4A1	RXRG
MAPK8	CTNNB1
CTNNB1	PPARD
CHRNA4	YWHAH
YWHAH	CBL
CBL	SRC
SRC	RXRA
YWHAH	YWHAG
YWHAG	AKAP13
YWHAH	YWHAZ
YWHAZ	AJUBA
AJUBA	RXRG
YWHAZ	CTNNB1
CHRNA7	FYN
FYN	BCL3
BCL3	RXRA
FYN	NR3C1
NR3C1	RXRB
FYN	CTNNB1
CTNNB1	PPARG
GRIA2	SDCBP
SDCBP	TRIM32
TRIM32	RXRA
GRIA2	GRIP1
GRIP1	PPARG
PPARG	RXRB
GRIP1	CTNNB1
GRIK2	SDCBP
GRIK2	GRIP1
GABRB1	NOD1
NOD1	CASP2
CASP2	RXRA
NOD1	HSP90AA1
HSP90AA1	NR3C1
NOD1	UBC
UBC	CUL1
GABRB2	TRAK2
TRAK2	GSK3B
TRAK2	KLC1
KLC1	APP
TRAK2	PRKAB2
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	CTNNB1
GABRB3	MEOX2
MEOX2	RELA
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	PPARD
GABRD	UBQLN1
UBQLN1	UBQLN4
UBQLN4	RXRA
UBQLN1	APP
UBQLN1	UBE3A
UBE3A	RARA
RARA	RXRG
UBQLN1	VCP
VCP	HSP90AA1
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
GABRE	CUX1
CUX1	TLE4
TLE4	HDAC1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SRC
NEDD4	PPARG
GABARAP	DVL2
DVL2	CTNNB1
HIF1A	TGFB1
CREB1	BCL2
PPARA	ACOX1
PPARG	UCP1
