GABRA1	PRKCD
PRKCD	EP300
EP300	PAX6
PRKCD	STAT3
STAT3	PML
PML	E2F4
EP300	E2F1
PRKCD	ELAVL1
ELAVL1	E2F2
ELAVL1	E2F3
STAT3	NFKB1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	EP300
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
SDCBP2	ZNF581
ZNF581	KDM1A
KDM1A	E2F1
BEND7	TRIM27
TRIM27	RB1
RB1	E2F2
RB1	E2F3
ZNF581	BANP
BANP	NFKB1
GABRA4	APP
APP	MAPK8
MAPK8	EP300
APP	EEF1D
EEF1D	HCFC1
HCFC1	E2F4
APP	KAT5
KAT5	E2F1
APP	PSEN2
PSEN2	ELAVL1
APP	GSK3B
GSK3B	NFKB1
GABRB1	NOD1
NOD1	CFLAR
CFLAR	SMAD3
SMAD3	PAX6
NOD1	UBC
UBC	BRCA1
BRCA1	E2F4
UBC	E2F1
NOD1	CASP9
CASP9	RB1
NOD1	RNF34
RNF34	FZR1
FZR1	E2F3
NOD1	COPS6
COPS6	NFKB1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	SMAD3
SMAD3	E2F4
GSK3B	AR
AR	E2F1
TRAK2	PRKAG1
PRKAG1	FAS
FAS	RB1
TRAK2	OGT
OGT	HCFC1
HCFC1	E2F3
GABRB3	PRKCA
PRKCA	EP300
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	E2F4
GABRB3	MEOX2
MEOX2	KAT5
PRKCA	ELAVL1
HDAC1	E2F3
MEOX2	RELA
RELA	NFKB1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
NEDD4	CUL1
CUL1	E2F1
GABARAP	ATG7
ATG7	SHMT2
SHMT2	E2F2
GABARAP	TAX1BP1
TAX1BP1	EMILIN1
EMILIN1	FZR1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABRD	UBQLN1
UBQLN1	UBE3A
UBE3A	AR
AR	PAX6
UBE3A	PML
UBQLN1	UBC
UBQLN1	PSEN2
UBQLN1	APP
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
CUX1	TLE4
TLE4	HDAC1
CUX1	CCNA1
CCNA1	E2F1
CCNA1	RB1
GABRE	HLA-A
HLA-A	STAT3
GABRR1	BCR
BCR	GRB2
GRB2	EP300
BCR	RB1
RB1	E2F4
RB1	E2F1
BCR	HSPA4
HSPA4	NFKB1
RXRB	ACADL
RFXAP	LOC100507714
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
NFIC	ADA
SP3	DKC1
TFAP2A	HMOX1
