GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
PRKCD	EP300
EP300	TFAP2A
EP300	CREB1
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	VHL
VHL	GLI1
STAT3	HDAC1
HDAC1	GLI2
PRKCD	GSK3A
GSK3A	GLI3
EP300	SP3
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
NEDD4	PPARG
PPARG	TFAP2A
NEDD4	AKT1
AKT1	CREB1
TAX1BP1	RAD18
RAD18	YAP1
ITCH	GLI1
GABARAP	RB1CC1
RB1CC1	SKI
SKI	GLI2
GABARAP	KEAP1
KEAP1	FBXW11
FBXW11	GLI3
GABARAP	ATG7
ATG7	EP300
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
TP53	TFAP2A
TP53	CREB1
PIN1	YAP1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	ITCH
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	HDAC1
TRAF6	KRAS
KRAS	GLI3
SDCBP2	PRPF40A
PRPF40A	SFPQ
SFPQ	SP3
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	JUN
APP	MYC
MYC	TFAP2A
APP	KAT5
KAT5	CREB1
APP	TAF6
TAF6	YAP1
MYC	GLI1
APP	APBB1
APBB1	HDAC1
HDAC1	GLI3
APP	EEF1D
EEF1D	RELA
RELA	SP3
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	ABL1
ABL1	YAP1
NOD1	CFLAR
CFLAR	ITCH
TP53	HDAC1
HSP90AA1	FBXW11
UBC	E2F1
E2F1	SP3
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	JUN
GSK3B	TP53
GSK3B	CREB1
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
GSK3B	MYC
PRKAB2	REL
REL	HDAC1
TRAK2	GSK3A
CRX	SP3
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	JUN
GABRB3	PRKCA
PRKCA	EP300
GABRB3	PRKACA
PRKACA	CREB1
MEOX2	PIN1
PRKACA	ITCH
PRKACA	HDAC1
PRKCA	GLI3
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	UBQLN2
UBQLN2	YAP1
UBQLN1	RAP1GDS1
RAP1GDS1	KRAS
UBQLN1	RAD23A
RAD23A	CREBBP
CREBBP	SP3
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
CUX1	RECQL5
RECQL5	CREB1
FAM189B	YAP1
FAM189B	ITCH
CUX1	TLE4
TLE4	HDAC1
HDAC1	SP3
GLI1	WNT5B
GLI2	WNT5B
GLI3	WNT5B
YAP1	ID4
YAP1	SNAI2
CREB1	AQP2
SP1	GAST
SP1	CYP17A1
SP3	CYP17A1
JUN	GJA1
SP1	GJA1
SP1	KRT5
TFAP2A	KRT5
CREB1	NRAS
JUN	NRAS
TFAP2A	NRAS
