GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
PRKCD	EP300
EP300	CREB1
EP300	TFAP2A
EP300	FOS
EP300	ETS1
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
PRKCD	STAT1
EP300	SMAD4
EP300	TP63
TP63	ETV4
EP300	SMAD3
EP300	JUND
PRKCD	HSP90AA1
HSP90AA1	NFIC
STAT3	NFKB1
SP1	POU2F1
EP300	EGR1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
TP53	CREB1
TP53	TFAP2A
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	FOS
TP53	ETS1
TP53	CREBBP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
TIFA	IRAK1
IRAK1	STAT1
TRAF6	STAT3
ZCCHC10	SNIP1
SNIP1	SMAD4
PRPF40A	HTT
HTT	ETV4
TP53	SMAD3
SDCBP2	SEC23A
SEC23A	TPM1
TPM1	JUND
TRAF6	SMURF1
SMURF1	NFIC
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
PRPF40A	XRCC6
XRCC6	POU2F1
TP53	EGR1
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	ABL1
ABL1	FOS
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	ARNT
UBC	BRCA1
BRCA1	STAT1
HSP90AA1	STAT3
UBC	FHL2
FHL2	SMAD4
UBC	UBA2
UBA2	ETV4
NOD1	CFLAR
CFLAR	SMAD3
UBC	TPM1
NOD1	COPS6
COPS6	NFKB1
BRCA1	POU2F1
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	JUN
GSK3B	CREB1
GSK3B	TP53
GSK3B	BCL3
BCL3	FOS
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
GNB2L1	STAT1
BCL3	STAT3
PIAS2	SMAD4
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
GSK3B	SMAD3
SMAD3	JUND
GSK3B	HSP90AA1
GSK3B	NFKB1
PRKAB2	PRKDC
PRKDC	POU2F1
GSK3B	RELA
RELA	EGR1
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	JUN
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	PRKCA
PRKCA	EP300
RELA	FOS
RELA	CREBBP
RELA	HIF1A
PRKACA	HSP90AA1
MEOX2	CIAPIN1
CIAPIN1	STAT1
RELA	STAT3
RELA	SMAD4
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
TGFB1	SMAD3
RELA	NFKB1
PRKACA	POU2F1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
NEDD4	AKT1
AKT1	CREB1
NEDD4	PPARG
PPARG	TFAP2A
SMAD3	FOS
GABARAP	ATG7
ATG7	EP300
SMAD3	CREBBP
GABARAP	SQSTM1
SQSTM1	HIF1A
ATG7	STAT1
GABARAP	TBC1D15
TBC1D15	STAT3
SMAD3	SMAD4
NEDD4	SMAD2
GABARAP	KEAP1
KEAP1	HSP90AA1
TAX1BP1	TNIP1
TNIP1	NFKB1
NEDD4	EPRS
EPRS	POU2F1
NEDD4	ERBB3
ERBB3	EGR1
GABRD	UBQLN1
UBQLN1	APP
APP	MAPK8
MAPK8	SP1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	EPS15
EPS15	TFAP2A
APP	MAPK7
MAPK7	FOS
MAPK7	ETS1
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	MTOR
MTOR	STAT1
MTOR	STAT3
APP	CSNK1D
CSNK1D	SMAD4
UBQLN1	UBC
HCVgp1	SMAD3
MAPK8	JUND
UBQLN1	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
APP	GSK3B
GAPDH	POU2F1
CREBBP	EGR1
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
CUX1	RECQL5
RECQL5	CREB1
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	ALG9
ALG9	XBP1
XBP1	FOS
CUX1	SATB1
SATB1	EP300
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
SATB1	PML
PML	ARNT
ALG9	RTF1
RTF1	STAT1
FAM189B	WWP1
WWP1	SMAD4
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
GABRE	GPAA1
GPAA1	PIN1
PIN1	SMAD3
ALG9	TPM1
CUX1	CDK7
CDK7	HSP90AA1
FAM189B	HSPA8
HSPA8	POU2F1
GABRR1	BCR
BCR	RB1
RB1	SP1
RB1	JUN
BCR	ABL1
ABL1	CREB1
RB1	TFAP2A
BCR	TP53
BCR	GRB2
GRB2	EP300
TP53	HIF1A
RB1	ARNT
BCR	KIT
KIT	STAT1
RB1	STAT3
BCR	HOXA9
HOXA9	SMAD4
GRB2	HTT
BCR	CBL
CBL	SMAD3
BCR	HSP90AA1
BCR	HSPA4
HSPA4	NFKB1
GRB2	HSPA8
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	SFPQ
SFPQ	SP1
HNRNPA1	HMGA1
HMGA1	JUN
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
HNRNPA1	ELAVL1
ELAVL1	TFAP2A
HNRNPA1	UBR1
UBR1	FOS
ELAVL1	ETS1
HNRNPA1	XRCC6
XRCC6	CREBBP
ATP5F1	KDM1A
KDM1A	EP300
TSPO	ARF4
ARF4	GNB2L1
ELAVL1	ARNT
KDM1A	STAT3
HNRNPA1	NCBP1
NCBP1	SMAD4
GNB2L1	TP63
HNRNPA1	STRAP
STRAP	SMAD3
ATP5F1	TPM1
HNRNPA1	NFKBIA
NFKBIA	NFKB1
HNRNPA1	LMNB1
LMNB1	POU2F1
HNRNPA1	NFATC1
NFATC1	EGR1
GABRA4	APP
MAPK8	JUN
APP	KAT5
KAT5	CREB1
APP	MYC
MYC	TFAP2A
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
APP	HDAC4
HDAC4	STAT1
MAPK8	STAT3
APP	HSPA8
HSPA8	HTT
APP	EEF1D
EEF1D	RELA
CREBBP	TIMP1
EP300	TIMP1
