GABRA1	PRKCD
PRKCD	STAT3
STAT3	JUN
STAT3	SMAD1
SMAD1	LEF1
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
PRKCD	EP300
EP300	CTNNB1
CTNNB1	TCF7L1
PRKCD	SP1
EP300	EGR1
EP300	TFAP2A
STAT3	HIF1A
EP300	CREB1
EP300	SMAD3
EP300	SMAD4
EP300	FOS
EP300	ETS1
EP300	TP63
TP63	ETV4
EP300	CREBBP
EP300	ARNT
PRKCD	STAT1
EP300	JUND
PRKCD	IKBKB
IKBKB	MEOX2
MEOX2	PAX1
EP300	JUNB
STAT3	NFKB1
STAT3	RELA
STAT3	IL1RAP
IL1RAP	MYD88
EP300	PAX6
PRKCD	INSR
INSR	IRF7
EP300	NEUROD1
STAT3	HDAC1
HDAC1	NKX2-2
EP300	ATF2
PRKCD	HSP90AA1
HSP90AA1	PPARA
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
SP1	POU2F1
APP	HMGA1
HMGA1	POU2F2
PRKCD	YWHAG
YWHAG	YAP1
YWHAG	WWTR1
STAT3	ALK
ALK	PDX1
NFKB1	IRF8
EP300	IRF1
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
TAX1BP1	DAZAP2
DAZAP2	LEF1
DAZAP2	TCF7L2
DAZAP2	TCF7L1
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
NEDD4	ERBB3
ERBB3	EGR1
NEDD4	PPARG
PPARG	TFAP2A
GABARAP	SQSTM1
SQSTM1	HIF1A
NEDD4	AKT1
AKT1	CREB1
SMAD3	SMAD4
SMAD3	FOS
GABARAP	ATG7
ATG7	EP300
NEDD4	SMAD2
SMAD2	ETV4
SMAD3	CREBBP
GABARAP	TBC1D15
TBC1D15	STAT3
ATG7	STAT1
SMAD3	JUND
SMAD3	MEOX2
SMAD3	JUNB
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
SQSTM1	MYD88
SMAD3	PAX6
TAX1BP1	TNFAIP3
TNFAIP3	IRF7
SQSTM1	Dlg4
Dlg4	NKX2-2
SMAD3	ATF2
ATG7	SIRT1
SIRT1	PPARA
NEDD4	SRC
SRC	RXRA
PPARG	RXRB
NEDD4	EPRS
EPRS	POU2F1
GABARAP	FKBP4
FKBP4	NR3C1
NR3C1	POU2F2
TAX1BP1	RAD18
RAD18	YAP1
GABARAP	DVL2
DVL2	WWTR1
GABARAP	ATG3
ATG3	EPL1
EPL1	PDX1
SQSTM1	IRF8
NEDD4	MDM2
MDM2	IRF1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	PIAS4
PIAS4	LEF1
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	DAZAP2
PRPF40A	UBE2I
UBE2I	TCF7L2
SDCBP2	ZNF581
ZNF581	SUV39H1
SUV39H1	CTNNB1
ZCCHC10	TP53
TP53	SP1
TP53	EGR1
TP53	TFAP2A
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
TP53	CREB1
TP53	SMAD3
ZCCHC10	SNIP1
SNIP1	SMAD4
UBE2I	FOS
TP53	ETS1
PRPF40A	HTT
HTT	ETV4
TP53	CREBBP
TP53	EP300
HIF1A	ARNT
TRAF6	STAT3
TIFA	IRAK1
IRAK1	STAT1
SDCBP2	SEC23A
SEC23A	TPM1
TPM1	JUND
PRPF40A	CYFIP1
CYFIP1	MEOX1
MEOX1	PAX1
SDCBP2	LYAR
LYAR	NPM1
NPM1	JUNB
ZNF581	BANP
BANP	NFKB1
TP53	RELA
TRAF6	MYD88
TRAF6	IRF7
TRIM27	HDAC1
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
UBE2I	PPARA
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
IRAK1	CUL1
CUL1	RXRG
PRPF40A	XRCC6
XRCC6	POU2F1
XRCC6	POU2F2
PIN1	YAP1
HIF1A	WWTR1
IRAK1	CCT3
CCT3	PDX1
TRAF6	IRF8
SEC23A	STUB1
STUB1	IRF1
GABRA4	APP
APP	MAPK8
MAPK8	JUN
APP	HGS
HGS	DAZAP2
APP	FBLN1
FBLN1	TCF7L2
MAPK8	SP1
APP	EEF1D
EEF1D	RELA
RELA	EGR1
APP	MYC
MYC	TFAP2A
APP	MCM7
MCM7	HIF1A
APP	KAT5
KAT5	CREB1
APP	GSK3B
GSK3B	SMAD3
APP	CSNK1D
CSNK1D	SMAD4
APP	MAPK7
MAPK7	FOS
MAPK7	ETS1
APP	HSPA8
HSPA8	HTT
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
MAPK8	STAT3
APP	HDAC4
HDAC4	STAT1
MAPK8	JUND
HGS	ESRRG
ESRRG	MEOX2
MAPK8	JUNB
GSK3B	NFKB1
APP	TIRAP
TIRAP	MYD88
PSEN2	TRAF6
HGS	MAP3K10
MAP3K10	NEUROD1
APP	APBB1
APBB1	HDAC1
AKAP13	PPARA
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
HSPA8	POU2F1
APP	TAF6
TAF6	YAP1
APP	YWHAG
MAPK8	CCT3
APP	SET
SET	IRF1
GABRB1	NOD1
NOD1	CASP9
CASP9	JUN
NOD1	UBC
UBC	DAZAP2
UBC	PSMA3
PSMA3	TCF7L2
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	RNF34
RNF34	TP53
NOD1	PSMA7
PSMA7	HIF1A
NOD1	CFLAR
CFLAR	SMAD3
UBC	FHL2
FHL2	SMAD4
UBC	ABL1
ABL1	FOS
UBC	UBA2
UBA2	ETV4
HSP90AA1	ARNT
HSP90AA1	STAT3
UBC	BRCA1
BRCA1	STAT1
UBC	TPM1
UBC	HLA-A
HLA-A	MEOX2
BRCA1	JUNB
NOD1	COPS6
COPS6	NFKB1
UBC	HDAC6
HDAC6	MYD88
TP53	IRF7
TP53	HDAC1
UBC	CUL3
CUL3	ATF2
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
BRCA1	POU2F1
CFLAR	XRCC6
ABL1	YAP1
UBC	BTRC
BTRC	WWTR1
UBC	GLC7
GLC7	PDX1
UBC	SQSTM1
UBC	TRIM28
TRIM28	IRF1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	JUN
GSK3B	CTNNB1
CTNNB1	LEF1
GSK3B	SMURF2
SMURF2	DAZAP2
CTNNB1	TCF7L2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GSK3B	RELA
GSK3B	TP53
PRKAB2	GNB2L1
GNB2L1	HIF1A
GSK3B	CREB1
PRKAB2	PIAS2
PIAS2	SMAD4
GSK3B	BCL3
BCL3	FOS
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PIAS2	ARNT
BCL3	STAT3
GNB2L1	STAT1
PRKAB2	MEOX2
GSK3B	MDM2
MDM2	MYD88
SMAD3	IRF7
REL	HDAC1
RELA	PPARA
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
PRKAB2	PRKDC
PRKDC	POU2F1
PRKAG1	SIP2
SIP2	YAP1
GSK3B	PPP1CA
PPP1CA	WWTR1
PRKDC	PDX1
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
GABRB3	PRKCA
PRKCA	CTNNB1
PRKCA	ELAVL1
RELA	SP1
PRKCA	EP300
RELA	HIF1A
GABRB3	PRKACA
PRKACA	CREB1
MEOX2	TGFB1
TGFB1	SMAD3
RELA	SMAD4
RELA	FOS
TGFB1	SMAD2
RELA	CREBBP
PRKACA	HSP90AA1
RELA	STAT3
MEOX2	CIAPIN1
CIAPIN1	STAT1
RELA	NFKB1
MEOX2	TRAF6
PRKACA	TCF3
TCF3	NEUROD1
PRKACA	HDAC1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
PRKACA	POU2F1
PRKCA	HMGA1
MEOX2	PIN1
PRKCA	YWHAG
GABRB3	AKAP5
AKAP5	Dlg4
Dlg4	PDX1
RELA	IRF8
MEOX2	SET
GABRD	UBQLN1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	HGS
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	CREBBP
CREBBP	EGR1
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	ATXN3
ATXN3	CREB1
HCVgp1	SMAD3
UBQLN1	UBC
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	MTOR
MTOR	STAT3
MTOR	STAT1
UBQLN1	UBE3A
UBE3A	MEOX2
UBE3A	AR
AR	PAX6
UBQLN1	PSEN2
UBQLN1	UBQLN4
UBQLN4	RXRA
UBE3A	RARA
RARA	RXRG
GAPDH	POU2F1
UBQLN1	UBQLN2
UBQLN2	YAP1
UBQLN1	PRE1
PRE1	PDX1
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	SATB1
SATB1	CTNNB1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	LASP1
LASP1	DAZAP2
SATB1	PML
PML	TCF7L2
CUX1	CCNA1
CCNA1	SP1
SATB1	EP300
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
CUX1	RECQL5
RECQL5	CREB1
GABRE	GPAA1
GPAA1	PIN1
PIN1	SMAD3
FAM189B	WWP1
WWP1	SMAD4
GABRE	ALG9
ALG9	XBP1
XBP1	FOS
ZDHHC17	HTT
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
PML	ARNT
ALG9	RTF1
RTF1	STAT1
ALG9	TPM1
BSCL2	PLEKHF2
PLEKHF2	MBIP
MBIP	MYD88
SATB1	PIAS4
PIAS4	IRF7
CUX1	TLE4
TLE4	HDAC1
ZDHHC17	ATF2
SATB1	UBE2I
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
FAM189B	HSPA8
TLE4	POU2F2
FAM189B	YAP1
GP1BB	YWHAZ
YWHAZ	WWTR1
ALG9	SBP1
SBP1	PDX1
ALG9	EAF1
EAF1	TOP1
TOP1	IRF8
CREB3L4	PDYN
CREB3L2	PDYN
ATF6B	PCNA
MAPK8	JUN
CREBBP	ENO2
CREBBP	ANGPT4
EP300	ENO2
EP300	ANGPT4
HIF1A	ENO2
HIF1A	ANGPT4
HIF1A	PGK1
HIF1A	SLC2A1
ARNT	FLT1
ARNT	ANGPT1
ARNT	PDK1
ARNT	PFKFB2
SOS1	BCL2L1
SOS2	CCND3
STAT1	SOCS4
STAT1	MYC
STAT1	PIM1
STAT1	SOCS3
STAT1	SOCS5
TP53	ZMAT3
TP53	THBS1
RELA	VEGFC
STAT1	FIGF
EPAS1	FIGF
EPAS1	TGFB3
NFKB2	BCL2L1
RELA	TRAF3
PPARA	CPT2
PPARA	ACSBG1
PPARG	CPT1A
PPARG	GK2
RXRA	SCP2
RXRB	CPT2
RXRB	CYP4A11
RXRB	CYP8B1
RXRB	EHHADH
RXRB	GK
RXRB	ACADL
RXRB	APOA2
RXRB	MMP1
RXRG	NR1H3
RXRG	SORBS1
RXRG	APOA5
RXRG	CPT1B
RXRG	EHHADH
IRF7	IFNA8
CREB1	HLA-DOB
CREB1	CD74
MAPK14	IL12A
MAPK14	IL23A
MYD88	IFNA4
RFX5	HLA-DMA
RFX5	HLA-DMB
TCF7	JUN
E2F3	CDC45
E2F4	CDC6
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
USF1	CEACAM1
USF2	CEACAM1
SP1	COL1A1
JUN	F3
USF2	FBP1
EGR1	FCER2
PAX5	FCER2
CREB1	FN1
SP1	KRT5
TFAP2A	KRT5
SP1	LCAT
SP3	LCAT
ETS1	LCK
ATF1	LDHA
CREB1	LDHA
SP1	LDHA
CREM	LDHC
EGR1	LHB
SP3	LHB
PPARA	LIPA
PPARD	LIPA
WT1	MYB
E2F4	MYC
MYC	MYC
ATF4	PTGS2
RARB	PTGS2
