GABRA1	PRKCD
PRKCD	HSP90AA1
HSP90AA1	PPARA
PRKCD	EP300
EP300	PPARG
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
PRKCD	STAT3
STAT3	NFKB1
EP300	ETS1
EP300	ATF4
PRKCD	SP1
HSP90AA1	NFIC
STAT3	HDAC1
HDAC1	CREM
EP300	CREB1
EP300	ATF2
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	USF2
EP300	EGR1
PRKCD	ELAVL1
ELAVL1	CEBPA
EP300	CEBPB
EP300	TP63
TP63	ETV4
STAT3	RELA
STAT3	JUN
EP300	REL
EP300	TFAP2A
PRKCD	STAT1
STAT3	IL1RAP
IL1RAP	MYD88
EP300	FOXO1
SP1	POU2F1
EP300	FOS
STAT3	PML
PML	SPI1
APP	ELK1
EP300	BRCA1
BRCA1	ATF1
EP300	SMAD4
PRKCD	INSR
INSR	IRF7
EP300	IRF3
PRKCD	TP53
STAT3	MAPK1
PRKCD	SNCA
SNCA	MAPK3
EP300	MAPK14
PML	MAPK11
PRKCD	VCP
VCP	MAPK13
STAT3	MAPK8
TP53	MAPK9
TP53	MAPK10
HSP90AA1	PPARD
GABRA3	SDCBP2
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	PPARA
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	PPARG
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
ZCCHC10	TP53
TP53	ETS1
IRAK1	BTRC
BTRC	ATF4
TP53	SP1
TIFA	TRAF6
TRAF6	SMURF1
SMURF1	NFIC
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	HDAC1
TP53	CREB1
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
TP53	CREBBP
TP53	EP300
TRAF6	HIF1A
HIF1A	ARNT
TP53	EGR1
BEND7	C1QBP
C1QBP	CEBPA
PRPF40A	HNRNPK
HNRNPK	CEBPB
PRPF40A	HTT
HTT	ETV4
TP53	RELA
PIN1	JUN
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
TP53	TFAP2A
IRAK1	STAT1
TRAF6	MYD88
SEC23A	STUB1
STUB1	FOXO1
PRPF40A	XRCC6
XRCC6	POU2F1
UBE2I	FOS
PRPF40A	NONO
NONO	SPI1
PRPF40A	CSNK2A2
CSNK2A2	ATF1
ZCCHC10	SNIP1
SNIP1	SMAD4
TRAF6	IRF7
PIN1	IRF3
TP53	MAPK1
TP53	MAPK3
TP53	MAPK14
IRAK1	BAG3
BAG3	MAPK11
TRAF6	VCP
IRAK1	HSP90AA1
GABRA4	APP
AKAP13	PPARA
APP	RFX5
RFX5	PPARG
APP	GSK3B
GSK3B	RXRA
APP	MAPK8
MAPK8	NR4A1
NR4A1	RXRG
GSK3B	NFKB1
APP	MAPK7
MAPK7	ETS1
APP	PSEN2
PSEN2	APH1A
APH1A	ATF4
MAPK8	SP1
PSEN2	ELAVL1
ELAVL1	NFIC
PSEN2	KCNIP3
KCNIP3	CREM
APP	KAT5
