GABRA1	PRKCD
PRKCD	EP300
EP300	CREB1
EP300	EGR1
EP300	FOXO3
EP300	REL
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
EP300	TFAP2A
PRKCD	IKBKB
IKBKB	MEOX2
MEOX2	PAX1
STAT3	IL1RAP
IL1RAP	MYD88
STAT3	JUN
EP300	FOS
EP300	ATF2
PRKCD	SP1
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
PRKCD	INSR
INSR	IRF7
SP1	POU2F1
APP	HMGA1
HMGA1	POU2F2
STAT3	PML
PML	SPI1
PRKCD	HSP90AA1
HSP90AA1	PPARA
PRKCD	STAT1
PRKCD	TP53
EP300	ARNTL
EP300	NPAS2
EP300	CLOCK
PRKCD	YWHAG
YWHAG	YAP1
EP300	ETS1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	CREB1
TP53	EGR1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	AKT1
AKT1	FOXO3
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
TP53	TFAP2A
SDCBP2	PRPF40A
PRPF40A	CYFIP1
CYFIP1	MEOX1
MEOX1	PAX1
TRAF6	MYD88
ZCCHC10	PIN1
PIN1	JUN
PRPF40A	UBE2I
UBE2I	FOS
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
TP53	SP1
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
TRAF6	IRF7
PRPF40A	XRCC6
XRCC6	POU2F1
XRCC6	POU2F2
PRPF40A	NONO
NONO	SPI1
UBE2I	PPARA
IRAK1	STAT1
IRAK1	HSP90AA1
HSP90AA1	ARNTL
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	NPAS2
CSNK2B	CLOCK
PIN1	YAP1
TP53	ETS1
GABRA4	APP
APP	KAT5
KAT5	CREB1
APP	EEF1D
EEF1D	RELA
RELA	EGR1
APP	MYC
MYC	FOXO3
APP	MAPK8
MAPK8	REL
APP	GSK3B
GSK3B	NFKB1
MYC	TFAP2A
APP	HGS
HGS	ESRRG
ESRRG	MEOX2
APP	TIRAP
TIRAP	MYD88
MAPK8	JUN
APP	MAPK7
MAPK7	FOS
MAPK8	SP1
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	PSEN2
PSEN2	TRAF6
APP	HSPA8
HSPA8	POU2F1
MAPK8	SPI1
AKAP13	PPARA
APP	HDAC4
HDAC4	STAT1
MAPK8	TP53
APP	WDR5
WDR5	ARNTL
MAPK8	EP300
APP	CSNK1E
CSNK1E	CLOCK
APP	TAF6
TAF6	YAP1
MAPK7	ETS1
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	BTRC
BTRC	FOXO3
UBC	FHL2
FHL2	REL
NOD1	COPS6
COPS6	NFKB1
UBC	HLA-A
HLA-A	MEOX2
