GABRA1	PRKCD
PRKCD	STAT3
STAT3	PML
PML	E2F4
PRKCD	TP53
PRKCD	SP1
STAT3	NFKB1
STAT3	RELA
PRKCD	EP300
EP300	CREB1
STAT3	PGR
PRKCD	STAT1
EP300	TFAP2A
EP300	ATF2
EP300	STAT5A
PRKCD	INSR
INSR	STAT5B
STAT3	TRIM28
TRIM28	STAT4
PRKCD	APP
APP	MYC
PRKCD	HSP90AA1
HSP90AA1	NFIC
STAT3	JUN
STAT3	COPS5
COPS5	CREB3
PRKCD	ELAVL1
ELAVL1	CREB3L2
EP300	DDIT3
DDIT3	CREB3L1
EP300	E2F1
TP53	NFYA
NFYA	ATF6B
EP300	ATF4
EP300	BRCA1
BRCA1	CREB5
HSP90AA1	CEBPE
STAT3	SMAD1
SMAD1	LEF1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
EP300	CTNNB1
CTNNB1	TCF7L1
SP1	POU2F1
GABRA3	SDCBP2
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
TP53	CREB1
ZCCHC10	RBM39
RBM39	PGR
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	STAT1
TP53	TFAP2A
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
TIFA	TRAF6
TRAF6	NTRK1
NTRK1	STAT5B
BEND7	TRIM27
TRIM27	PIAS2
PIAS2	STAT4
SDCBP2	C1orf35
C1orf35	APP
TRAF6	SMURF1
SMURF1	NFIC
ZCCHC10	PIN1
PIN1	JUN
IRAK1	EMD
EMD	CREB3
SDCBP2	PRPF40A
PRPF40A	HNRNPK
HNRNPK	ELAVL1
PRPF40A	UBQLN4
UBQLN4	RUNX1T1
RUNX1T1	CREB3L1
ZNF581	KDM1A
KDM1A	E2F1
TRIM27	NFYC
NFYC	ATF6B
IRAK1	BTRC
BTRC	ATF4
TRAF6	TRAF2
TRAF2	CREB5
PRPF40A	PIAS1
PIAS1	CEBPE
TRIM27	PIAS4
PIAS4	LEF1
UBQLN4	DAZAP2
PRPF40A	UBE2I
UBE2I	TCF7L2
ZNF581	SUV39H1
SUV39H1	CTNNB1
PRPF40A	XRCC6
