GABRA1	PRKCD
PRKCD	EP300
EP300	CREB1
PRKCD	ELAVL1
ELAVL1	HOXA5
PRKCD	SP1
EP300	BRCA1
BRCA1	ATF1
PRKCD	TP53
PRKCD	VHL
VHL	GLI1
PRKCD	STAT3
STAT3	HDAC1
HDAC1	GLI2
PRKCD	GSK3A
GSK3A	GLI3
EP300	EGR1
STAT3	COPS5
COPS5	CREB3
ELAVL1	CREB3L2
EP300	DDIT3
DDIT3	CREB3L1
BRCA1	CREB5
STAT3	JUN
EP300	TFAP2A
STAT3	PML
PML	SPI1
PML	E2F4
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	CREB1
TP53	MAPK14
MAPK14	HOXA5
TP53	SP1
SDCBP2	PRPF40A
PRPF40A	CSNK2A2
CSNK2A2	ATF1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	ITCH
ITCH	GLI1
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	HDAC1
TRAF6	KRAS
KRAS	GLI3
TP53	EGR1
TIFA	IRAK1
IRAK1	EMD
EMD	CREB3
PRPF40A	HNRNPK
HNRNPK	ELAVL1
PRPF40A	UBQLN4
UBQLN4	RUNX1T1
RUNX1T1	CREB3L1
TRAF6	TRAF2
TRAF2	CREB5
ZCCHC10	PIN1
PIN1	JUN
TP53	TFAP2A
PRPF40A	NONO
NONO	SPI1
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
GABRA4	APP
APP	KAT5
KAT5	CREB1
APP	PSEN2
PSEN2	ELAVL1
APP	MAPK8
MAPK8	SP1
MAPK8	ATF2
ATF2	ATF1
MAPK8	TP53
APP	MYC
MYC	GLI1
APP	APBB1
APBB1	HDAC1
HDAC1	GLI3
APP	EEF1D
EEF1D	RELA
RELA	EGR1
EEF1D	HCFC1
HCFC1	CREB3
APP	CUL3
CUL3	PGRMC1
PGRMC1	CREB3L1
MAPK8	TRAF2
MAPK8	JUN
MYC	TFAP2A
MAPK8	SPI1
HCFC1	E2F4
CHRNA4	YWHAH
YWHAH	ABL1
ABL1	CREB1
YWHAH	CBL
CBL	MAPK14
YWHAH	YWHAZ
YWHAZ	CTNNB1
CTNNB1	SP1
YWHAH	SNCAIP
SNCAIP	CSNK2A1
CSNK2A1	ATF1
YWHAZ	TP53
YWHAH	IRS1
IRS1	HDAC2
HDAC2	GLI1
YWHAH	ZFP36
ZFP36	HDAC1
YWHAZ	PRKCA
PRKCA	GLI3
YWHAZ	COPS5
YWHAH	HNRNPK
YWHAH	BAD
BAD	CREB3L3
CREB3L3	CREB3L1
ABL1	BRCA1
ABL1	JUN
CBL	MAPK8
YWHAZ	ENO1
ENO1	E2F4
CHRNA7	FYN
FYN	NR3C1
NR3C1	CREB1
FYN	CTNNB1
CTNNB1	SOX2
SOX2	HOXA5
CTNNB1	BRCA1
NR3C1	TP53
FYN	ITCH
FYN	BCL3
BCL3	HDAC1
FYN	IL1B
IL1B	EGR1
BCL3	COPS5
CTNNB1	ELAVL1
BCL3	EP300
BCL3	FOS
FOS	CREB5
BCL3	JUN
FYN	VAV1
