GABRA1	PRKCD
PRKCD	EP300
EP300	CREBBP
PRKCD	STAT3
STAT3	HIF1A
EP300	ARNT
EP300	TFAP2A
EP300	CREB1
PRKCD	SP1
STAT3	JUN
EP300	FOS
PRKCD	HSP90AA1
HSP90AA1	NFIC
PRKCD	STAT1
EP300	ETS1
EP300	TP63
TP63	ETV4
EP300	JUND
STAT1	HSF1
EP300	SMAD4
EP300	SMAD3
GRIK1	GRIP1
GRIP1	CREBBP
GRIK1	SDCBP
SDCBP	ZBTB8A
ZBTB8A	EP300
SDCBP	TRAF6
TRAF6	HIF1A
SDCBP	SIAH1
SIAH1	PIAS2
PIAS2	ARNT
SDCBP	KCTD1
KCTD1	TFAP2A
CREBBP	CREB1
GRIP1	CTNNB1
CTNNB1	SP1
SDCBP	MBD3
MBD3	JUN
CREBBP	FOS
TRAF6	SMURF1
SMURF1	NFIC
GRIK1	PICK1
PICK1	ERBB2
ERBB2	STAT1
CREBBP	ETS1
SDCBP	DMC1
DMC1	RFWD2
RFWD2	ETV4
SIAH1	STAT3
GRIK1	DLG4
DLG4	MDM2
MDM2	JUND
GRIP1	HDAC1
HDAC1	HSF1
SDCBP	QARS
QARS	RNF11
RNF11	SMAD4
CREBBP	SMAD3
CA2	NONO
NONO	SMARCA4
SMARCA4	CREBBP
NONO	CTTN
CTTN	EP300
CA2	SLC4A1
SLC4A1	CDKN2A
CDKN2A	HIF1A
CDKN2A	BRCA1
BRCA1	ARNT
BRCA1	TFAP2A
NONO	PPP1CA
PPP1CA	CREB1
CDKN2A	SP1
NONO	HDAC3
HDAC3	JUN
NONO	SPI1
SPI1	FOS
CDKN2A	HSP90AA1
SMARCA4	STAT1
SPI1	ETS1
CDKN2A	TP63
SMARCA4	STAT3
SLC4A1	CLU
CLU	MAPK9
MAPK9	JUND
SMARCA4	HSF1
CA2	SLC9A1
SLC9A1	DAXX
DAXX	SMAD4
SMARCA4	SMAD3
CA4	PIH1D1
PIH1D1	KMT2A
KMT2A	CREBBP
PIH1D1	POLR2A
POLR2A	EP300
PIH1D1	POLR2L
POLR2L	ESR1
ESR1	HIF1A
PIH1D1	PPP1CA
PPP1CA	BRCA1
ESR1	SP1
CREBBP	JUN
PIH1D1	POLR2E
POLR2E	FOS
PIH1D1	RUVBL1
RUVBL1	ELAVL1
ELAVL1	NFIC
PIH1D1	TYK2
TYK2	STAT1
CA4	PRDX2
PRDX2	YWHAZ
YWHAZ	RFWD2
ESR1	STAT3
KMT2A	MEN1
MEN1	JUND
KMT2A	HDAC1
KMT2A	SKP2
SKP2	SMAD4
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	CREBBP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
HIF1A	ARNT
TP53	TFAP2A
TP53	CREB1
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	FOS
TIFA	IRAK1
IRAK1	STAT1
TP53	ETS1
PRPF40A	HTT
HTT	ETV4
TRAF6	STAT3
SDCBP2	SEC23A
SEC23A	TPM1
TPM1	JUND
SDCBP2	ZNF581
ZNF581	GOPC
GOPC	HSF1
ZCCHC10	SNIP1
SNIP1	SMAD4
TP53	SMAD3
GABRA4	APP
APP	CDC20
CDC20	CREBBP
APP	MAPK8
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
APP	MYC
MYC	TFAP2A
APP	KAT5
KAT5	CREB1
MAPK8	SP1
MAPK8	JUN
APP	MAPK7
MAPK7	FOS
APP	HDAC4
HDAC4	STAT1
MAPK7	ETS1
APP	HSPA8
HSPA8	HTT
MAPK8	STAT3
MAPK8	JUND
MAPK8	HSF1
APP	CSNK1D
CSNK1D	SMAD4
APP	GSK3B
GSK3B	SMAD3
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
HSP90AA1	ARNT
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
NOD1	UBC
UBC	ABL1
ABL1	FOS
UBC	BRCA1
BRCA1	STAT1
UBC	UBA2
UBA2	ETV4
HSP90AA1	STAT3
UBC	TPM1
HSP90AA1	HSF1
UBC	FHL2
FHL2	SMAD4
NOD1	CFLAR
CFLAR	SMAD3
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	CREB1
PRKAB2	CRX
CRX	SP1
GSK3B	JUN
GSK3B	BCL3
BCL3	FOS
GSK3B	HSP90AA1
GNB2L1	STAT1
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
BCL3	STAT3
SMAD3	JUND
TRAK2	PLK1
PLK1	HSF1
PIAS2	SMAD4
GABRB3	MEOX2
MEOX2	RELA
RELA	CREBBP
GABRB3	PRKCA
PRKCA	EP300
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
PRKACA	CREB1
RELA	SP1
RELA	JUN
RELA	FOS
MEOX2	CIAPIN1
CIAPIN1	STAT1
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
RELA	STAT3
PRKACA	HDAC1
RELA	SMAD4
TGFB1	SMAD3
GABRD	UBQLN1
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	PSEN2
UBQLN1	MTOR
MTOR	STAT1
UBQLN1	UBC
MTOR	STAT3
UBQLN1	UBE3A
UBE3A	HSF1
HCVgp1	SMAD3
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
GABRE	HLA-A
HLA-A	STAT3
SATB1	PML
PML	ARNT
GABRE	FAM189B
