GABRA1	PRKCD
PRKCD	STAT3
STAT3	JUN
STAT3	RELA
PRKCD	EP300
EP300	EGR1
STAT3	NFKB1
EP300	FOS
ADRA2B	UCHL1
UCHL1	UBE2I
UBE2I	JUN
UCHL1	TP53
TP53	RELA
TP53	EGR1
UCHL1	COPS5
COPS5	NFKB1
UBE2I	FOS
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
ZCCHC10	TP53
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	PRPF40A
PRPF40A	UBE2I
GABRA4	APP
APP	MAPK8
MAPK8	JUN
APP	EEF1D
EEF1D	RELA
RELA	EGR1
APP	GSK3B
GSK3B	NFKB1
APP	MAPK7
MAPK7	FOS
GABRB1	NOD1
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
NOD1	UBC
UBC	ABL1
ABL1	FOS
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	JUN
GSK3B	RELA
GSK3B	BCL3
BCL3	FOS
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
RELA	NFKB1
RELA	FOS
GABRD	UBQLN1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	CREBBP
CREBBP	EGR1
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
GABRE	ALG9
ALG9	XBP1
XBP1	FOS
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	KEAP1
KEAP1	RELA
GABARAP	NEDD4
NEDD4	ERBB3
ERBB3	EGR1
TAX1BP1	TNIP1
TNIP1	NFKB1
NEDD4	SMAD3
SMAD3	FOS
NPAS2	PER2
CLOCK	RORC
RXRA	ACSBG1
RXRA	UCP1
RXRB	CYP4A22
STAT1	TP53
FOS	TSHB
