GABRA1	PRKCD
PRKCD	EP300
EP300	CEBPB
PRKCD	STAT3
EP300	REL
PRKCD	ELAVL1
ELAVL1	CEBPA
STAT3	JUN
EP300	ETS1
GABRA3	SDCBP2
SDCBP2	PRPF40A
PRPF40A	HNRNPK
HNRNPK	CEBPB
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
ZCCHC10	TP53
TP53	ETS1
GABRA4	APP
APP	GSK3B
GSK3B	CEBPB
APP	MAPK8
MAPK8	STAT3
MAPK8	REL
MAPK8	CEBPA
MAPK8	JUN
APP	MAPK7
MAPK7	ETS1
GABRB1	NOD1
NOD1	CASP8
CASP8	CEBPB
NOD1	HSP90AA1
HSP90AA1	STAT3
NOD1	UBC
UBC	FHL2
FHL2	REL
UBC	C1QBP
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	BCL3
BCL3	STAT3
TRAK2	PRKAB2
PRKAB2	REL
PRKAB2	YY1AP1
YY1AP1	CEBPA
GSK3B	JUN
GSK3B	TP53
GABRB3	MEOX2
MEOX2	RELA
RELA	CEBPB
RELA	STAT3
RELA	REL
MEOX2	KAT5
KAT5	CEBPA
RELA	JUN
GABRB3	PRKCA
PRKCA	EP300
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	MTOR
MTOR	STAT3
UBQLN1	UBE3A
UBE3A	CEBPA
UBQLN1	HCVgp1
HCVgp1	JUN
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
MYC	CEBPB
GABRE	HLA-A
HLA-A	STAT3
CUX1	SATB1
SATB1	EP300
MYC	CEBPA
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CEBPB
GABARAP	TBC1D15
TBC1D15	STAT3
GABARAP	TAX1BP1
TAX1BP1	TBK1
TBK1	REL
SMAD3	CEBPA
TAX1BP1	ITCH
ITCH	JUN
GABARAP	ATG7
ATG7	EP300
TP53	GADD45G
LEF1	JUN
LEF1	MMP7
LEF1	PPARD
PPARA	GADD45A
PPARD	GADD45A
PPARG	GADD45A
ETV4	TNF
