GABRA1	PRKCD
PRKCD	EP300
EP300	CREB1
EP300	ATF2
EP300	ATF4
PRKCD	TP53
PRKCD	STAT3
STAT3	PML
PML	E2F4
STAT3	COPS5
COPS5	CREB3
TP53	NFYA
NFYA	ATF6B
PRKCD	ELAVL1
ELAVL1	CREB3L2
EP300	DDIT3
DDIT3	CREB3L1
EP300	BRCA1
BRCA1	CREB5
STAT3	RELA
STAT3	NFKB1
EP300	REL
PRKCD	STAT1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	CREB1
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	BTRC
BTRC	ATF4
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
IRAK1	EMD
EMD	CREB3
BEND7	TRIM27
TRIM27	NFYC
NFYC	ATF6B
SDCBP2	PRPF40A
PRPF40A	HNRNPK
HNRNPK	ELAVL1
PRPF40A	UBQLN4
UBQLN4	RUNX1T1
RUNX1T1	CREB3L1
TIFA	TRAF6
TRAF6	TRAF2
TRAF2	CREB5
TP53	BRCA1
TP53	RELA
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
TRAF6	STAT3
IRAK1	STAT1
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	CUL3
CUL3	ATF2
UBC	BTRC
UBC	BRCA1
BRCA1	E2F4
UBC	EMD
UBC	ATF6
ATF6	ATF6B
UBC	PSMB5
PSMB5	RND1
RND1	CREB3L2
UBC	VDAC1
VDAC1	TSPO
TSPO	CREB3L1
RNF34	TRIM23
TRIM23	CREB5
NOD1	COPS6
COPS6	NFKB1
UBC	FHL2
FHL2	REL
NOD1	HSP90AA1
HSP90AA1	STAT3
BRCA1	STAT1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	CREB1
GSK3B	SMAD3
SMAD3	ATF2
GSK3B	RELA
RELA	ATF4
GSK3B	TP53
SMAD3	E2F4
TRAK2	PRKAB2
PRKAB2	CREB3L1
CREB3L1	CREB3
PRKAB2	TP53BP2
TP53BP2	NXF1
NXF1	ATF6B
PRKAB2	REL
REL	CEP19
CEP19	CREB3L2
PRKAB2	TRAF2
TRAK2	PLK1
PLK1	BRCA1
GSK3B	NFKB1
GSK3B	BCL3
BCL3	STAT3
PRKAB2	GNB2L1
GNB2L1	STAT1
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	PRKCA
PRKCA	EP300
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
PRKACA	HDAC1
HDAC1	E2F4
RELA	HDAC3
HDAC3	CREB3
MEOX2	HP1BP3
HP1BP3	NXF1
PRKCA	ELAVL1
MEOX2	PRKAB2
RELA	BRCA1
RELA	NFKB1
RELA	REL
RELA	STAT3
MEOX2	CIAPIN1
CIAPIN1	STAT1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	AKT1
AKT1	CREB1
NEDD4	SMAD3
NEDD4	BTRC
