GABRA1	PRKCD
PRKCD	EP300
EP300	TFAP2A
EP300	CREB1
PRKCD	STAT3
STAT3	JUN
PRKCD	APP
APP	MYC
EP300	MYB
PRKCD	SP1
SP1	POU2F1
STAT3	NFKB1
STAT3	RELA
PRKCD	HSP90AA1
HSP90AA1	NFIC
PRKCD	STAT1
ADRA2B	UCHL1
UCHL1	TP53
TP53	TFAP2A
TP53	CREB1
UCHL1	UBE2I
UBE2I	JUN
UCHL1	CDK4
CDK4	MYC
UBE2I	MYB
UCHL1	HSPA8
HSPA8	POU2F1
UCHL1	COPS5
COPS5	NFKB1
TP53	RELA
UCHL1	HSP90AA1
UCHL1	CTNNB1
CTNNB1	SP1
UBE2I	STAT1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	MYB
SDCBP2	PRPF40A
PRPF40A	XRCC6
XRCC6	POU2F1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TRAF6	SMURF1
SMURF1	NFIC
TP53	SP1
TIFA	IRAK1
IRAK1	STAT1
GABRA4	APP
MYC	TFAP2A
APP	KAT5
KAT5	CREB1
APP	MAPK8
MAPK8	JUN
KAT5	MYB
APP	HSPA8
APP	GSK3B
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
MAPK8	SP1
APP	HDAC4
HDAC4	STAT1
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	CASP9
CASP9	JUN
NOD1	HSP90AA1
HSP90AA1	MYC
NOD1	UBC
UBC	SUMO1
SUMO1	MYB
UBC	BRCA1
BRCA1	POU2F1
NOD1	COPS6
COPS6	NFKB1
HSP90AA1	SP1
BRCA1	STAT1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	CREB1
GSK3B	JUN
GSK3B	MYC
GSK3B	CHD3
CHD3	MYB
TRAK2	PRKAB2
PRKAB2	PRKDC
PRKDC	POU2F1
GSK3B	RELA
GSK3B	HSP90AA1
PRKAB2	CRX
CRX	SP1
PRKAB2	GNB2L1
GNB2L1	STAT1
GABRB3	PRKCA
PRKCA	EP300
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
MEOX2	KAT5
KAT5	MYC
PRKACA	POU2F1
RELA	NFKB1
PRKACA	HSP90AA1
RELA	SP1
MEOX2	CIAPIN1
CIAPIN1	STAT1
GABRD	UBQLN1
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	APP
UBQLN1	GAPDH
GAPDH	POU2F1
UBQLN1	PSEN2
UBQLN1	MTOR
MTOR	STAT1
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	CUX1
CUX1	RECQL5
RECQL5	CREB1
GABRE	HLA-A
HLA-A	STAT3
CUX1	BIN1
BIN1	MYC
CUX1	SATB1
SATB1	PML
PML	MYB
FAM189B	HSPA8
CUX1	CDK7
CDK7	HSP90AA1
CUX1	CCNA1
CCNA1	SP1
GABRE	ALG9
ALG9	RTF1
RTF1	STAT1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	PPARG
PPARG	TFAP2A
NEDD4	AKT1
AKT1	CREB1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
NEDD4	YY1
YY1	MYC
TAX1BP1	TRAF6
NEDD4	EPRS
EPRS	POU2F1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
KEAP1	HSP90AA1
NEDD4	SMAD3
SMAD3	SP1
GABARAP	ATG7
ATG7	STAT1
RBPJ	CR2
TEAD1	GLI2
STAT4	CCND3
STAT5B	CCND2
RXRB	MMP1
RXRB	ANGPTL4
MAPK1	IL18
MAPK1	NOS2
ATF3	ASNS
E2F4	CAV1
SP1	CAV1
RELA	FN1
ESR2	FOS
ETS2	FOS
FLI1	FOS
STAT3	FOS
ETS2	FOSL1
JUN	FOSL1
JUND	FOSL1
SP1	GJA1
NFIC	GOT1
CEBPA	GPX4
CREM	GPX4
TFAP2A	GPX4
STAT1	IFNG
BCL3	MYB
