GABRA1	PRKCD
PRKCD	STAT3
STAT3	RELA
STAT3	NFKB1
PRKCD	HSP90AA1
HSP90AA1	PPARA
GABRG2	GABARAP
GABARAP	KEAP1
KEAP1	RELA
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	ATG7
ATG7	SIRT1
SIRT1	PPARA
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	RELA
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	PPARA
GABRA4	APP
APP	EEF1D
EEF1D	RELA
APP	GSK3B
GSK3B	NFKB1
APP	AKAP13
AKAP13	PPARA
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
NOD1	HSP90AA1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	RELA
RELA	PPARA
GABRB3	MEOX2
MEOX2	RELA
RELA	NFKB1
GABRD	UBQLN1
UBQLN1	APP
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	SATB1
SATB1	UBE2I
STAT4	CCND3
STAT5B	CCND2
RARA	GADD45B
