GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
PRKCD	EP300
EP300	TFAP2A
STAT3	JUN
EP300	SMAD3
EP300	ESR1
PRKCD	STAT1
STAT3	HIF1A
EP300	CREB1
EP300	JUND
EP300	FOS
EP300	TP63
TP63	ETV4
PRKCD	TP53
STAT3	RELA
EP300	CREBBP
EP300	ARNT
EP300	ETS1
EP300	SMAD4
STAT3	PML
PML	E2F4
EP300	JUNB
PRKCD	HSP90AA1
HSP90AA1	NFIC
STAT3	NFKB1
PRKCD	APP
APP	MYC
EP300	SP3
SP1	POU2F1
EP300	CEBPB
PRKCD	FLI1
EP300	MYB
STAT3	SMAD1
SMAD1	LEF1
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
EP300	CTNNB1
CTNNB1	TCF7L1
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
HSP90AA1	PPARA
EP300	PPARG
STAT3	NCOA1
NCOA1	RARB
EP300	RARA
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
EP300	REL
TP53	ATF3
STAT3	PGR
EP300	ATF4
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
EP300	MAX
EP300	STAT5A
INSR	STAT5B
HSP90AA1	PPARD
EP300	STAT2
STAT3	TRIM28
TRIM28	STAT4
STAT3	STAT6
ELAVL1	CEBPA
EP300	FOSB
EP300	ATF2
HSP90AA1	CEBPE
EP300	USF2
EP300	BRCA1
BRCA1	ATF1
EP300	EGR1
EP300	MYBL2
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
TP53	TFAP2A
ZCCHC10	PIN1
PIN1	JUN
TP53	SMAD3
TP53	ESR1
TIFA	IRAK1
IRAK1	STAT1
TRAF6	HIF1A
TP53	CREB1
SDCBP2	SEC23A
SEC23A	TPM1
TPM1	JUND
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	FOS
PRPF40A	HTT
HTT	ETV4
TP53	RELA
TP53	CREBBP
TP53	EP300
HIF1A	ARNT
TP53	ETS1
ZCCHC10	SNIP1
SNIP1	SMAD4
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
SDCBP2	LYAR
LYAR	NPM1
NPM1	JUNB
TRAF6	SMURF1
SMURF1	NFIC
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	C1orf35
C1orf35	APP
PRPF40A	SFPQ
SFPQ	SP3
PRPF40A	XRCC6
XRCC6	POU2F1
PRPF40A	HNRNPK
HNRNPK	CEBPB
PRPF40A	PIAS1
PIAS1	FLI1
TRAF6	MYB
BEND7	TRIM27
TRIM27	PIAS4
PIAS4	LEF1
PRPF40A	UBQLN4
UBQLN4	DAZAP2
UBE2I	TCF7L2
ZNF581	SUV39H1
SUV39H1	CTNNB1
PIN1	YAP1
TRIM27	TEAD4
TEAD4	TEAD1
C1QBP	PHB2
PHB2	TEAD3
UBE2I	PPARA
PIN1	PPARG
CEBPA	RARB
PIN1	RARA
TRAF6	NTRK1
NTRK1	SOS1
NTRK1	SOS2
SEC23A	HSPA4
HSPA4	REL
ZCCHC10	RBM39
RBM39	PGR
IRAK1	BTRC
BTRC	ATF4
UBE2I	RXRA
IRAK1	CUL1
CUL1	RXRG
ZNF581	KDM1A
KDM1A	E2F1
SNIP1	MAX
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
NTRK1	STAT5B
IRAK1	HSP90AA1
STAT1	STAT2
TRIM27	PIAS2
PIAS2	STAT4
ZCCHC10	EEF1A1
EEF1A1	STAT6
IRAK1	BAG3
BAG3	FOSB
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
PIAS1	CEBPE
PRPF40A	CSNK2A2
CSNK2A2	ATF1
TP53	EGR1
APP	ZNF622
ZNF622	MYBL2
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	STAT3
MYC	TFAP2A
MAPK8	JUN
APP	GSK3B
GSK3B	SMAD3
APP	DDX54
DDX54	ESR1
APP	HDAC4
HDAC4	STAT1
APP	MCM7
MCM7	HIF1A
APP	KAT5
KAT5	CREB1
MAPK8	JUND
APP	MAPK7
MAPK7	FOS
APP	HSPA8
HSPA8	HTT
MAPK8	TP53
APP	EEF1D
EEF1D	RELA
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
MAPK7	ETS1
APP	CSNK1D
CSNK1D	SMAD4
EEF1D	HCFC1
HCFC1	E2F4
MAPK8	JUNB
ELAVL1	NFIC
GSK3B	NFKB1
RELA	SP3
HSPA8	POU2F1
GSK3B	CEBPB
APP	ELK1
ELK1	FLI1
KAT5	MYB
APP	HGS
HGS	DAZAP2
DAZAP2	LEF1
APP	FBLN1
FBLN1	TCF7L2
DAZAP2	TCF7L1
APP	TAF6
TAF6	YAP1
HGS	INSR
MCM7	TRIM27
KAT5	E2F1
AKAP13	PPARA
APP	RFX5
RFX5	PPARG
MAPK8	CEBPA
APP	PHF8
PHF8	RARA
APP	SHC1
SHC1	SOS1
SHC1	SOS2
MAPK8	REL
GSK3B	ATF3
DDX54	PGR
PSEN2	APH1A
APH1A	ATF4
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
KAT5	MAX
SHC1	STAT5A
SHC1	STAT5B
MAPK8	CTNNB1
CTNNB1	PPARD
ELAVL1	STAT2
MAPK8	PIAS2
HGS	AHCYL1
AHCYL1	STAT6
CEBPA	CEBPE
RELA	USF2
ATF2	ATF1
RELA	EGR1
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
HSP90AA1	STAT3
NOD1	RNF34
RNF34	TP53
NOD1	CASP9
CASP9	JUN
NOD1	CFLAR
CFLAR	SMAD3
HSP90AA1	ESR1
NOD1	UBC
UBC	BRCA1
BRCA1	STAT1
NOD1	PSMA7
PSMA7	HIF1A
UBC	TPM1
UBC	ABL1
ABL1	FOS
UBC	UBA2
UBA2	ETV4
HSP90AA1	ARNT
UBC	FHL2
FHL2	SMAD4
BRCA1	E2F4
BRCA1	JUNB
NOD1	COPS6
COPS6	NFKB1
HSP90AA1	MYC
UBC	E2F1
E2F1	SP3
BRCA1	POU2F1
NOD1	CASP8
CASP8	CEBPB
BRCA1	FLI1
UBC	SUMO1
SUMO1	MYB
UBC	DAZAP2
UBC	PSMA3
PSMA3	TCF7L2
ABL1	YAP1
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	SFPQ
SFPQ	PPARG
CEBPB	RARB
E2F1	RARA
UBC	CBL
CBL	SOS1
UBC	BIN1
BIN1	SOS2
FHL2	REL
