GABRA1	PRKCD
PRKCD	EP300
EP300	RARA
PRKCD	STAT3
STAT3	JUN
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	RARA
PIN1	JUN
GABRA4	APP
APP	PHF8
PHF8	RARA
APP	MAPK8
MAPK8	JUN
GABRB1	NOD1
NOD1	UBC
UBC	E2F1
E2F1	RARA
NOD1	CASP9
CASP9	JUN
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MAPK1
MAPK1	RARA
GSK3B	JUN
GABRB3	MEOX2
MEOX2	PIN1
MEOX2	RELA
RELA	JUN
GABRG2	GABARAP
GABARAP	SQSTM1
SQSTM1	RARA
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABRD	UBQLN1
UBQLN1	UBE3A
UBE3A	RARA
UBQLN1	HCVgp1
HCVgp1	JUN
GABRE	GPAA1
GPAA1	PIN1
GABRE	HLA-A
HLA-A	STAT3
GABRR1	TAX1BP1
TAX1BP1	TNIP1
TNIP1	RARA
GABRR1	BCR
BCR	RB1
RB1	JUN
JUN	ALDOA
RARA	MIF
JUN	POLD2
