HTR2A	CBL
SRSF1	PIAS1
PIAS1	FLI1
UCHL1	HSPA8
GNB1	PAK1
PAK1	ESR1
HSP90AA1	CEBPE
UBE2I	ETS1
CACNA1B	MAP1LC3B
MAP1LC3B	MYBL2
GNAO1	RGS20
RGS20	RUVBL2
RUVBL2	ATF2
PIAS1	SP3
HTR2C	DLG4
DLG4	ERBB4
ERBB4	TP53
HTR2C	CALM1
CALM1	ESR1
ESR1	SP1
CALM1	AR
AR	E2F4
ERBB4	TRIM28
TRIM28	MYB
ESR1	MYC
HTR2C	LIN7C
LIN7C	APC
APC	TFAP2A
ERBB4	YAP1
CALM1	HSP90AA1
DLG4	HGS
HGS	DAZAP2
DAZAP2	LEF1
AR	TCF7L2
DAZAP2	TCF7L1
HGS	INSR
INSR	TEAD1
DLG4	MDM2
MDM2	GOLGA2
YAP1	TEAD3
MDM2	JUN
CALM1	AKT1
AKT1	CREB1
CALM1	DCUN1D1
DCUN1D1	NFKB1
CALM1	TCF3
TCF3	MAX
DLG4	ERBB2
ERBB2	STAT3
HTR2C	MPDZ
MPDZ	KIT
KIT	STAT5B
KIT	STAT1
DLG4	LRP2
LRP2	MAPK8IP1
MAPK8IP1	PAX2
DLG4	DLG1
DLG1	BTRC
BTRC	ATF4
MDM2	RELA
DLG4	KCNA4
KCNA4	SIRT1
SIRT1	FOS
CALM1	ITPR1
ITPR1	BRCA1
HGS	HSPA8
DLG4	ACTN2
ACTN2	SP100
SP100	ETS1
DLG4	CASK
CASK	CDK9
CDK9	MYBL2
MDM2	PML
PML	ATF2
ESR1	SP3
OPRK1	SIAH1
SIAH1	TXN
TXN	TP53
SIAH1	STAT3
STAT3	SP1
SIAH1	TFDP1
TFDP1	E2F4
SIAH1	UBE2I
SIAH1	PIAS2
PIAS2	MYC
SIAH1	NPM1
OPRK1	SLC9A3R1
SLC9A3R1	YAP1
SIAH1	CTNNB1
CTNNB1	SMURF1
SMURF1	NFIC
SIAH1	DAB1
DAB1	DAZAP2
YAP1	TEAD1
UBE2I	TRIM27
STAT3	JUN
OPRK1	SIAH2
SIAH2	KAT5
KAT5	CREB1
STAT3	NFKB1
KAT5	MAX
STAT3	EP300
EP300	STAT5A
STAT3	EGFR
STAT3	STAT1
STAT3	RB1
RB1	PAX2
SIAH1	TRIB3
TRIB3	ATF4
STAT3	RELA
PIAS2	FLI1
SIAH1	GAPDH
GAPDH	POU2F1
SIAH1	PIAS1
PIAS1	CEBPE
SIAH1	HIPK2
HIPK2	MYBL2
SIAH2	PML
ADRA2C	UCHL1
BRCA1	E2F4
TP53	TFAP2A
ADRA2C	EIF2B1
EIF2B1	GCD2
GCD2	TSA1
TSA1	YAP1
UCHL1	UBC
EIF2B1	GORASP2
GORASP2	GOLGA2
UBE2I	SUMO2
SUMO2	TEAD3
UBE2I	JUN
HSP90AA1	STAT3
CTNNB1	EP300
UBE2I	NR3C1
NR3C1	STAT5B
UBE2I	STAT1
GORASP2	SHMT2
SHMT2	ATF4
TP53	RELA
GORASP2	MAP1LC3B
EIF2B1	HNRNPL
HNRNPL	HMGA1
HMGA1	ATF2
HNRNPL	SFPQ
SFPQ	SP3
HTR7	CUL3
CUL3	YWHAZ
CUL3	CTNNB1
CUL3	TRIM28
TRIM28	E2F4
CUL3	KAT5
KAT5	MYB
CUL3	APP
APP	MYC
CUL3	NPM1
CUL3	YWHAQ
YWHAQ	YAP1
CUL3	HSP90AA1
CUL3	PEF1
PEF1	DAZAP2
CUL3	HLA-DMB
HLA-DMB	TEAD1
CUL3	GRB2
CUL3	ATF2
ATF2	JUN
ATF2	CREB1
CUL3	NFKB1
CUL3	RPA2
RPA2	STAT3
CUL3	SMARCA4
SMARCA4	STAT5A
CUL3	HAX1
HAX1	STAT5B
SMARCA4	STAT1
CUL3	BBS4
BBS4	PAX2
ATF2	ATF4
CUL3	KPNA2
KPNA2	RELA
ATF2	FOS
APP	ELK1
ELK1	FLI1
CUL3	XRCC5
XRCC5	POU2F1
CUL3	CCT7
CUL3	DAXX
DAXX	ETS1
CUL3	CCNE1
CCNE1	MYBL2
RPA2	SFPQ
ADRA1B	AP2M1
AP2M1	BCR
BCR	TP53
AP2M1	SFPQ
SFPQ	SP1
BCR	RB1
RB1	E2F4
AP2M1	CLTC
CLTC	EP300
AP2M1	CSNK2B
CSNK2B	MYC
AP2M1	EPS15
EPS15	TFAP2A
AP2M1	RALBP1
RALBP1	AMOTL2
AMOTL2	YAP1
AP2M1	EEF1A1
EEF1A1	HSP90AA1
EEF1A1	RUVBL1
RUVBL1	LEF1
AP2M1	UBC
EEF1A1	FUS
FUS	TCF7L2
AP2M1	CHD8
CHD8	CTNNB1
AP2M1	DVL2
DVL2	WWTR1
WWTR1	TEAD1
AP2M1	PER1
PER1	VPS52
VPS52	TEAD4
CLTC	PHB2
PHB2	TEAD3
AP2M1	AP1G1
AP1G1	JUN
EP300	CREB1
EP300	NFKB1
EP300	MAX
EP300	STAT3
CSNK2B	STAT5A
BCR	PTPN6
PTPN6	STAT5B
EP300	STAT1
AP2M1	HSPA8
EP300	FOS
CSNK2B	BRCA1
HSPA8	ESR1
AP2M1	RUVBL2
ADRA1D	DTNA
DTNA	NMT1
NMT1	TP53
DTNA	NUP62
NUP62	SP1
ADRA1D	AMFR
AMFR	TRIM28
ADRA1D	GOPC
GOPC	HSF1
HSF1	MYB
ADRA1D	ERLIN2
ERLIN2	TUBA1A
TUBA1A	MYC
DTNA	ACTB
ACTB	EP300
AMFR	UBE2D1
UBE2D1	YAP1
GOPC	TGFBR2
TGFBR2	HSP90AA1
ACTB	RUVBL1
AMFR	UBC
AMFR	PSMA3
PSMA3	TCF7L2
NUP62	CTNNB1
AMFR	HTT
HTT	ZDHHC17
ZDHHC17	TEAD1
DTNA	SNTA1
SNTA1	GOLGA2
ADRA1D	SNTB2
SNTB2	MAST2
MAST2	SUMO2
GOPC	RELA
RELA	JUN
AMFR	ATXN3
ATXN3	CREB1
RELA	NFKB1
RELA	STAT3
AMFR	HAX1
GOPC	KPNA1
KPNA1	STAT1
SNTB2	MAST1
MAST1	PAXIP1
PAXIP1	PAX2
RELA	ATF4
RELA	FOS
GOPC	BECN1
BECN1	BRCA1
RELA	POU2F1
ACTB	ESR1
ATF4	CEBPE
EP300	ATF2
RELA	SP3
DRD2	FLNA
FLNA	RANBP2
RANBP2	TP53
DRD2	PPP1R9B
PPP1R9B	CDKN2A
CDKN2A	SP1
DRD2	CALM1
FLNA	LMNA
LMNA	PML
PML	MYB
DRD2	EPB41L1
EPB41L1	APP
LMNA	RB1
RB1	TFAP2A
PPP1R9B	PPP1CA
PPP1CA	YAP1
LMNA	CTNNB1
FLNA	REL
REL	ATXN1
ATXN1	DAZAP2
EPB41L1	COPS5
COPS5	NCOA1
NCOA1	TEAD1
FLNA	BSG
BSG	VPS52
CDKN2A	E2F1
E2F1	TEAD3
FLNA	RBM39
RBM39	JUN
PPP1CA	CREB1
REL	NFKB1
FLNA	DYNC1H1
DYNC1H1	MAX
DRD2	PAWR
PAWR	STAT1
STAT1	STAT3
PAWR	SQSTM1
SQSTM1	STAT5A
RBM39	PGR
PGR	STAT5B
PAWR	SHMT2
REL	RELA
PML	FOS
LMNA	LMNB1
LMNB1	POU2F1
REL	EP300
DRD3	EPB41L1
COPS5	TP53
DRD3	GIPC1
GIPC1	MCM7
MCM7	RB1
RB1	SP1
DRD3	RDX
RDX	ENO1
ENO1	E2F4
GIPC1	OGT
OGT	SIN3A
SIN3A	MYB
GIPC1	SH3BP4
SH3BP4	TFAP2A
ENO1	YAP1
EPB41L1	COPS3
COPS3	HSP90AA1
GIPC1	ACTN1
ACTN1	PIAS4
PIAS4	LEF1
DRD3	USP48
USP48	UBC
APP	FBLN1
FBLN1	TCF7L2
COPS5	CTNNB1
MCM7	TRIM27
COPS5	JUN
MCM7	FHL2
FHL2	CREB1
ACTN1	KDM5C
KDM5C	MAX
RB1	STAT3
MCM7	PRMT1
PRMT1	STAT5A
DRD3	MPDZ
OGT	RELA
GIPC1	MMS19
MMS19	FMNL1
FMNL1	FLI1
MMS19	ESR1
RB1	CEBPE
PIAS4	ETS1
APP	ZNF622
ZNF622	MYBL2
RB1	ATF2
SLC6A2	SNCA
SNCA	PTK2
PTK2	TP53
SNCA	MAPK8
MAPK8	SP1
SNCA	MEF2D
MEF2D	HDAC3
HDAC3	E2F4
SLC6A2	ACTB
SNCA	APP
SNCA	PIN1
PIN1	YAP1
SNCA	EEF1A1
SNCA	UBC
SNCA	Ctnnb1
Ctnnb1	TCF7L2
MAPK8	CTNNB1
SNCA	MAPK1
MAPK1	INSR
SNCA	VPS52
SNCA	CLTC
MAPK8	JUN
SNCA	AKT1
SNCA	HSPA4
SNCA	DYNC1H1
PTK2	STAT3
MAPK1	STAT5A
ACTB	VCAM1
VCAM1	STAT5B
PTK2	STAT1
SNCA	HSPA8
SNCA	PRKCD
PRKCD	FLI1
MAPK8	ATF2
SLC6A4	SNCA
APP	KAT5
MYC	TFAP2A
APP	SHC1
SHC1	STAT5B
APP	MAPK7
MAPK7	FOS
AKT1	ESR1
MAPK7	ETS1
SLC6A3	TGFB1I1
TGFB1I1	NR3C1
NR3C1	TP53
TGFB1I1	SMAD3
SMAD3	SP1
SLC6A3	NEDD4
NEDD4	RBX1
RBX1	MYB
SLC6A3	PICK1
PICK1	EFNB1
EFNB1	MYC
SLC6A3	EPS15
SMAD3	SMURF1
SMAD3	LEF1
SLC6A3	SNCA
SMAD3	CTNNB1
NR3C1	CREB1
NR3C1	NFKB1
NR3C1	STAT3
TGFB1I1	PTK2
NEDD4	BTRC
NR3C1	RELA
NR3C1	POU2F1
SMAD3	ESR1
SMAD3	CEBPA
CEBPA	CEBPE
SMAD3	EP300
HTR2B	AGTR1
AGTR1	ZBTB16
ZBTB16	TP53
AGTR1	MAPK1
MAPK1	SP1
AGTR1	ARRB2
ARRB2	TRIM28
ARRB2	HNRNPD
HNRNPD	MYC
ARRB2	NPM1
ARRB2	YWHAQ
AGTR1	JAK2
JAK2	HSP90AA1
ARRB2	ALYREF
ALYREF	LEF1
ARRB2	HGS
ZBTB16	UBE2I
UBE2I	TCF7L2
AGTR1	CAV1
CAV1	CTNNB1
ARRB2	CUL5
CUL5	TRIM27
AGTR1	SETD7
SETD7	E2F1
MAPK1	JUN
ARRB2	AKT1
ARRB2	NFKBIA
NFKBIA	NFKB1
ARRB2	DYNC1H1
JAK2	STAT3
JAK2	STAT5A
JAK2	STAT5B
ARRB2	STAT1
MAPK1	BRCA1
NFKBIA	ATF4
SETD7	RELA
ARRB2	POLR2E
POLR2E	FOS
ZBTB16	GATA1
GATA1	FLI1
ARRB2	XRCC6
XRCC6	POU2F1
ZBTB16	ESR1
GATA1	CEBPE
ZBTB16	EP300
MAPK1	ATF2
ARRB2	SFPQ
DRD1	RANBP9
RANBP9	ESR1
ESR1	TP53
RANBP9	AR
RANBP9	UBE2I
RANBP9	APP
RANBP9	TP73
TP73	YAP1
ESR1	SMURF1
ESR1	SMAD2
SMAD2	LEF1
APP	HGS
AR	CTNNB1
ESR1	NCOA1
ESR1	GOLGA2
ESR1	E2F1
RANBP9	NR3C1
NR3C1	JUN
RANBP9	PPP1CC
PPP1CC	MAX
ESR1	STAT3
ESR1	STAT5A
APP	MAPK8
ESR1	EP300
ESR1	RELA
E2F1	CEBPE
RANBP9	THRB
THRB	ATF2
DRD5	GNA12
GNA12	HSP90AA1
HSP90AA1	TP53
HSP90AA1	SP1
DRD5	GNA13
GNA13	RDX
GNA13	MAP3K5
MAP3K5	EP300
GNA12	APP
MAP3K5	USP9X
USP9X	YAP1
GNA13	ARHGEF11
ARHGEF11	RHOA
RHOA	SMAD2
MAP3K5	MAP3K7
MAP3K7	DAZAP2
MAP3K5	DAXX
DAXX	TCF7L2
GNA13	PTK2B
PTK2B	EGFR
EGFR	CTNNB1
PTK2B	VAV1
VAV1	INSR
PTK2B	GRB2
VAV1	JUN
EP300	RELA
APP	HSPA8
HSP90AA1	ESR1
GNA13	CXCR4
CXCR4	MYBL2
ADRB1	ARRB2
ARRB2	IGF1R
IGF1R	TP53
ARRB2	MAPK1
ADRB1	ARRB1
ARRB1	HSP90AA1
ADRB1	MAGI2
MAGI2	CTNNB1
IGF1R	PHB2
ARRB2	MAP2K4
MAP2K4	JUN
ARRB2	CAPN1
CAPN1	STAT3
ARRB1	JAK1
JAK1	STAT5B
MAP2K4	MAPK8
ARRB2	PRMT5
PRMT5	RELA
ARRB2	C1QBP
C1QBP	PRKCD
IGF1R	ESR1
JUN	ETS1
ARRB2	MCM3
MCM3	CDK2
CDK2	MYBL2
ADRB2	TSG101
TSG101	TP53
ADRB2	STAT3
STAT3	PML
PML	E2F4
ADRB2	VHL
VHL	MYC
ADRB2	SLC9A3R1
ADRB2	GRB2
STAT3	SMAD1
SMAD1	LEF1
ADRB2	HGS
PML	TCF7L2
STAT3	NCOA1
ADRB2	PHB2
ADRB2	MAPK14
MAPK14	CREB1
ADRB2	HNRNPU
HNRNPU	MAX
ADRB2	SHMT2
ADRB2	C1QBP
ADRB2	LMNB1
ADRB2	SRC
SRC	ESR1
ADRB2	MAP1LC3B
MAPK14	ATF2
STAT3	PIM2
STAT5A	PIM2
STAT5B	PIM2
STAT5A	BCL2L1
STAT5B	BCL2L1
CREB1	PER3
CREB1	PER2
ARNTL	CRY2
ARNTL	PER1
ARNTL	RORB
ARNTL	RORC
TCF7L2	CCND1
TCF7L1	MYC
JUN	CXCL1
HIF1A	TIMP1
ARNT	EDN1
YAP1	ID2
YAP1	ID3
YAP1	AXIN1
YAP1	AXIN2
WWTR1	ITGB2
WWTR1	AREG
TEAD1	GLI2
TEAD4	AXIN1
TP73	BBC3
TEAD2	CTGF
PAX6	GCK
PAX6	INS
PAX6	PDX1
CREB3	MITF
LEF1	MITF
RELA	PTGS2
RELB	CCL19
PIK3CD	AKT3
PIK3R1	AKT1
PIK3R1	AKT2
PIK3R1	PDPK1
PIK3R2	AKT3
PIK3R2	AKT1
RXRA	ACADL
NFKB1	IL18
NFYA	HLA-DOB
NFYA	HLA-DRB3
MAPK1	IL12B
MAPK9	TNF
RFXAP	LOC100507714
RFXAP	HLA-DMB
RFXAP	HLA-DOA
NFIC	C4BPB
TFAP2A	CALB2
ATF1	CALCA
POU2F1	CD79A
POU2F2	CD79A
ETS1	CD79B
POU2F1	CD79B
NFKB1	FN1
RELA	FN1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
ETV4	FOS
FLI1	FOS
STAT3	FOS
ETS2	FOSL1
JUN	FOSL1
JUND	FOSL1
SP1	FOSL1
CEBPA	GADD45A
FOS	GSTP1
SP1	GYPC
NFIC	HBA2
POU2F2	HLA-DRA
POU5F1	HMGB2
NFKB1	ICAM1
FLI1	ID2
TAL1	ID2
SPI1	IL1B
SP1	ITGA2
ETS1	MMP3
ETV4	MMP3
FOS	MMP3
JUN	MMP3
NFKB1	MMP3
RELA	MMP3
ETV4	MMP9
FLI1	MMP9
BCL3	NFKB1
CEBPA	NFKB1
ETS1	NFKB1
REL	TNFSF10
ERG	TNNC1
FLI1	TNNC1
JUN	TNNC1
SMAD2	TNNC1
SMAD3	TNNC1
SP3	TNNC1
SP3	TNPO1
SMAD4	ZFP36
