GABRA1	PRKCD
PRKCD	EP300
EP300	RUNX1
PRKCD	STAT3
STAT3	HDAC3
HDAC3	RUNX1T1
EP300	ETS1
STAT3	JUN
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	TRAF6
TRAF6	RUNX1
GABARAP	SQSTM1
SQSTM1	NCOR1
NCOR1	RUNX1T1
GABARAP	ATG7
ATG7	EP300
TAX1BP1	ITCH
ITCH	JUN
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	RUNX1T1
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	ETS1
ZCCHC10	PIN1
PIN1	JUN
GABRA4	APP
APP	MYC
MYC	RUNX1
APP	APBB1
APBB1	HDAC1
HDAC1	RUNX1T1
APP	MAPK7
MAPK7	ETS1
APP	MAPK8
MAPK8	JUN
GABRB1	NOD1
NOD1	UBC
UBC	FHL2
FHL2	RUNX1
UBC	KPNB1
KPNB1	RUNX1T1
NOD1	RNF34
RNF34	TP53
NOD1	CASP9
CASP9	JUN
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	SMAD3
SMAD3	RUNX1
GSK3B	DNMT1
DNMT1	RUNX1T1
GSK3B	TP53
GSK3B	JUN
GABRB3	MEOX2
MEOX2	TRAF6
GABRB3	PRKACA
PRKACA	HDAC1
GABRB3	PRKCA
PRKCA	EP300
MEOX2	RELA
RELA	JUN
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	UBQLN4
UBQLN1	HCVgp1
HCVgp1	JUN
GABRE	FAM189B
FAM189B	YAP1
YAP1	RUNX1
GABRE	CUX1
CUX1	TLE4
TLE4	HDAC1
CUX1	SATB1
SATB1	EP300
GABRE	HLA-A
HLA-A	STAT3
RUNX1	JUP
RUNX1T1	JUP
RELA	PTGS2
RELB	TNFSF13B
PIK3CD	AKT3
PIK3CG	AKT2
RFX5	HLA-DQA1
JUN	NFKB2
SP1	NFKB2
