GABRA1	PRKCD
PRKCD	EP300
EP300	SMAD4
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	SP1
EP300	SMAD2
EP300	SMAD3
YWHAG	WWTR1
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
PRKCD	STAT3
STAT3	SMAD1
EP300	SMAD5
SMAD3	SMAD9
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SMAD4
GABARAP	TAX1BP1
TAX1BP1	RAD18
RAD18	YAP1
SMAD3	SP1
NEDD4	SMAD2
GABARAP	DVL2
DVL2	WWTR1
WWTR1	TEAD1
TAX1BP1	IKBKE
IKBKE	TRIM27
TRIM27	TEAD4
WWTR1	TEAD3
SMAD3	SMAD1
SMAD3	SMAD5
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
GABARAP	SQSTM1
SQSTM1	HIF1A
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	SNIP1
SNIP1	SMAD4
ZCCHC10	PIN1
PIN1	YAP1
ZCCHC10	TP53
TP53	SP1
TP53	SMAD2
TP53	SMAD3
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	WWTR1
SDCBP2	BEND7
BEND7	TRIM27
TEAD4	TEAD1
BEND7	C1QBP
C1QBP	PHB2
PHB2	TEAD3
TP53	SMAD1
SDCBP2	ZNF581
ZNF581	SUV39H1
SUV39H1	SMAD5
TP53	CREBBP
TP53	EP300
HIF1A	ARNT
GABRA4	APP
APP	CSNK1D
CSNK1D	SMAD4
APP	TAF6
TAF6	YAP1
APP	MAPK8
MAPK8	SP1
CSNK1D	SMAD2
APP	GSK3B
GSK3B	SMAD3
APP	YWHAG
APP	HGS
HGS	INSR
APP	MCM7
MCM7	TRIM27
APP	KAT5
KAT5	E2F1
GSK3B	SMAD1
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	SMAD5
KAT5	NOTCH1
NOTCH1	SMAD9
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
MCM7	HIF1A
ELAVL1	ARNT
GABRB1	NOD1
NOD1	UBC
UBC	FHL2
FHL2	SMAD4
UBC	ABL1
ABL1	YAP1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	RNF34
RNF34	TP53
NOD1	CFLAR
CFLAR	SMAD3
UBC	BTRC
BTRC	WWTR1
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
UBC	EPN1
EPN1	SMAD5
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	ARNT
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	PIAS2
PIAS2	SMAD4
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
SMAD3	SMAD2
GSK3B	PPP1CA
PPP1CA	WWTR1
YAP1	TEAD1
PRKAB2	GOLGA2
YAP1	TEAD3
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PIAS2	ARNT
GABRB3	MEOX2
MEOX2	RELA
RELA	SMAD4
MEOX2	PIN1
RELA	SP1
MEOX2	TGFB1
TGFB1	SMAD2
TGFB1	SMAD3
GABRB3	PRKCA
PRKCA	YWHAG
MEOX2	PRKAB2
MEOX2	KAT5
GABRB3	PRKACA
PRKACA	GSK3B
PRKCA	EP300
PRKCA	HMGA2
HMGA2	SMAD9
RELA	CREBBP
RELA	HIF1A
PRKACA	HSP90AA1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	UBQLN2
UBQLN2	YAP1
UBQLN1	HCVgp1
HCVgp1	SMAD3
UBQLN1	HGS
UBQLN1	UBC
UBQLN1	UCHL3
UCHL3	SMAD1
UBQLN1	PSEN2
UBQLN1	PSEN1
PSEN1	NOTCH1
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
GABRE	FAM189B
FAM189B	WWP1
WWP1	SMAD4
FAM189B	YAP1
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	GPAA1
GPAA1	PIN1
PIN1	SMAD2
PIN1	SMAD3
GABRE	GP1BB
GP1BB	YWHAZ
YWHAZ	WWTR1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	TEAD1
ZDHHC17	GOLGA2
CUX1	CDK7
CDK7	SMAD1
YAP1	SMAD5
GP1BB	LYN
LYN	CREBBP
CUX1	SATB1
SATB1	EP300
GABRE	HLA-A
HLA-A	STAT3
SATB1	PML
PML	ARNT
ATF6B	PCNA
CREBBP	ENO2
EP300	ENO2
HIF1A	ENO2
HIF1A	PGK1
HIF1A	VEGFA
ARNT	FLT1
ARNT	LTBR
ARNT	SERPINE1
ARNT	PDK1
ARNT	PFKFB2
ARNT	PFKFB3
YAP1	BIRC2
YAP1	SNAI2
WWTR1	BBC3
RXRA	ME1
RXRA	PCK1
MAPK1	IL12B
TCF7	JUN
