GABRA1	PRKCD
PRKCD	EP300
EP300	TFAP2A
EP300	CREB1
PRKCD	TP53
EP300	BRCA1
BRCA1	ATF1
PRKCD	APP
APP	ELK1
PRKCD	SP1
EP300	FOS
EP300	TP63
TP63	ETV4
EP300	ETS1
PRKCD	STAT3
STAT3	JUN
STAT3	NFKB1
STAT3	MAPK1
PRKCD	SNCA
SNCA	MAPK3
APP	MYC
EP300	EGR1
EP300	SP3
STAT3	RELA
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	TFAP2A
TP53	CREB1
SDCBP2	PRPF40A
PRPF40A	CSNK2A2
CSNK2A2	ATF1
SDCBP2	C1orf35
C1orf35	APP
TP53	SP1
PRPF40A	UBE2I
UBE2I	FOS
PRPF40A	HTT
HTT	ETV4
TP53	ETS1
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	MAPK1
TP53	MAPK3
TP53	EGR1
PRPF40A	SFPQ
SFPQ	SP3
TP53	RELA
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	BRCA1
RNF34	APP
NOD1	HSP90AA1
HSP90AA1	SP1
UBC	ABL1
ABL1	FOS
UBC	UBA2
UBA2	ETV4
NOD1	CASP9
CASP9	JUN
NOD1	COPS6
COPS6	NFKB1
NOD1	CASP8
CASP8	MAPK1
HSP90AA1	MYC
UBC	E2F1
E2F1	SP3
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	CREB1
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
TRAK2	KLC1
KLC1	APP
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GSK3B	BCL3
BCL3	FOS
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
GSK3B	JUN
GSK3B	NFKB1
GSK3B	MAPK1
GSK3B	SNCA
GSK3B	MYC
GSK3B	RELA
RELA	EGR1
CRX	SP3
GABRB3	PRKCA
PRKCA	EP300
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
RELA	BRCA1
MEOX2	STK16
STK16	ELK1
RELA	SP1
RELA	FOS
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
RELA	JUN
RELA	NFKB1
MEOX2	TP53BP1
TP53BP1	MAPK1
TP53BP1	MAPK3
MEOX2	KAT5
KAT5	MYC
RELA	SP3
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	PPARG
PPARG	TFAP2A
NEDD4	AKT1
AKT1	CREB1
GABARAP	DVL2
DVL2	TP53
GABARAP	ATG13
ATG13	HOF1
HOF1	ATF1
NEDD4	SNCA
SNCA	ELK1
NEDD4	SMAD3
SMAD3	SP1
SMAD3	FOS
NEDD4	SMAD2
GABARAP	ATG7
ATG7	EP300
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	SQSTM1
SQSTM1	MAPK1
NEDD4	YY1
YY1	MYC
NEDD4	ERBB3
ERBB3	EGR1
GABARAP	KEAP1
KEAP1	RELA
GABRD	UBQLN1
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	RAD23A
RAD23A	TP53
RAD23A	CREBBP
CREBBP	ATF1
UBQLN1	APP
APP	MAPK8
MAPK8	SP1
APP	MAPK7
MAPK7	FOS
UBQLN1	UBC
MAPK7	ETS1
UBQLN1	HCVgp1
HCVgp1	JUN
APP	GSK3B
UBQLN1	VCP
VCP	MAPK1
VCP	MAPK3
CREBBP	EGR1
CREBBP	SP3
APP	EEF1D
EEF1D	RELA
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	CUX1
CUX1	RECQL5
RECQL5	CREB1
CUX1	EHMT2
EHMT2	TP53
GABRE	ALG9
ALG9	GSH1
GSH1	ATF1
GABRE	EPHB4
EPHB4	APP
CUX1	CCNA1
CCNA1	SP1
ALG9	XBP1
XBP1	FOS
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
CUX1	SATB1
SATB1	EP300
GABRE	HLA-A
HLA-A	STAT3
CUX1	BIN1
BIN1	MYC
MYC	MAPK3
CUX1	TLE4
TLE4	HDAC1
HDAC1	SP3
GABRR1	BCR
BCR	RB1
RB1	TFAP2A
BCR	ABL1
ABL1	CREB1
BCR	TP53
RB1	BRCA1
BCR	GRB2
GRB2	MAPK9
MAPK9	ELK1
RB1	SP1
GRB2	HTT
RB1	JUN
BCR	HSPA4
HSPA4	NFKB1
RB1	MYC
GRB2	EP300
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	ELAVL1
ELAVL1	TFAP2A
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
ATP5F1	KDM1A
KDM1A	TP53
KDM1A	CSNK2A2
HNRNPA1	APP
HNRNPA1	SFPQ
SFPQ	SP1
HNRNPA1	UBR1
UBR1	FOS
TSPO	ARF4
ARF4	GNB2L1
GNB2L1	TP63
ELAVL1	ETS1
HNRNPA1	HMGA1
HMGA1	JUN
HNRNPA1	NFKBIA
NFKBIA	NFKB1
HNRNPA1	GADD45A
GADD45A	MAPK1
HNRNPA1	CSTF1
CSTF1	MAPK3
HNRNPA1	NFATC1
NFATC1	EGR1
NFKBIA	RELA
GABRA4	APP
MYC	TFAP2A
APP	KAT5
KAT5	CREB1
MAPK8	TP53
MAPK8	ATF2
ATF2	ATF1
APP	HSPA8
HSPA8	HTT
MAPK8	JUN
APP	SNCA
SNCA	MAPK1
GLI3	HHIP
TP53	GADD45A
STAT3	SOCS2
STAT3	CCND3
RELA	PTGS2
RELB	CCL19
PIK3CD	AKT3
PIK3R1	PDPK1
NFYC	HLA-DQB1
NFYC	HLA-DRA
NFYC	HLA-DRB3
NFYC	HLA-DRB4
MAPK3	IL12A
NFATC4	PTGS2
TP53	MKI67
TP53	APAF1
TP53	EPCAM
TP53	HSP90AB1
USF1	XRCC6
USF1	SERPINE1
TP53	AQP1
ATF1	AQP3
TFAP2A	COL1A1
CREB1	CYP11A1
NFIC	CYP11A1
NFKB1	CYP11A1
EGR1	IL2
ETS2	IL2
NFKB1	IL2
RARA	MIF
RARG	MIF
CEBPA	MMP11
FLI1	MMP2
NFIC	TFPI2
POU2F1	TNF
