GABRA1	PRKCD
PRKCD	EP300
EP300	CREB1
PRKCD	TP53
GRIK1	GRIP1
GRIP1	CREBBP
CREBBP	CREB1
GRIK1	SDCBP
SDCBP	TRIM32
TRIM32	TP53
CA2	NONO
NONO	PPP1CA
PPP1CA	CREB1
CA2	SLC4A1
SLC4A1	CDKN2A
CDKN2A	TP53
CA4	PIH1D1
PIH1D1	PPP1CA
PPP1CA	TP53
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	CREB1
GABRA4	APP
APP	KAT5
KAT5	CREB1
APP	MAPK8
MAPK8	TP53
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	CREB1
GSK3B	TP53
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
GABRD	UBQLN1
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	RAD23A
RAD23A	TP53
GABRE	CUX1
CUX1	RECQL5
RECQL5	CREB1
CUX1	EHMT2
EHMT2	TP53
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	AKT1
AKT1	CREB1
GABARAP	DVL2
DVL2	TP53
CREB1	HLA-DRB1
CREB1	ERBB2
TP53	ERBB2
TP53	S100B
