GABRA1	PRKCD
PRKCD	APP
APP	ELK1
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
PRKCD	TP53
STAT3	SMAD1
SMAD1	LEF1
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
PRKCD	EP300
EP300	CTNNB1
CTNNB1	TCF7L1
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
STAT3	NFKB2
EP300	PPARG
STAT3	JUN
EP300	CREB1
EP300	ETS1
EP300	TFAP2A
EP300	BRCA1
BRCA1	ATF1
EP300	RARA
EP300	FOS
EP300	TP63
TP63	ETV4
APP	MYC
EP300	RUNX1
STAT3	HDAC3
HDAC3	RUNX1T1
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
EP300	SMAD3
PRKCD	SP1
EP300	ATF2
EP300	EGR1
EP300	REL
PRKCD	HSP90AA1
HSP90AA1	PPARA
STAT3	PML
PML	SPI1
SP1	POU2F1
EP300	SP3
HSP90AA1	PPARD
EP300	ESR1
GABRA3	SDCBP2
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	RELA
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	PIAS4
PIAS4	LEF1
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	DAZAP2
PRPF40A	UBE2I
UBE2I	TCF7L2
ZNF581	SUV39H1
SUV39H1	CTNNB1
ZCCHC10	PIN1
PIN1	YAP1
TRIM27	TEAD4
TEAD4	TEAD1
BEND7	C1QBP
C1QBP	PHB2
PHB2	TEAD3
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
PIN1	PPARG
PIN1	JUN
TP53	CREB1
TP53	ETS1
TP53	TFAP2A
PRPF40A	CSNK2A2
CSNK2A2	ATF1
PIN1	RARA
UBE2I	FOS
PRPF40A	HTT
HTT	ETV4
TRAF6	RUNX1
UBQLN4	RUNX1T1
UBE2I	RXRA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
TP53	SMAD3
TP53	SP1
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
TP53	EGR1
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
UBE2I	PPARA
PRPF40A	NONO
NONO	SPI1
PRPF40A	XRCC6
XRCC6	POU2F1
PRPF40A	SFPQ
SFPQ	SP3
IRAK1	HSP90AA1
TP53	ESR1
GABRB1	NOD1
NOD1	RNF34
RNF34	APP
NOD1	COPS6
COPS6	NFKB1
RNF34	TP53
NOD1	UBC
UBC	DAZAP2
DAZAP2	LEF1
UBC	PSMA3
PSMA3	TCF7L2
DAZAP2	TCF7L1
UBC	ABL1
ABL1	YAP1
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
UBC	TSG101
TSG101	NFKB2
UBC	SFPQ
SFPQ	PPARG
NOD1	CASP9
CASP9	JUN
UBC	BRCA1
E2F1	RARA
ABL1	FOS
UBC	UBA2
UBA2	ETV4
NOD1	HSP90AA1
HSP90AA1	MYC
UBC	FHL2
FHL2	RUNX1
UBC	KPNB1
KPNB1	RUNX1T1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
NOD1	CFLAR
CFLAR	SMAD3
HSP90AA1	SP1
UBC	CUL3
CUL3	ATF2
FHL2	REL
UBC	ARF1
ARF1	SPI1
BRCA1	POU2F1
E2F1	SP3
HSP90AA1	ESR1
GABRB2	TRAK2
TRAK2	KLC1
KLC1	APP
TRAK2	GSK3B
GSK3B	NFKB1
GSK3B	RELA
GSK3B	TP53
GSK3B	CTNNB1
CTNNB1	LEF1
GSK3B	SMURF2
SMURF2	DAZAP2
CTNNB1	TCF7L2
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
YAP1	TEAD1
TRAK2	PRKAB2
PRKAB2	GOLGA2
YAP1	TEAD3
PRKAB2	REL
REL	NFKB2
CTNNB1	PPARG
GSK3B	JUN
GSK3B	CREB1
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
GSK3B	MAPK1
MAPK1	RARA
GSK3B	BCL3
BCL3	FOS
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
GSK3B	MYC
GSK3B	SMAD3
SMAD3	RUNX1
GSK3B	DNMT1
DNMT1	RUNX1T1
GSK3B	RXRA
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
PRKAB2	CRX
CRX	SP1
SMAD3	ATF2
RELA	EGR1
RELA	PPARA
PRKAB2	GATA1
GATA1	SPI1
PRKAB2	PRKDC
PRKDC	POU2F1
CRX	SP3
CTNNB1	PPARD
PRKAB2	PIAS2
PIAS2	ESR1
GABRB3	MEOX2
MEOX2	STK16
STK16	ELK1
MEOX2	RELA
RELA	NFKB1
RELA	TP53
GABRB3	PRKCA
PRKCA	CTNNB1
PRKCA	ELAVL1
MEOX2	PIN1
MEOX2	PRKAB2
MEOX2	KAT5
KAT5	E2F1
RELA	NFKB2
PRKCA	PPARG
RELA	JUN
GABRB3	PRKACA
PRKACA	CREB1
PRKCA	EP300
RELA	BRCA1
RELA	FOS
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
KAT5	MYC
MEOX2	TRAF6
PRKACA	HDAC1
HDAC1	RUNX1T1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
TGFB1	SMAD3
RELA	SP1
RELA	REL
HDAC1	SPI1
PRKACA	POU2F1
RELA	SP3
HDAC1	PPARD
RELA	ESR1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SNCA
SNCA	ELK1
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
GABARAP	DVL2
DVL2	TP53
TAX1BP1	DAZAP2
DAZAP2	TCF7L2
TAX1BP1	RAD18
RAD18	YAP1
DVL2	WWTR1
WWTR1	TEAD1
TAX1BP1	IKBKE
IKBKE	TRIM27
WWTR1	TEAD3
TAX1BP1	TNFAIP3
TNFAIP3	NFKB2
NEDD4	PPARG
TAX1BP1	ITCH
ITCH	JUN
NEDD4	AKT1
AKT1	CREB1
GABARAP	ATG7
ATG7	EP300
PPARG	TFAP2A
GABARAP	ATG13
ATG13	HOF1
HOF1	ATF1
GABARAP	SQSTM1
SQSTM1	RARA
NEDD4	SMAD3
SMAD3	FOS
NEDD4	SMAD2
NEDD4	YY1
YY1	MYC
TAX1BP1	TRAF6
SQSTM1	NCOR1
NCOR1	RUNX1T1
NEDD4	SRC
SRC	RXRA
PPARG	RXRB
SMAD3	SP1
NEDD4	ERBB3
ERBB3	EGR1
TAX1BP1	TBK1
TBK1	REL
ATG7	SIRT1
SIRT1	PPARA
DVL2	CSNK2A1
CSNK2A1	SPI1
NEDD4	EPRS
EPRS	POU2F1
DVL2	CTNNB1
GABARAP	NCOA7
NCOA7	ESR1
GABRD	UBQLN1
UBQLN1	APP
APP	GSK3B
APP	EEF1D
EEF1D	RELA
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	HGS
HGS	DAZAP2
APP	FBLN1
FBLN1	TCF7L2
UBQLN1	UBQLN2
UBQLN2	YAP1
HGS	INSR
UBQLN1	UBC
UBQLN1	VCP
VCP	NFKB2
APP	RFX5
RFX5	PPARG
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	ATXN3
ATXN3	CREB1
APP	MAPK7
MAPK7	ETS1
UBQLN1	EPS15
EPS15	TFAP2A
RAD23A	CREBBP
CREBBP	ATF1
UBQLN1	UBE3A
UBE3A	RARA
MAPK7	FOS
MYC	RUNX1
UBQLN1	UBQLN4
UBQLN4	RXRA
RARA	RXRG
HCVgp1	SMAD3
APP	MAPK8
MAPK8	SP1
CREBBP	EGR1
MAPK8	REL
AKAP13	PPARA
MAPK8	SPI1
UBQLN1	GAPDH
GAPDH	POU2F1
CREBBP	SP3
VCP	HSP90AA1
UBE3A	ESR1
GABRE	EPHB4
EPHB4	APP
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
CUX1	SATB1
SATB1	CTNNB1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	LASP1
LASP1	DAZAP2
SATB1	PML
PML	TCF7L2
GABRE	FAM189B
FAM189B	YAP1
ZDHHC17	TEAD1
ZDHHC17	GOLGA2
GABRE	GPAA1
GPAA1	PIN1
CUX1	RECQL5
RECQL5	CREB1
SATB1	EP300
FAM189B	HECW2
HECW2	TFAP2A
GABRE	ALG9
ALG9	GSH1
GSH1	ATF1
ALG9	XBP1
XBP1	FOS
ZDHHC17	HTT
CUX1	BIN1
BIN1	MYC
YAP1	RUNX1
CUX1	TLE4
TLE4	HDAC1
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
PIN1	SMAD3
CUX1	CCNA1
CCNA1	SP1
ZDHHC17	ATF2
SATB1	UBE2I
ALG9	DST1
DST1	SPI1
FAM189B	HSPA8
HSPA8	POU2F1
HDAC1	SP3
CUX1	CDK7
CDK7	ESR1
GABRR1	BCR
BCR	GRB2
GRB2	MAPK9
MAPK9	ELK1
BCR	HSPA4
HSPA4	NFKB1
BCR	TP53
GABRR1	TAX1BP1
BCR	ABL1
GRB2	TRIM27
GRB2	AP4S1
AP4S1	TEAD3
BCR	TSG101
BCR	RB1
RB1	PPARG
RB1	JUN
ABL1	CREB1
RB1	TFAP2A
RB1	BRCA1
TNIP1	RARA
GRB2	HTT
RB1	MYC
RB1	HDAC3
GABRR1	DNM1L
DNM1L	GSK3B
BCR	CBL
CBL	SMAD3
RB1	SP1
RB1	ATF2
GRB2	REL
BCR	HSP90AA1
RB1	SPI1
GRB2	HSPA8
GRB2	EP300
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	APP
HNRNPA1	NFKBIA
NFKBIA	NFKB1
NFKBIA	RELA
ATP5F1	KDM1A
KDM1A	TP53
HNRNPA1	RNF14
RNF14	LEF1
HNRNPA1	RPS27A
RPS27A	DAZAP2
HNRNPA1	FUS
FUS	TCF7L2
HNRNPA1	LMNA
LMNA	CTNNB1
HNRNPA1	ENO1
ENO1	YAP1
HNRNPA1	PRMT1
PRMT1	NCOA1
TSPO	ARF4
ARF4	IDH1
IDH1	VPS52
VPS52	TEAD4
HNRNPA1	PHB2
NFKBIA	NFKB2
HNRNPA1	DNTTIP2
DNTTIP2	PPARG
HNRNPA1	HMGA1
HMGA1	JUN
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
HNRNPA1	ELAVL1
ELAVL1	ETS1
ELAVL1	TFAP2A
KDM1A	CSNK2A2
HNRNPA1	GADD45A
GADD45A	RARA
HNRNPA1	UBR1
UBR1	FOS
ARF4	GNB2L1
GNB2L1	TP63
PRMT1	RUNX1
KDM1A	HDAC3
GADD45A	RXRA
KDM1A	NR2C2
NR2C2	RXRB
HNRNPA1	NR0B2
NR0B2	RXRG
HNRNPA1	STRAP
STRAP	SMAD3
HNRNPA1	SFPQ
SFPQ	SP1
HMGA1	ATF2
HNRNPA1	NFATC1
NFATC1	EGR1
HNRNPA1	FLNA
FLNA	REL
HNRNPA1	DAP3
DAP3	PPARA
ARF4	ARF1
HNRNPA1	LMNB1
LMNB1	POU2F1
ATP5F1	CERS2
CERS2	HSP90AA1
KDM1A	ESR1
GABRA4	APP
MAPK8	TP53
APP	HGS
APP	TAF6
TAF6	YAP1
APP	MCM7
MCM7	TRIM27
APP	KAT5
HGS	TSG101
MAPK8	JUN
KAT5	CREB1
MYC	TFAP2A
ATF2	ATF1
APP	PHF8
PHF8	RARA
APP	HSPA8
HSPA8	HTT
APP	APBB1
APBB1	HDAC1
MAPK8	NR4A1
NR4A1	RXRG
MAPK8	CTNNB1
APP	DDX54
DDX54	ESR1
RARA	JUP
RUNX1	JUP
RUNX1T1	JUP
TNF	VCAM1
CREB3	BDNF
ATF6B	ARC
ATF4	ARC
GLI3	BMP2
JUN	RELA
MAPK11	IL8
RBPJL	FCER2
HIF1A	TFRC
ARNT	BCL2
ARNT	VEGFA
STAT3	HIF1A
YAP1	ID1
YAP1	AREGB
WWTR1	BIRC5
SMAD2	SERPINE1
STAT4	SOCS2
STAT5B	SOCS1
RELA	TNFAIP3
PIK3R5	AKT3
PIK3CD	AKT2
PLCG1	EGFR
BBC3	TP53
MYC	PGF
ATF6B	BCL2
PPARA	SCD
PPARG	CD36
RXRA	SCD5
RXRB	ACAA1
NFYA	HLA-DRB1
NFYC	HLA-DQB1
NFYC	HLA-DRA
NFYC	HLA-DRB1
NFYC	HLA-DRB3
NFYC	HLA-DRB4
MAPK3	IL1A
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL23A
RFX5	HLA-DQA1
RFX5	HLA-DQA2
TP53	MKI67
TP53	APAF1
TP53	EPCAM
TP53	HSP90AB1
USF1	XRCC6
USF1	SERPINE1
EGR1	ABCB1
EGR2	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
E2F1	APAF1
TP53	APCS
SP1	APEX1
USF1	APEX1
EGR1	APOA1
ELK1	CCT8
SP1	CD14
SP2	CD14
SP3	CD14
NFIC	CYP11A1
NFKB1	CYP11A1
USF2	LIPC
POU2F1	LPL
JUN	MAT2A
MYB	MAT2A
NFKB1	MAT2A
SP1	MAT2A
SP2	MAT2A
SP1	MAT2B
SP3	MAT2B
NFIC	MBP
RARA	MIF
RARG	MIF
CEBPA	MMP11
ERG	MMP2
FLI1	MMP2
MYBL1	NCL
JUN	NFKB2
SP1	NFKB2
TFAP2A	NRAS
JUN	NTS
CEBPB	PRL
CEBPB	PTGS2
NFKB1	TFPI2
PAX1	VHL
