HTR2A	CBL
GORASP2	SHMT2
ADRA2C	UCHL1
ADRA2C	EIF2B1
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	SIAH1
SIAH1	STAT3
CHRM1	GPRASP2
GPRASP2	AP1M1
AP1M1	BRCA1
GPRASP2	CDC73
CDC73	GTF2F1
GTF2F1	SRF
GPRASP2	TXN
TXN	TP53
TP53	TOP1
TXN	NFKB1
GPRASP2	AGO1
AGO1	RELA
GPRASP2	RPS6KA5
RPS6KA5	CREB1
GPRASP2	EIF3E
EIF3E	ATM
GPRASP2	AP1G1
AP1G1	JUN
JUN	ATF4
CHRM2	SET
SET	NR3C1
NR3C1	STAT3
SET	APP
APP	KAT5
SET	TP53
SET	CCNB1
CCNB1	RELA
MAPK8	ATF2
CCNB1	EP300
CHRM3	SET
CHRM3	CSNK1A1
CSNK1A1	NFKBIA
STAT3	PIM2
NR3C2	ATP1A3
NR3C2	ATP1B2
NR3C2	SCNN1G
HIF1A	PFKFB4
HIF1A	PFKL
HIF1A	PGF
SOS1	CCND3
SOS2	SPRY3
MAPK12	TNF
STAT1	CIITA
STAT1	NOS2
TFAP2A	ADRA1A
NFKB1	AKR1B1
BCL3	NFKB1
E2F4	POLA
MYB	POLA
TFAP2A	POLD2
