GABRA1	PRKCD
PRKCD	EP300
EP300	ZBTB17
PRKCD	TP53
TP53	PIAS2
EP300	CREBBP
PRKCD	STAT3
STAT3	RELA
PRKCD	SP1
STAT3	NFKB1
STAT3	HIF1A
EP300	ARNT
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	HSPB1
HSPB1	ZBTB17
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	PIAS2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	CREBBP
TP53	EP300
TP53	RELA
TP53	SP1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	ZBTB17
NOD1	RNF34
RNF34	TP53
HSP90AA1	SP1
NOD1	COPS6
COPS6	NFKB1
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	ARNT
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MYC
MYC	ZBTB17
TRAK2	PRKAB2
PRKAB2	PIAS2
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
GSK3B	RELA
PRKAB2	CRX
CRX	SP1
GSK3B	NFKB1
PRKAB2	GNB2L1
GNB2L1	HIF1A
PIAS2	ARNT
GABRB3	PRKACA
PRKACA	HSP90AA1
GABRB3	MEOX2
MEOX2	PRKAB2
MEOX2	RELA
RELA	CREBBP
GABRB3	PRKCA
PRKCA	EP300
RELA	SP1
RELA	NFKB1
RELA	HIF1A
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	MYCN
MYCN	ZBTB17
NEDD4	AKT1
AKT1	PIAS2
NEDD4	SMAD3
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
GABARAP	KEAP1
KEAP1	RELA
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	SQSTM1
SQSTM1	HIF1A
GABRD	UBQLN1
UBQLN1	APP
APP	MYC
APP	MAPK8
MAPK8	PIAS2
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
APP	EEF1D
EEF1D	RELA
MAPK8	SP1
APP	GSK3B
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
GABRE	HLA-A
HLA-A	MAGEA4
MAGEA4	PIAS2
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
CUX1	SATB1
SATB1	EP300
HLA-A	STAT3
CUX1	CCNA1
CCNA1	SP1
SATB1	PML
PML	ARNT
GABRR1	BCR
BCR	HSP90AA1
BCR	TP53
BCR	GRB2
GRB2	EP300
BCR	RB1
RB1	SP1
BCR	HSPA4
HSPA4	NFKB1
TP53	HIF1A
RB1	ARNT
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	HSPB1
HNRNPA1	GTF2I
GTF2I	PIAS2
HNRNPA1	XRCC6
XRCC6	CREBBP
ATP5F1	KDM1A
KDM1A	EP300
HNRNPA1	NFKBIA
NFKBIA	RELA
HNRNPA1	SFPQ
SFPQ	SP1
NFKBIA	NFKB1
TSPO	ARF4
ARF4	GNB2L1
HNRNPA1	ELAVL1
ELAVL1	ARNT
GABRA4	APP
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
GLI3	BMP4
MAPK9	SMAD4
CREBBP	PFKFB2
EP300	PFKFB2
HIF1A	PFKFB2
NFKB1	CCL4L2
NFKB1	PTGS2
TP53	PERP
RXRA	APOC3
RXRA	ILK
RXRA	ACSL5
RXRG	EHHADH
IRF7	IFNA8
JUN	CYP11A1
POU2F1	TFPI2
